Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
504380,FLOMIC,Flomic Global Logistics Ltd,16 Aug 2007,Dividend - Rs. - 0.0000,-,29 Aug 2007,31 Aug 2007,16 Aug 2007,03 Sep 2007,-
504380,FLOMIC,Flomic Global Logistics Ltd,15 Oct 2015,Bonus issue 47:1,16 Oct 2015,-,-,13 Oct 2015,15 Oct 2015,-
