Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539117,SUJALA,Sujala Trading & Holdings Ltd,13 Sep 2017,Dividend - Rs. - 0.1000,-,15 Sep 2017,21 Sep 2017,08 Sep 2017,14 Sep 2017,-
539117,SUJALA,Sujala Trading & Holdings Ltd,19 Sep 2018,Final Dividend - Rs. - 0.1000,-,22 Sep 2018,28 Sep 2018,14 Sep 2018,19 Sep 2018,-
539117,SUJALA,Sujala Trading & Holdings Ltd,20 Sep 2019,Final Dividend - Rs. - 0.1000,-,24 Sep 2019,30 Sep 2019,17 Sep 2019,23 Sep 2019,-
