Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
541206,OBCL,Orissa Bengal Carrier Ltd,25 Jul 2019,Final Dividend - Rs. - 0.5000,-,28 Jul 2019,03 Aug 2019,22 Jul 2019,25 Jul 2019,-
541206,OBCL,Orissa Bengal Carrier Ltd,27 Aug 2020,Dividend - Rs. - 0.5000,28 Aug 2020,-,-,21 Aug 2020,27 Aug 2020,-
