Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539447,BEARDSELL,Beardsell Ltd,22 Mar 2016,Interim Dividend - Rs. - 1.2000,23 Mar 2016,-,-,17 Mar 2016,22 Mar 2016,-
539447,BEARDSELL,Beardsell Ltd,22 Mar 2017,Interim Dividend - Rs. - 1.5000,23 Mar 2017,-,-,16 Mar 2017,22 Mar 2017,-
539447,BEARDSELL,Beardsell Ltd,04 May 2017,Bonus issue 1:5,05 May 2017,-,-,28 Apr 2017,04 May 2017,-
539447,BEARDSELL,Beardsell Ltd,04 May 2017,Stock  Split From Rs.10/- to Rs.2/-,05 May 2017,-,-,28 Apr 2017,04 May 2017,-
539447,BEARDSELL,Beardsell Ltd,27 Mar 2018,Interim Dividend - Rs. - 0.2400,28 Mar 2018,-,-,21 Mar 2018,27 Mar 2018,-
539447,BEARDSELL,Beardsell Ltd,23 Sep 2019,Final Dividend - Rs. - 0.2400,-,25 Sep 2019,30 Sep 2019,18 Sep 2019,24 Sep 2019,-
539447,BEARDSELL,Beardsell Ltd,22 Sep 2020,Dividend - Rs. - 0.1000,-,24 Sep 2020,30 Sep 2020,17 Sep 2020,23 Sep 2020,-
