Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539275,MSL,Mangalam Seeds Ltd,15 Sep 2016,Final Dividend - Rs. - 1.0000,-,19 Sep 2016,19 Sep 2016,09 Sep 2016,16 Sep 2016,-
539275,MSL,Mangalam Seeds Ltd,26 Jul 2017,Final Dividend - Rs. - 1.0000,-,28 Jul 2017,28 Jul 2017,21 Jul 2017,27 Jul 2017,-
539275,MSL,Mangalam Seeds Ltd,30 Aug 2017,Bonus issue 1:1,31 Aug 2017,-,-,23 Aug 2017,30 Aug 2017,-
