Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539678,QUICKHEAL,Quick Heal Technologies Ltd,21 Jul 2016,Dividend - Rs. - 2.5000,-,25 Jul 2016,28 Jul 2016,18 Jul 2016,22 Jul 2016,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,03 Aug 2017,Dividend - Rs. - 2.5000,-,05 Aug 2017,11 Aug 2017,31 Jul 2017,03 Aug 2017,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,31 Jul 2018,Final Dividend - Rs. - 3.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,25 Apr 2019,Buy Back of Shares ,26 Apr 2019,-,-,18 Apr 2019,25 Apr 2019,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,05 Jul 2019,Final Dividend - Rs. - 2.0000,-,09 Jul 2019,15 Jul 2019,02 Jul 2019,08 Jul 2019,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,02 Mar 2020,Interim Dividend - Rs. - 4.0000,03 Mar 2020,-,-,25 Feb 2020,02 Mar 2020,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,30 Apr 2021,Buy Back of Shares ,03 May 2021,-,-,26 Apr 2021,30 Apr 2021,-
