Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
526987,URJAGLOBA,URJA GLOBAL LTD.,16 Sep 2015,Stock  Split From Rs.10/- to Rs.1/-,19 Sep 2015,-,-,11 Sep 2015,16 Sep 2015,-
526987,URJAGLOBA,URJA GLOBAL LTD.,16 Jan 2018,E.G.M. ,-,18 Jan 2018,25 Jan 2018,11 Jan 2018,17 Jan 2018,-
526987,URJAGLOBA,URJA GLOBAL LTD.,14 Jan 2021,Right Issue of Equity Shares ,15 Jan 2021,-,-,12 Jan 2021,14 Jan 2021,-
