Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539659,VIDLI,Vidli Restaurants Ltd,16 Jun 2016,Dividend - Rs. - 0.2500,18 Jun 2016,-,-,13 Jun 2016,16 Jun 2016,-
539659,VIDLI,Vidli Restaurants Ltd,21 Sep 2017,Dividend - Rs. - 0.5000,23 Sep 2017,-,-,18 Sep 2017,21 Sep 2017,-
