Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
530805,OIVL,Onesource Ideas Venture Ltd,13 Sep 2007,General ,-,27 Sep 2007,29 Sep 2007,13 Sep 2007,01 Oct 2007,-
530805,OIVL,Onesource Ideas Venture Ltd,16 Sep 2008,General ,-,28 Sep 2008,30 Sep 2008,16 Sep 2008,30 Sep 2008,-
530805,OIVL,Onesource Ideas Venture Ltd,16 Sep 2009,General ,-,28 Sep 2009,30 Sep 2009,16 Sep 2009,30 Sep 2009,-
530805,OIVL,Onesource Ideas Venture Ltd,16 Sep 2010,General ,-,28 Sep 2010,30 Sep 2010,16 Sep 2010,01 Oct 2010,-
530805,OIVL,Onesource Ideas Venture Ltd,30 Aug 2011,General ,-,13 Sep 2011,15 Sep 2011,30 Aug 2011,16 Sep 2011,-
530805,OIVL,Onesource Ideas Venture Ltd,13 Sep 2012,General ,-,26 Sep 2012,28 Sep 2012,13 Sep 2012,28 Sep 2012,-
530805,OIVL,Onesource Ideas Venture Ltd,19 Jan 2015,Reduction of Capital ,20 Jan 2015,-,-,13 Jan 2015,19 Jan 2015,-
530805,OIVL,Onesource Ideas Venture Ltd,12 Feb 2019,E.G.M. ,-,14 Feb 2019,20 Feb 2019,07 Feb 2019,13 Feb 2019,-
