Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539229,MRSS,Majestic Research Services and Solutions Ltd,10 Oct 2017,Bonus issue 1:1,11 Oct 2017,-,-,04 Oct 2017,10 Oct 2017,-
539229,MRSS,Majestic Research Services and Solutions Ltd,21 Nov 2017,Interim Dividend - Rs. - 0.5000,22 Nov 2017,-,-,15 Nov 2017,21 Nov 2017,-
