Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539894,MADHAVIPL,Madhav Infra Projects Ltd,13 Dec 2016,E.G.M. ,-,15 Dec 2016,22 Dec 2016,07 Dec 2016,14 Dec 2016,-
539894,MADHAVIPL,Madhav Infra Projects Ltd,27 Apr 2020,Stock  Split From Rs.10/- to Rs.1/-,28 Apr 2020,-,-,21 Apr 2020,27 Apr 2020,-
539894,MADHAVIPL,Madhav Infra Projects Ltd,06 Aug 2020,Bonus issue 3:1,07 Aug 2020,-,-,31 Jul 2020,06 Aug 2020,-
