Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$,14 Aug 2008,Final Dividend - Rs. - 1.0000,-,20 Aug 2008,27 Aug 2008,12 Aug 2008,19 Aug 2008,-
526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$,06 Aug 2009,Dividend - Rs. - 1.2000,-,10 Aug 2009,17 Aug 2009,03 Aug 2009,07 Aug 2009,-
526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$,05 Aug 2010,Dividend - Rs. - 1.2000,-,07 Aug 2010,16 Aug 2010,02 Aug 2010,05 Aug 2010,-
526775,VALIANT,VALIANT COMMUNICATIONS LTD.-$,15 Sep 2011,Dividend - Rs. - 0.6000,-,17 Sep 2011,26 Sep 2011,12 Sep 2011,15 Sep 2011,-
