Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
539353,SALAUTO,Sal Automotive Ltd,14 Jul 2016,Dividend - Rs. - 3.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
539353,SALAUTO,Sal Automotive Ltd,13 Jul 2017,Dividend - Rs. - 4.0000,-,15 Jul 2017,21 Jul 2017,10 Jul 2017,13 Jul 2017,-
539353,SALAUTO,Sal Automotive Ltd,12 Jul 2018,Dividend - Rs. - 4.5000,-,14 Jul 2018,20 Jul 2018,09 Jul 2018,12 Jul 2018,-
539353,SALAUTO,Sal Automotive Ltd,14 Aug 2019,Final Dividend - Rs. - 4.5000,-,17 Aug 2019,23 Aug 2019,08 Aug 2019,14 Aug 2019,-
539353,SALAUTO,Sal Automotive Ltd,18 Sep 2020,Final Dividend - Rs. - 3.5000,-,22 Sep 2020,28 Sep 2020,15 Sep 2020,21 Sep 2020,-
