Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
511169,RKDAGRRTL,RKD Agri & Retail Ltd,03 Nov 2008,General ,-,15 Nov 2008,30 Nov 2008,03 Nov 2008,19 Nov 2008,-
511169,RKDAGRRTL,RKD Agri & Retail Ltd,17 Sep 2020,Reduction of Capital ,18 Sep 2020,-,-,11 Sep 2020,17 Sep 2020,-
