security code,security name,revenue,income,expenditure,profit,eps,year,quartile
505594,MULTIIN,,0.01,,0.01,0.01,2007,3
505594,MULTIIN,,,0.00,,-0.01,2007,4
505594,MULTIIN,1.82,1.82,-0.31,1.04,4.93,2008,1
505594,MULTIIN,2.97,2.97,-0.03,2.94,13.98,2008,2
505594,MULTIIN,3.17,3.18,-0.01,3.16,15.07,2008,3
505594,MULTIIN,3.21,2.80,-0.41,2.90,13.81,2008,4
505594,MULTIIN,3.56,3.40,-0.16,2.21,3.51,2009,1
505594,MULTIIN,0.68,0.65,-0.03,0.99,1.56,2009,2
505594,MULTIIN,0.47,0.46,-0.01,0.80,1.26,2009,3
505594,MULTIIN,0.46,0.40,-0.06,0.73,0.39,2009,4
505594,MULTIIN,1.87,1.52,-0.34,0.88,0.47,2010,1
505594,MULTIIN,1.82,1.74,-0.08,1.74,0.93,2010,2
505594,MULTIIN,1.42,1.40,-0.03,1.40,0.74,2010,3
505594,MULTIIN,5.79,5.75,-0.04,5.75,3.06,2010,4
505594,MULTIIN,2.38,2.16,-0.22,0.76,0.40,2011,1
505594,MULTIIN,2.41,2.34,-0.07,2.34,1.24,2011,2
505594,MULTIIN,2.36,2.04,-0.32,2.04,1.09,2011,3
505594,MULTIIN,2.49,2.49,-0.21,2.28,1.21,2011,4
505594,MULTIIN,3.93,2.56,-1.37,-0.20,-0.10,2012,1
505594,MULTIIN,2.64,2.64,-0.23,2.41,1.28,2012,2
505594,MULTIIN,2.51,2.51,-0.20,2.18,1.16,2012,3
505594,MULTIIN,2.83,2.83,-0.22,2.61,1.39,2012,4
505594,MULTIIN,7.35,7.35,-1.54,2.97,1.58,2013,1
505594,MULTIIN,1.18,1.18,-0.46,0.71,0.38,2013,2
505594,MULTIIN,1.18,1.18,-0.48,0.70,0.37,2013,3
505594,MULTIIN,1.22,1.22,-0.21,1.01,0.53,2013,4
505594,MULTIIN,1.09,1.09,-1.20,-1.03,-0.54,2014,1
505594,MULTIIN,7.12,7.12,-0.46,6.57,3.49,2014,2
505594,MULTIIN,0.05,0.05,-0.39,-0.34,-0.18,2014,3
505594,MULTIIN,0.05,0.05,-0.43,-0.38,-0.21,2014,4
505594,MULTIIN,0.06,0.06,-4.08,-4.34,-2.31,2015,1
505594,MULTIIN,2.94,2.94,-0.60,2.34,1.24,2015,2
505594,MULTIIN,0.02,0.02,-0.43,-0.42,-0.22,2015,3
505594,MULTIIN,0.03,0.03,-0.41,-0.38,-0.20,2015,4
505594,MULTIIN,0.05,0.05,-0.52,-0.68,-0.36,2016,1
505594,MULTIIN,0.03,-0.36,-0.38,-0.36,,2016,2
505594,MULTIIN,0.10,-0.09,-0.19,-0.09,-0.05,2016,3
505594,MULTIIN,0.03,-0.55,-0.59,-0.56,-0.30,2016,4
505594,MULTIIN,0.77,0.77,-0.13,0.37,0.19,2017,1
505594,MULTIIN,1.94,1.94,-0.62,1.22,0.65,2017,2
505594,MULTIIN,0.02,0.02,-0.05,-0.12,-0.06,2017,3
505594,MULTIIN,0.01,0.01,-0.04,-0.15,-0.08,2017,4
505594,MULTIIN,,0.31,-0.50,-0.44,-0.23,2018,1
505594,MULTIIN,9.95,9.95,-0.35,9.51,5.06,2018,2
505594,MULTIIN,14.69,14.69,-0.13,14.46,7.69,2018,3
505594,MULTIIN,,0.24,-0.07,0.11,0.06,2018,4
505594,MULTIIN,0.05,0.17,-15.60,-15.73,-8.37,2019,1
505594,MULTIIN,0.02,0.34,-0.41,-0.18,-0.09,2019,2
505594,MULTIIN,,,-0.07,-0.18,-0.09,2019,3
505594,MULTIIN,0.16,0.40,-0.29,0.11,0.06,2019,4
505594,MULTIIN,1.82,1.82,-0.45,1.21,0.64,2020,1
505594,MULTIIN,1.84,1.84,-0.38,1.34,0.71,2020,2
505594,MULTIIN,0.20,0.47,-0.18,0.29,0.15,2020,3
505594,MULTIIN,0.42,0.79,-0.14,0.65,0.34,2020,4
