security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500274,MESPHAR-B,,-117.74,-117.74,-117.74,-5.79,2014,4
500274,MESPHAR-B,,-112.37,-112.37,-106.10,-5.22,2015,1
500274,MESPHAR-B,,-0.01,-0.01,-0.01,0.00,2015,2
500274,MESPHAR-B,,0.00,0.00,0.00,,2015,3
500274,MESPHAR-B,,-0.02,-0.02,-0.02,,2015,4
500274,MESPHAR-B,,-0.03,-0.03,0.24,0.01,2016,1
500274,MESPHAR-B,,-0.08,-0.07,-0.08,,2016,2
500274,MESPHAR-B,,-0.08,-0.07,-0.08,,2016,3
500274,MESPHAR-B,,-0.08,-0.06,-0.08,,2016,4
500274,MESPHAR-B,,,-0.18,-2.35,-0.12,2017,1
500274,MESPHAR-B,,,-0.51,-0.51,-0.03,2017,2
500274,MESPHAR-B,,,-0.05,-0.13,-0.01,2017,3
500274,MESPHAR-B,,,-0.03,-0.11,0.01,2017,4
500274,MESPHAR-B,,,-0.05,-0.13,0.01,2018,1
500274,MESPHAR-B,,,-0.30,-0.30,-0.01,2018,2
500274,MESPHAR-B,,,-3.57,-3.57,-0.18,2018,3
500274,MESPHAR-B,,,-0.05,-0.05,,2018,4
500274,MESPHAR-B,,,-0.18,-0.18,-0.01,2019,1
500274,MESPHAR-B,,,-0.85,-0.85,-0.04,2019,2
500274,MESPHAR-B,,,-0.11,-0.11,-0.01,2019,3
500274,MESPHAR-B,,,-0.01,-0.01,-0.01,2019,4
500274,MESPHAR-B,,,-0.01,-0.01,,2020,1
500274,MESPHAR-B,,,-0.01,-0.01,,2020,2
500274,MESPHAR-B,,,-0.01,-0.01,,2020,3
500274,MESPHAR-B,,,-0.01,-0.01,,2020,4
