security code,security name,revenue,income,expenditure,profit,eps,year,quartile
526829,CONFIPET,211.52,236.73,-190.17,40.05,0.20,2007,3
526829,CONFIPET,362.57,362.57,-287.39,66.97,0.33,2007,4
526829,CONFIPET,586.68,675.80,-581.84,76.87,0.30,2008,1
526829,CONFIPET,435.60,496.80,-427.65,56.66,0.22,2008,2
526829,CONFIPET,564.37,575.13,-506.47,55.94,0.22,2008,3
526829,CONFIPET,508.24,463.91,-467.46,40.30,0.16,2008,4
526829,CONFIPET,631.38,42.46,-588.93,29.11,0.11,2009,1
526829,CONFIPET,726.07,79.60,-646.47,54.45,,2009,2
526829,CONFIPET,797.22,88.32,-708.90,58.06,0.23,2009,3
526829,CONFIPET,866.36,99.35,-767.00,65.71,0.25,2009,4
526829,CONFIPET,1106.48,141.31,-965.17,51.53,0.20,2010,1
526829,CONFIPET,1139.27,148.00,-991.28,78.97,0.31,2010,2
526829,CONFIPET,1634.87,198.36,-55.65,118.02,0.46,2010,3
526829,CONFIPET,1885.96,206.52,-1679.44,123.61,0.48,2010,4
526829,CONFIPET,1821.22,228.58,-1592.63,133.21,0.51,2011,1
526829,CONFIPET,1381.32,163.10,-1218.23,83.40,0.32,2011,2
526829,CONFIPET,1011.31,41.65,-44.00,3.54,0.01,2011,3
526829,CONFIPET,753.48,-5.22,-758.70,-27.15,-0.10,2011,4
526829,CONFIPET,858.26,-15.98,-27.35,-28.72,-0.11,2012,1
526829,CONFIPET,727.86,28.08,-55.85,-7.82,-0.03,2012,2
526829,CONFIPET,661.23,661.23,-55.21,8.95,0.03,2012,3
526829,CONFIPET,855.74,855.74,-68.36,6.09,0.02,2012,4
526829,CONFIPET,537.21,537.21,-185.43,13.42,0.05,2013,1
526829,CONFIPET,562.46,562.46,-43.16,6.89,0.03,2013,2
526829,CONFIPET,604.95,604.95,-43.35,-5.98,-0.02,2013,3
526829,CONFIPET,609.17,609.17,-43.50,0.75,,2013,4
526829,CONFIPET,592.10,592.10,-12.99,19.15,0.07,2014,1
526829,CONFIPET,693.88,693.88,-53.24,-1.37,-0.01,2014,2
526829,CONFIPET,516.74,516.74,-39.65,-10.71,-0.04,2014,3
526829,CONFIPET,539.18,539.18,-41.37,-225.86,,2014,4
526829,CONFIPET,913.05,913.05,-243.43,7.60,,2015,1
526829,CONFIPET,748.37,748.37,-57.42,-1.12,,2015,2
526829,CONFIPET,830.59,830.59,-61.93,4.94,0.02,2015,3
526829,CONFIPET,1018.72,1018.72,-66.80,5.32,0.02,2015,4
526829,CONFIPET,907.61,907.61,-349.29,9.53,0.04,2016,1
526829,CONFIPET,991.90,991.90,-76.11,11.94,0.05,2016,2
526829,CONFIPET,1067.71,1067.71,-79.15,7.69,0.03,2016,3
526829,CONFIPET,1197.39,1197.39,-94.65,28.71,0.11,2016,4
526829,CONFIPET,1601.44,1610.12,-503.89,5.14,0.02,2017,1
526829,CONFIPET,1367.07,1371.59,-183.29,43.76,0.17,2017,2
526829,CONFIPET,1250.17,1254.89,-179.73,60.54,0.23,2017,3
526829,CONFIPET,1416.27,1421.18,-176.25,70.16,0.27,2017,4
526829,CONFIPET,1702.91,1708.37,-108.18,78.22,0.30,2018,1
526829,CONFIPET,1648.58,1652.47,-1463.24,132.46,0.51,2018,2
526829,CONFIPET,2109.78,2116.83,-169.17,145.55,0.53,2018,3
526829,CONFIPET,2373.69,2381.90,-174.97,171.49,0.63,2018,4
526829,CONFIPET,2601.40,2624.47,-374.33,141.09,0.52,2019,1
526829,CONFIPET,2468.60,2476.51,-177.80,141.70,1.04,2019,2
526829,CONFIPET,2474.14,2487.06,-185.75,145.77,0.53,2019,3
526829,CONFIPET,2420.13,2429.27,-186.19,170.86,0.62,2019,4
526829,CONFIPET,2495.00,2503.10,-218.50,38.10,0.14,2020,1
526829,CONFIPET,860.60,865.80,-126.50,-67.60,-0.25,2020,2
526829,CONFIPET,1524.60,1531.00,-121.80,83.10,0.30,2020,3
526829,CONFIPET,2320.40,2322.60,-130.20,188.30,0.69,2020,4
