security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511260,IDINFO,1.06,1.06,-1.60,-0.55,,2007,3
511260,IDINFO,0.89,0.89,-0.66,0.24,,2007,4
511260,IDINFO,1.03,1.03,-1.06,-0.03,,2008,1
511260,IDINFO,,,,,,2008,2
511260,IDINFO,,,,,,2008,3
511260,IDINFO,,0.00,,0.00,,2008,4
511260,IDINFO,,0.00,,0.00,,2009,1
511260,IDINFO,,-0.05,-0.05,-0.05,,2009,2
511260,IDINFO,,-0.04,-0.04,-0.04,,2009,3
511260,IDINFO,,-0.05,-0.05,-0.05,,2009,4
511260,IDINFO,,-0.18,-0.18,-0.18,,2010,1
511260,IDINFO,,,,,,2010,2
511260,IDINFO,,,,,,2010,3
511260,IDINFO,,,,,,2010,4
511260,IDINFO,,-0.04,-0.04,-0.04,,2011,1
511260,IDINFO,,,,,,2011,2
511260,IDINFO,,,,,,2011,3
511260,IDINFO,,,,,,2011,4
511260,IDINFO,,-0.46,-0.46,-0.46,-0.37,2012,1
511260,IDINFO,,,,,,2012,2
511260,IDINFO,,,,,,2012,3
511260,IDINFO,,,,,,2012,4
511260,IDINFO,,-0.33,-0.33,-0.33,,2013,1
511260,IDINFO,,-0.10,-0.10,-0.10,,2013,2
511260,IDINFO,,-0.18,-0.18,-0.18,,2013,3
511260,IDINFO,,-0.32,-0.32,-0.32,,2013,4
511260,IDINFO,,-0.06,-0.06,-0.06,,2014,1
511260,IDINFO,,-0.44,-0.44,-0.44,,2014,2
511260,IDINFO,,-0.35,-0.35,-0.35,,2014,3
511260,IDINFO,,-0.03,-0.03,-0.03,,2014,4
511260,IDINFO,,-0.05,-0.05,-0.05,,2015,1
511260,IDINFO,,0.11,0.11,0.11,,2015,3
511260,IDINFO,,-0.05,-0.05,-0.05,,2015,4
511260,IDINFO,0.02,0.02,-0.04,-0.02,,2016,1
511260,IDINFO,,-0.04,-0.04,-0.04,,2016,2
511260,IDINFO,,-0.06,-0.06,-0.06,,2016,3
511260,IDINFO,0.50,0.50,-0.55,-0.05,,2016,4
511260,IDINFO,0.12,0.12,-0.42,-0.30,,2017,1
511260,IDINFO,,0.09,-0.10,-0.11,,2017,2
511260,IDINFO,,0.13,-0.05,-0.01,,2017,3
511260,IDINFO,0.57,0.66,-0.09,-0.12,,2017,4
511260,IDINFO,0.55,0.58,-0.55,-0.19,,2018,1
511260,IDINFO,0.04,0.13,-0.19,-0.43,,2018,2
511260,IDINFO,0.14,0.26,-0.05,-0.04,,2018,3
511260,IDINFO,0.04,0.16,-0.06,-0.04,,2018,4
511260,IDINFO,0.12,0.12,-0.05,-0.06,,2019,1
511260,IDINFO,0.17,0.17,-0.36,-0.25,,2019,2
511260,IDINFO,0.12,0.12,-0.12,-0.33,,2019,3
511260,IDINFO,0.13,0.13,-0.12,-0.11,,2019,4
511260,IDINFO,0.17,0.17,-0.33,-0.04,,2020,2
511260,IDINFO,0.12,0.12,-0.21,-0.09,,2020,3
511260,IDINFO,1.73,1.73,-0.16,0.09,0.07,2020,4
