security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511048,KUSUMEL,5.76,5.82,-5.12,0.47,,2007,3
511048,KUSUMEL,4.81,4.87,-4.70,0.12,,2007,4
511048,KUSUMEL,5.18,5.27,-5.46,-0.20,-0.83,2008,1
511048,KUSUMEL,6.17,6.22,-5.04,0.81,3.39,2008,2
511048,KUSUMEL,5.18,5.18,-4.58,0.48,1.98,2008,3
511048,KUSUMEL,4.14,4.14,-4.54,-0.34,-1.40,2008,4
511048,KUSUMEL,6.04,6.04,-5.46,0.49,2.05,2009,1
511048,KUSUMEL,5.72,5.72,-5.64,0.10,0.43,2009,2
511048,KUSUMEL,6.64,6.64,-5.38,0.92,3.82,2009,3
511048,KUSUMEL,6.42,6.42,-6.19,0.19,0.80,2009,4
511048,KUSUMEL,6.89,6.89,-6.33,0.39,1.60,2010,1
511048,KUSUMEL,6.81,6.81,-6.06,0.57,2.36,2010,2
511048,KUSUMEL,8.48,8.48,-7.16,0.99,4.14,2010,3
511048,KUSUMEL,7.79,7.79,-7.02,0.61,2.53,2010,4
511048,KUSUMEL,9.02,9.02,-8.91,0.27,1.13,2011,1
511048,KUSUMEL,9.44,9.44,-8.56,0.71,2.97,2011,2
511048,KUSUMEL,10.52,10.52,-9.12,1.09,4.55,2011,3
511048,KUSUMEL,8.33,8.33,-7.87,0.47,1.94,2011,4
511048,KUSUMEL,8.10,7.88,-2.31,0.01,0.05,2012,1
511048,KUSUMEL,9.14,8.96,-1.45,0.78,3.26,2012,2
511048,KUSUMEL,9.96,9.75,-1.84,0.47,1.95,2012,3
511048,KUSUMEL,10.03,9.85,-2.58,-0.50,-2.09,2012,4
511048,KUSUMEL,9.95,9.89,-1.55,0.01,-0.02,2013,1
511048,KUSUMEL,9.42,9.41,-0.88,0.03,0.12,2013,2
511048,KUSUMEL,8.04,8.03,-0.92,-0.11,-0.44,2013,3
511048,KUSUMEL,8.11,8.11,-2.05,-0.42,-1.75,2013,4
511048,KUSUMEL,11.48,11.25,-2.59,0.17,0.70,2014,1
511048,KUSUMEL,10.74,10.51,-1.50,0.70,2.92,2014,2
511048,KUSUMEL,11.84,11.51,-2.09,0.81,3.36,2014,3
511048,KUSUMEL,10.71,10.62,-1.38,0.57,2.37,2014,4
511048,KUSUMEL,8.72,8.69,-2.53,-0.84,-3.50,2015,1
511048,KUSUMEL,7.66,7.63,-1.64,-4.17,-2.18,2015,2
511048,KUSUMEL,7.62,7.44,-1.73,-0.23,-0.97,2015,3
511048,KUSUMEL,5.94,5.75,-1.76,-0.92,-4.00,2015,4
511048,KUSUMEL,12.04,11.82,-1.26,1.73,7.22,2016,1
511048,KUSUMEL,7.09,0.33,-0.94,0.36,,2016,2
511048,KUSUMEL,7.95,0.39,-1.08,1.49,,2016,3
511048,KUSUMEL,8.31,8.54,-1.48,-0.32,-1.33,2017,1
511048,KUSUMEL,5.98,6.07,-2.15,-0.88,-3.60,2017,2
511048,KUSUMEL,7.19,8.03,-2.03,0.42,1.81,2017,3
511048,KUSUMEL,9.99,10.12,-2.30,0.55,2.37,2017,4
511048,KUSUMEL,13.56,13.77,-2.92,1.44,5.93,2018,1
511048,KUSUMEL,17.12,17.29,-2.12,3.24,13.52,2018,2
511048,KUSUMEL,10.59,11.05,-2.56,0.59,2.47,2018,3
511048,KUSUMEL,17.79,18.09,-2.84,2.16,9.03,2018,4
511048,KUSUMEL,9.07,9.18,-3.28,-1.40,-5.85,2019,1
511048,KUSUMEL,9.45,9.55,-2.19,0.04,0.19,2019,2
511048,KUSUMEL,12.11,12.62,-11.82,0.41,0.17,2019,3
511048,KUSUMEL,8.67,8.90,-2.66,-1.52,-0.06,2019,4
511048,KUSUMEL,9.37,9.67,-2.18,-0.83,-0.03,2020,1
511048,KUSUMEL,1.77,1.87,-0.54,-1.86,-0.08,2020,2
511048,KUSUMEL,11.44,11.72,-1.28,1.32,0.05,2020,3
511048,KUSUMEL,9.29,9.44,-2.14,-0.67,-0.03,2020,4
