security code,security name,revenue,income,expenditure,profit,eps,year,quartile
506107,PRECTRA,,,-0.01,-0.01,-0.04,2007,3
506107,PRECTRA,,,-0.02,-0.03,-0.10,2007,4
506107,PRECTRA,,,-0.03,-2.27,-9.44,2008,1
506107,PRECTRA,,,-0.01,-0.01,-0.04,2008,2
506107,PRECTRA,,,-0.02,-0.02,-0.09,2008,3
506107,PRECTRA,,-0.02,-0.02,-0.02,-0.08,2008,4
506107,PRECTRA,,-0.03,-0.02,-0.03,-0.11,2009,1
506107,PRECTRA,,-0.01,0.00,-0.01,-0.06,2009,2
506107,PRECTRA,,-0.02,-0.01,-0.02,-0.08,2009,3
506107,PRECTRA,,-0.02,0.00,-0.02,-0.05,2009,4
506107,PRECTRA,,-0.06,-0.05,-0.06,-0.24,2010,1
506107,PRECTRA,,-0.01,-0.01,-0.01,-0.04,2010,2
506107,PRECTRA,,-0.03,-0.02,-0.03,-0.11,2010,3
506107,PRECTRA,,-0.02,0.00,-0.02,-0.09,2010,4
506107,PRECTRA,,-0.06,-0.03,-0.06,-0.23,2011,1
506107,PRECTRA,,-0.02,0.00,-0.02,-0.09,2011,2
506107,PRECTRA,,-0.01,-0.01,-0.01,-0.04,2011,3
506107,PRECTRA,,-0.02,-0.02,-0.02,-0.07,2011,4
506107,PRECTRA,,-0.05,-0.04,-0.05,-0.21,2012,1
506107,PRECTRA,,-0.01,-0.01,-0.01,-0.05,2012,2
506107,PRECTRA,,-0.02,-0.01,-0.02,-0.07,2012,3
506107,PRECTRA,,-0.03,0.00,-0.03,-0.11,2012,4
506107,PRECTRA,,-0.05,-0.02,-0.05,-0.20,2013,1
506107,PRECTRA,,-0.01,-0.01,-0.01,-0.05,2013,2
506107,PRECTRA,,-0.03,-0.01,-0.03,-0.12,2013,3
506107,PRECTRA,,-0.02,-0.02,-0.02,-0.01,2013,4
506107,PRECTRA,,-0.05,-0.01,-0.05,-0.18,2014,1
506107,PRECTRA,,-0.04,-0.01,-0.04,-0.16,2014,2
506107,PRECTRA,,-0.06,-0.01,-0.06,-0.24,2014,3
506107,PRECTRA,,-0.05,-0.05,-0.05,-0.21,2014,4
506107,PRECTRA,,-0.09,-0.02,-0.09,0.00,2015,1
506107,PRECTRA,,-0.13,-0.03,-0.13,-0.52,2015,2
506107,PRECTRA,,-0.11,-0.02,-0.11,-0.45,2015,3
506107,PRECTRA,,-0.12,-0.03,-0.12,-0.50,2015,4
506107,PRECTRA,,-0.23,-0.04,-0.23,-0.97,2016,1
506107,PRECTRA,,-0.06,-0.06,-0.06,-0.26,2016,2
506107,PRECTRA,,-0.13,-0.04,-0.13,-0.54,2016,3
506107,PRECTRA,,-0.13,-0.03,-0.13,-0.55,2016,4
506107,PRECTRA,,,-0.15,-0.22,-0.93,2017,1
506107,PRECTRA,,,-0.03,-0.12,-0.48,2017,2
506107,PRECTRA,,,-0.11,-0.11,0.45,2017,3
506107,PRECTRA,,,-0.02,-0.16,-0.67,2017,4
506107,PRECTRA,,,-0.02,-0.17,-0.69,2018,1
506107,PRECTRA,,,-0.08,-0.08,-0.32,2018,2
506107,PRECTRA,,,-0.02,-0.33,-1.35,2018,3
506107,PRECTRA,,,-0.06,-0.23,-0.96,2018,4
506107,PRECTRA,,,-0.01,-0.23,-0.96,2019,1
506107,PRECTRA,,,-0.01,-0.10,-0.43,2019,2
506107,PRECTRA,,,-0.02,-0.15,-0.62,2019,3
506107,PRECTRA,3.75,603.32,-0.01,1478.49,6160.37,2019,4
506107,PRECTRA,,12.09,-0.01,-190.86,-795.26,2020,1
506107,PRECTRA,,,-0.01,-0.19,-0.79,2020,2
506107,PRECTRA,,,-0.08,-0.21,-0.89,2020,3
506107,PRECTRA,,,-0.07,-0.26,-1.09,2020,4
