security code,security name,revenue,income,expenditure,profit,eps,year,quartile
503681,ELCIDIN,1.45,1.46,-0.13,1.32,6.60,2007,3
503681,ELCIDIN,19.46,19.46,-0.15,19.31,96.56,2007,4
503681,ELCIDIN,5.01,4.59,-0.34,4.03,20.13,2008,1
503681,ELCIDIN,31.42,31.42,-0.08,31.34,156.69,2008,2
503681,ELCIDIN,2.90,2.90,-1.14,1.76,8.81,2008,3
503681,ELCIDIN,18.02,18.02,-0.87,17.15,85.74,2008,4
503681,ELCIDIN,1.51,1.51,-1.30,0.22,1.07,2009,1
503681,ELCIDIN,31.56,31.56,-0.63,30.93,154.64,2009,2
503681,ELCIDIN,1.86,2.82,-0.89,0.96,4.81,2009,3
503681,ELCIDIN,27.70,27.01,-0.69,27.01,135.07,2009,4
503681,ELCIDIN,6.24,5.39,-0.85,4.80,23.98,2010,1
503681,ELCIDIN,1.73,1.44,-0.52,1.21,6.06,2010,2
503681,ELCIDIN,55.73,54.86,-0.87,54.86,274.32,2010,3
503681,ELCIDIN,26.36,25.72,-0.65,25.72,128.59,2010,4
503681,ELCIDIN,7.77,7.77,-0.83,5.94,29.71,2011,1
503681,ELCIDIN,67.06,68.28,-0.50,66.57,332.83,2011,2
503681,ELCIDIN,2.26,2.18,-0.84,1.42,7.09,2011,3
503681,ELCIDIN,28.69,28.28,-0.59,28.10,140.51,2011,4
503681,ELCIDIN,8.33,7.77,-0.72,6.37,31.87,2012,1
503681,ELCIDIN,88.80,88.54,-0.38,88.42,442.10,2012,2
503681,ELCIDIN,2.36,1.38,-0.42,1.76,8.81,2012,3
503681,ELCIDIN,8.51,7.70,-0.13,7.94,39.69,2013,1
503681,ELCIDIN,107.99,107.34,-0.08,107.48,537.38,2013,2
503681,ELCIDIN,3.57,3.57,-0.31,2.40,12.02,2013,3
503681,ELCIDIN,43.06,43.06,-0.27,38.98,194.88,2013,4
503681,ELCIDIN,9.99,9.99,-0.08,9.94,49.70,2014,1
503681,ELCIDIN,123.71,123.71,-0.08,124.13,620.64,2014,2
503681,ELCIDIN,55.03,55.03,-0.12,58.26,291.31,2014,3
503681,ELCIDIN,2.96,2.96,-0.06,5.05,25.23,2014,4
503681,ELCIDIN,10.85,10.85,-0.84,12.72,63.59,2015,1
503681,ELCIDIN,4.02,4.02,-0.72,3.80,18.98,2015,2
503681,ELCIDIN,126.77,126.77,-0.75,124.91,624.54,2015,3
503681,ELCIDIN,66.13,66.13,-0.10,65.17,325.84,2015,4
503681,ELCIDIN,10.42,10.42,0.00,8.73,43.63,2016,1
503681,ELCIDIN,152.77,152.77,-0.65,150.83,754.17,2016,2
503681,ELCIDIN,2.95,2.95,-2.80,1.81,9.04,2016,3
503681,ELCIDIN,78.71,78.71,-0.44,81.32,406.60,2016,4
503681,ELCIDIN,12.40,14.36,-0.56,10.76,53.82,2017,1
503681,ELCIDIN,0.25,219.68,-0.61,217.52,0.00,2017,2
503681,ELCIDIN,0.24,5.23,-0.80,2.82,14.08,2017,3
503681,ELCIDIN,0.15,78.75,-2.11,76.24,381.22,2017,4
503681,ELCIDIN,0.36,21.13,-0.61,17.93,89.62,2018,1
503681,ELCIDIN,0.05,173.18,-0.51,171.31,856.57,2018,2
503681,ELCIDIN,,7.54,-0.75,5.17,25.86,2018,3
503681,ELCIDIN,,82.77,-0.49,80.93,404.65,2018,4
503681,ELCIDIN,,13.69,-10.78,1.76,8.79,2019,1
