security code,security name,revenue,income,expenditure,profit,eps,year,quartile
512261,BAJGLOB,,1.34,-0.11,0.46,0.62,2007,3
512261,BAJGLOB,,1.46,-0.16,0.51,0.68,2007,4
512261,BAJGLOB,,1.26,-0.13,0.41,0.55,2008,1
512261,BAJGLOB,,1.30,-0.13,0.47,0.62,2008,2
512261,BAJGLOB,1.30,1.30,-0.11,0.48,0.65,2008,3
512261,BAJGLOB,1.43,1.43,-0.14,0.55,0.74,2008,4
512261,BAJGLOB,,-0.24,-0.24,0.38,0.51,2009,1
512261,BAJGLOB,,-0.09,-0.09,0.54,0.72,2009,2
512261,BAJGLOB,1.42,1.25,-0.18,0.47,0.63,2009,3
512261,BAJGLOB,,-0.09,-0.09,0.75,1.01,2009,4
512261,BAJGLOB,,-0.04,-0.04,0.46,0.62,2010,1
512261,BAJGLOB,1.47,1.47,-0.09,0.59,0.79,2010,2
512261,BAJGLOB,1.42,1.40,-0.02,0.63,0.85,2010,3
512261,BAJGLOB,1.44,1.44,-0.04,0.63,0.85,2010,4
512261,BAJGLOB,1.65,1.65,-0.12,0.78,1.05,2011,1
512261,BAJGLOB,1.47,1.47,-0.06,0.60,0.81,2011,2
512261,BAJGLOB,1.36,1.35,-0.02,0.56,0.75,2011,3
512261,BAJGLOB,1.63,1.63,-0.04,0.72,0.97,2011,4
512261,BAJGLOB,1.67,1.58,-0.09,0.76,1.02,2012,1
512261,BAJGLOB,1.60,1.60,-0.05,0.78,1.06,2012,2
512261,BAJGLOB,1.04,0.99,-0.04,0.68,0.91,2012,3
512261,BAJGLOB,1.33,1.20,-0.12,0.84,1.13,2012,4
512261,BAJGLOB,1.41,1.41,-0.07,0.98,1.31,2013,1
512261,BAJGLOB,1.27,1.27,-0.09,0.82,1.10,2013,2
512261,BAJGLOB,1.15,1.15,-0.03,0.78,1.05,2013,3
512261,BAJGLOB,1.42,1.42,-0.03,0.96,1.30,2013,4
512261,BAJGLOB,1.31,1.31,-0.12,0.87,1.17,2014,1
512261,BAJGLOB,1.23,1.04,-0.19,0.72,0.97,2014,2
512261,BAJGLOB,1.12,1.17,0.05,0.81,1.09,2014,3
512261,BAJGLOB,1.49,1.36,-0.13,0.94,1.27,2014,4
512261,BAJGLOB,1.26,1.05,-0.20,0.90,1.21,2015,1
512261,BAJGLOB,0.94,0.94,-0.10,0.38,0.51,2015,2
512261,BAJGLOB,1.13,1.13,-0.11,0.49,0.66,2015,3
512261,BAJGLOB,1.60,1.60,-0.23,0.73,0.99,2015,4
512261,BAJGLOB,1.52,1.52,-0.21,0.75,1.02,2016,1
512261,BAJGLOB,1.54,1.54,-0.12,0.36,0.49,2016,2
512261,BAJGLOB,1.95,1.95,-0.14,0.63,0.85,2016,3
512261,BAJGLOB,1.39,1.39,-0.22,0.19,0.03,2016,4
512261,BAJGLOB,2.05,2.05,-0.33,0.66,0.89,2017,1
512261,BAJGLOB,1.69,1.69,-0.94,0.56,0.75,2017,2
512261,BAJGLOB,1.94,1.94,-0.84,0.82,1.10,2017,3
512261,BAJGLOB,1.25,1.25,-0.31,0.55,0.74,2017,4
512261,BAJGLOB,1.54,1.54,-0.51,0.40,0.54,2018,1
512261,BAJGLOB,1.28,1.28,-0.17,0.54,0.73,2018,2
512261,BAJGLOB,1.43,1.43,-0.31,0.69,0.92,2018,3
512261,BAJGLOB,1.54,1.54,-0.19,0.64,0.86,2018,4
512261,BAJGLOB,0.81,0.81,-0.18,-0.19,-0.26,2019,1
