security code,security name,revenue,income,expenditure,profit,eps,year,quartile
505585,ZKOVALIN,5.06,5.87,-0.07,4.62,2.71,2007,3
505585,ZKOVALIN,7.21,16.46,-0.09,13.30,7.79,2007,4
505585,ZKOVALIN,6.62,6.83,-0.12,4.37,2.56,2008,1
505585,ZKOVALIN,1.90,2.14,-0.32,1.25,,2008,2
505585,ZKOVALIN,4.88,3.50,-0.12,2.56,1.50,2008,3
505585,ZKOVALIN,1.95,1.81,-0.12,0.10,0.06,2008,4
505585,ZKOVALIN,0.93,0.81,-0.12,-5.93,-3.48,2009,1
505585,ZKOVALIN,1.09,1.04,-0.04,0.24,0.14,2009,2
505585,ZKOVALIN,4.19,4.14,-0.05,3.64,2.14,2009,3
505585,ZKOVALIN,4.02,4.00,-0.04,3.12,1.83,2009,4
505585,ZKOVALIN,6.13,6.06,-0.07,5.44,3.19,2010,1
505585,ZKOVALIN,3.15,3.01,-0.04,2.22,1.30,2010,2
505585,ZKOVALIN,6.02,5.87,-0.04,5.12,3.00,2010,3
505585,ZKOVALIN,3.74,3.74,-0.05,3.18,1.86,2010,4
505585,ZKOVALIN,3.74,3.60,-0.14,1.84,1.08,2011,1
505585,ZKOVALIN,2.41,2.25,-0.70,1.55,0.91,2011,2
505585,ZKOVALIN,6.46,6.31,-1.12,6.53,3.83,2011,3
505585,ZKOVALIN,4.47,4.46,-0.06,0.46,0.27,2011,4
505585,ZKOVALIN,4.71,4.69,-0.08,3.40,1.99,2012,1
505585,ZKOVALIN,3.27,3.02,-0.14,1.83,1.07,2012,2
505585,ZKOVALIN,4.32,4.24,-0.08,3.11,1.82,2012,3
505585,ZKOVALIN,3.66,3.66,-0.07,2.57,1.51,2012,4
505585,ZKOVALIN,7.05,7.05,-0.06,4.61,2.70,2013,1
505585,ZKOVALIN,6.69,6.69,-0.18,4.40,2.58,2013,2
505585,ZKOVALIN,7.50,7.50,-0.04,5.56,2.50,2013,3
505585,ZKOVALIN,5.03,4.72,-0.04,2.54,1.14,2013,4
505585,ZKOVALIN,10.43,5.66,-0.31,8.42,3.79,2014,1
505585,ZKOVALIN,5.45,5.45,-0.03,3.55,1.60,2014,2
505585,ZKOVALIN,8.60,8.48,-0.05,5.72,2.57,2014,3
505585,ZKOVALIN,5.35,5.35,-0.04,3.68,1.65,2014,4
505585,ZKOVALIN,16.32,16.30,-0.08,8.90,4.00,2015,1
505585,ZKOVALIN,5.89,5.67,-0.01,3.77,1.69,2015,2
505585,ZKOVALIN,6.26,6.26,-0.04,5.88,2.65,2015,3
505585,ZKOVALIN,4.67,4.64,-0.05,2.90,1.31,2015,4
505585,ZKOVALIN,7.76,5.76,-0.14,3.99,1.79,2016,1
505585,ZKOVALIN,4.05,4.05,-0.01,2.35,1.06,2016,2
505585,ZKOVALIN,7.88,7.88,-0.06,6.15,2.76,2016,3
505585,ZKOVALIN,5.79,5.79,-0.04,3.45,1.55,2016,4
505585,ZKOVALIN,7.09,7.09,-0.04,-1.78,-0.80,2017,1
505585,ZKOVALIN,4.53,4.53,-0.04,2.81,1.26,2017,2
505585,ZKOVALIN,8.56,8.57,-0.27,4.87,2.19,2017,3
505585,ZKOVALIN,4.77,4.79,-0.02,1.80,0.81,2017,4
505585,ZKOVALIN,7.54,7.61,-0.03,6.24,2.81,2018,1
505585,ZKOVALIN,3.11,3.12,-0.01,1.41,0.63,2018,2
505585,ZKOVALIN,3.90,3.91,-0.03,-1.85,-0.83,2018,3
505585,ZKOVALIN,3.09,3.09,-0.05,-2.69,-1.21,2018,4
505585,ZKOVALIN,1.28,5.28,-0.15,4.49,2.02,2019,1
