security code,security name,revenue,income,expenditure,profit,eps,year,quartile
505807,ROLCOEN,82.25,85.53,-78.98,4.23,5.60,2007,3
505807,ROLCOEN,77.53,80.34,-70.71,6.22,8.22,2007,4
505807,ROLCOEN,68.64,74.22,-71.46,1.48,1.95,2008,1
505807,ROLCOEN,82.18,84.66,-77.93,4.72,6.24,2008,2
505807,ROLCOEN,90.50,94.24,-85.24,5.01,6.62,2008,3
505807,ROLCOEN,71.70,-0.20,-71.89,1.21,1.60,2008,4
505807,ROLCOEN,73.75,5.46,-68.29,5.40,7.14,2009,1
505807,ROLCOEN,67.01,3.12,-63.89,3.75,4.96,2009,2
505807,ROLCOEN,75.00,73.71,-70.05,3.30,4.37,2009,3
505807,ROLCOEN,67.69,65.10,-67.10,0.58,0.77,2009,4
505807,ROLCOEN,78.82,76.62,-71.39,6.39,8.46,2010,1
505807,ROLCOEN,70.90,69.29,-69.31,1.97,2.60,2010,2
505807,ROLCOEN,83.66,81.81,-82.04,2.25,2.98,2010,3
505807,ROLCOEN,80.83,78.67,-81.02,0.21,0.28,2010,4
505807,ROLCOEN,98.00,96.13,-89.82,6.24,8.26,2011,1
505807,ROLCOEN,91.35,89.32,-87.01,3.60,4.65,2011,2
505807,ROLCOEN,97.24,95.44,-94.02,2.96,3.92,2011,3
505807,ROLCOEN,99.73,97.38,-94.95,3.67,4.85,2011,4
505807,ROLCOEN,94.53,92.37,-11.55,2.66,3.52,2012,1
505807,ROLCOEN,98.61,96.61,-12.40,3.26,4.31,2012,2
505807,ROLCOEN,99.71,97.97,-17.30,2.14,2.83,2012,3
505807,ROLCOEN,92.79,91.19,-10.29,3.58,4.74,2012,4
505807,ROLCOEN,97.83,95.37,-12.72,2.09,2.76,2013,1
505807,ROLCOEN,73.86,72.17,-9.41,0.74,0.97,2013,2
505807,ROLCOEN,101.81,100.16,-9.89,2.56,3.39,2013,3
505807,ROLCOEN,77.40,75.65,-9.76,-0.02,-0.03,2013,4
505807,ROLCOEN,77.76,75.85,-15.69,2.09,2.76,2014,1
505807,ROLCOEN,81.96,80.17,-9.82,1.07,1.42,2014,2
505807,ROLCOEN,93.87,91.50,-10.55,0.92,1.22,2014,3
505807,ROLCOEN,86.52,83.19,-12.19,1.15,1.52,2014,4
505807,ROLCOEN,89.13,86.67,-9.56,1.78,2.35,2015,1
505807,ROLCOEN,70.68,68.99,-9.56,0.43,0.06,2015,2
505807,ROLCOEN,78.14,76.37,-8.86,0.22,0.30,2015,3
505807,ROLCOEN,63.27,61.04,-11.38,-8.03,-10.63,2015,4
505807,ROLCOEN,60.55,58.63,-6.44,-7.02,-9.32,2016,1
505807,ROLCOEN,59.90,58.51,-7.25,-3.37,-4.46,2016,2
505807,ROLCOEN,70.41,68.65,-8.06,-0.36,-0.47,2016,3
505807,ROLCOEN,61.43,59.40,-8.70,-15.17,-20.07,2016,4
505807,ROLCOEN,73.74,74.77,-9.50,1.87,2.47,2017,1
505807,ROLCOEN,75.84,77.60,-22.70,-0.53,-0.70,2017,2
505807,ROLCOEN,78.64,80.20,-22.93,0.91,1.20,2017,3
505807,ROLCOEN,88.29,88.87,-27.92,-0.14,-0.18,2017,4
505807,ROLCOEN,94.44,94.67,-27.91,1.73,2.29,2018,1
505807,ROLCOEN,89.99,90.93,-27.78,1.63,2.16,2018,2
505807,ROLCOEN,96.61,97.97,-94.18,3.38,4.47,2018,3
505807,ROLCOEN,94.96,95.60,-91.86,1.74,2.30,2018,4
505807,ROLCOEN,110.50,111.96,-111.66,5.80,7.67,2019,1
505807,ROLCOEN,92.34,93.35,-88.55,4.46,5.89,2019,2
505807,ROLCOEN,97.05,99.16,-95.36,2.34,3.10,2019,3
505807,ROLCOEN,90.04,91.71,-90.80,0.58,0.77,2019,4
505807,ROLCOEN,83.32,84.46,-85.56,-2.45,-3.24,2020,1
505807,ROLCOEN,41.52,42.99,-10.69,1.45,1.92,2020,2
505807,ROLCOEN,74.29,75.74,-71.55,3.34,4.42,2020,3
505807,ROLCOEN,70.98,73.04,-71.09,1.35,1.78,2020,4
