security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511185,SURYAKR,,,,,,2007,3
511185,SURYAKR,,,,,,2007,4
511185,SURYAKR,,,-0.02,-0.02,,2008,1
511185,SURYAKR,,,,,,2008,2
511185,SURYAKR,,,,,,2008,3
511185,SURYAKR,,,,,,2008,4
511185,SURYAKR,,-0.02,-0.02,-0.02,,2009,1
511185,SURYAKR,,,,,,2009,2
511185,SURYAKR,,,,,,2009,3
511185,SURYAKR,,,,,,2009,4
511185,SURYAKR,,-0.02,-0.02,-0.02,,2010,1
511185,SURYAKR,,,,,,2010,2
511185,SURYAKR,,-0.03,-0.03,-0.03,,2010,3
511185,SURYAKR,,-0.02,-0.02,-0.02,,2010,4
511185,SURYAKR,,-0.07,-0.07,-0.07,,2011,1
511185,SURYAKR,0.03,0.03,-0.03,0.01,,2011,2
511185,SURYAKR,0.13,0.13,-0.05,0.07,0.07,2011,3
511185,SURYAKR,0.41,0.41,-0.06,0.35,0.35,2011,4
511185,SURYAKR,0.32,0.32,-0.73,-0.42,,2012,1
511185,SURYAKR,,-1.00,-1.00,-1.00,,2012,2
511185,SURYAKR,,-0.12,-0.12,-0.12,,2012,3
511185,SURYAKR,,-0.05,-0.04,-0.05,-0.01,2012,4
511185,SURYAKR,0.15,0.15,-0.03,0.12,0.01,2013,1
511185,SURYAKR,0.07,0.07,-0.04,0.01,,2013,2
511185,SURYAKR,0.08,0.08,-0.04,0.01,,2013,3
511185,SURYAKR,0.09,0.09,-0.02,0.03,0.00,2013,4
511185,SURYAKR,0.09,0.09,-0.05,0.01,,2014,1
511185,SURYAKR,0.18,0.18,-0.13,-0.62,-0.06,2014,2
511185,SURYAKR,0.08,0.08,-0.04,0.03,0.00,2014,3
511185,SURYAKR,,0.00,-0.10,-0.10,-0.01,2014,4
511185,SURYAKR,2.25,2.25,-1.96,0.29,0.29,2015,1
511185,SURYAKR,0.00,0.00,-0.31,-0.35,-0.35,2015,2
511185,SURYAKR,0.10,0.10,-0.32,-0.23,-0.23,2015,3
511185,SURYAKR,,-0.11,-0.10,-0.11,-0.11,2015,4
511185,SURYAKR,0.01,0.01,-0.06,-0.07,-0.07,2016,1
511185,SURYAKR,,-0.29,-0.28,-0.29,-0.29,2016,2
511185,SURYAKR,,-0.08,-0.08,-0.08,,2016,3
511185,SURYAKR,0.00,-0.06,-0.05,-0.06,,2016,4
511185,SURYAKR,,,-0.06,-0.07,-0.07,2017,1
511185,SURYAKR,,,-0.03,-0.04,-0.04,2017,3
511185,SURYAKR,,,-0.07,-0.08,-0.08,2017,4
511185,SURYAKR,,,-0.08,-0.08,-0.08,2018,1
511185,SURYAKR,,,-0.38,-0.40,-0.40,2018,2
511185,SURYAKR,,,-0.22,-0.24,-0.24,2018,3
511185,SURYAKR,,,-0.06,-0.08,-0.08,2018,4
511185,SURYAKR,,,-0.07,-0.07,-0.07,2019,1
511185,SURYAKR,,,-0.44,-0.45,-0.45,2019,2
511185,SURYAKR,,,-0.16,-0.17,-0.17,2019,3
511185,SURYAKR,,,-0.12,-0.13,-0.13,2019,4
511185,SURYAKR,,,-0.07,-0.08,-0.08,2020,1
511185,SURYAKR,,,-0.37,-0.39,-0.39,2020,2
511185,SURYAKR,,,-0.10,-0.11,-0.11,2020,3
511185,SURYAKR,,,-0.09,-0.09,-0.09,2020,4
