security code,security name,revenue,income,expenditure,profit,eps,year,quartile
503622,ZSVTRADI,,0.00,-0.06,-0.77,-7.70,2007,3
503622,ZSVTRADI,3.03,3.03,-0.06,2.28,22.77,2007,4
503622,ZSVTRADI,8.09,8.09,-1.61,2.79,27.88,2008,1
503622,ZSVTRADI,0.24,0.24,-0.06,-1.88,-18.77,2008,2
503622,ZSVTRADI,0.01,0.01,-0.05,-0.56,-5.55,2008,3
503622,ZSVTRADI,3.60,3.60,-0.04,0.49,4.91,2008,4
503622,ZSVTRADI,,-21.07,-21.07,-25.00,-249.96,2009,1
503622,ZSVTRADI,,0.00,-0.25,-1.83,-18.34,2009,2
503622,ZSVTRADI,0.44,0.41,-0.05,-0.99,-9.93,2009,3
503622,ZSVTRADI,2.36,2.36,-0.09,1.25,12.45,2009,4
503622,ZSVTRADI,17.63,17.63,-0.49,15.32,153.21,2010,1
503622,ZSVTRADI,27.08,27.08,-15.05,10.83,108.32,2010,2
503622,ZSVTRADI,6.48,6.48,-0.20,4.44,45.45,2010,3
503622,ZSVTRADI,1.71,1.71,-0.13,1.58,-0.01,2010,4
503622,ZSVTRADI,7.46,7.46,-24.05,-17.09,-170.86,2011,1
503622,ZSVTRADI,4.03,3.44,-0.59,2.14,21.35,2011,2
503622,ZSVTRADI,0.01,-0.14,-0.14,-1.97,-19.66,2011,3
503622,ZSVTRADI,1.98,1.98,-0.06,1.25,12.53,2011,4
503622,ZSVTRADI,15.45,-0.18,-0.23,-0.04,-0.44,2012,1
503622,ZSVTRADI,0.73,0.18,-0.10,-0.91,-9.05,2012,2
503622,ZSVTRADI,0.31,0.31,-0.09,3.40,33.99,2012,3
503622,ZSVTRADI,,-0.50,-0.50,-2.40,-24.01,2012,4
503622,ZSVTRADI,,-0.62,-0.28,-1.38,-13.79,2013,1
503622,ZSVTRADI,0.06,0.06,-17.67,-18.38,-183.79,2013,2
503622,ZSVTRADI,1.47,1.47,3.31,3.53,35.27,2013,3
503622,ZSVTRADI,,0.41,0.41,9.75,97.50,2013,4
503622,ZSVTRADI,,-0.03,-0.03,-0.03,,2014,1
503622,ZSVTRADI,,-0.13,-0.04,0.05,0.00,2014,2
503622,ZSVTRADI,,-0.15,-0.12,-0.15,-0.01,2014,3
503622,ZSVTRADI,15.37,-0.24,-0.22,-0.24,-0.01,2014,4
503622,ZSVTRADI,6.94,6.94,-0.53,5.23,0.31,2015,1
503622,ZSVTRADI,0.31,0.31,-0.28,-0.04,0.00,2015,2
503622,ZSVTRADI,0.69,0.69,-0.33,0.22,0.01,2015,3
503622,ZSVTRADI,10.75,10.75,-0.33,0.08,0.01,2015,4
503622,ZSVTRADI,0.08,0.08,-0.38,-0.39,-0.02,2016,1
503622,ZSVTRADI,0.16,0.16,-0.32,-0.26,-0.01,2016,2
503622,ZSVTRADI,0.15,0.15,-0.31,-0.25,-0.01,2016,3
503622,ZSVTRADI,26.62,26.62,-0.37,1.39,0.08,2016,4
503622,ZSVTRADI,28.52,28.96,-0.33,2.46,0.14,2017,1
503622,ZSVTRADI,1.20,1.50,-0.44,1.07,0.06,2017,2
503622,ZSVTRADI,1.20,1.47,-0.33,1.06,0.06,2017,3
503622,ZSVTRADI,1.20,1.98,-0.32,1.58,0.09,2017,4
503622,ZSVTRADI,4.20,5.28,-0.60,2.52,0.15,2018,1
503622,ZSVTRADI,1.20,2.36,-0.32,1.88,0.11,2018,2
503622,ZSVTRADI,1.20,2.63,-0.36,2.11,0.00,2018,3
503622,ZSVTRADI,1.20,2.11,-0.38,1.51,0.00,2018,4
503622,ZSVTRADI,1.20,6.04,-0.59,2.95,0.17,2019,1
503622,ZSVTRADI,1.20,1.51,-0.26,1.08,0.06,2019,2
503622,ZSVTRADI,0.80,3.61,-0.34,3.02,0.00,2019,3
503622,ZSVTRADI,,2.07,-0.35,1.47,0.09,2019,4
503622,ZSVTRADI,,3.55,-0.39,1.35,0.08,2020,1
503622,ZSVTRADI,,0.41,-0.26,0.00,,2020,2
503622,ZSVTRADI,,0.24,-0.21,-0.26,,2020,3
503622,ZSVTRADI,,,-0.28,-0.47,-0.03,2020,4
