security code,security name,revenue,income,expenditure,profit,eps,year,quartile
501144,PEOPLIN,,,-0.01,-0.01,-0.04,2007,3
501144,PEOPLIN,0.01,0.01,0.00,,,2007,4
501144,PEOPLIN,0.01,0.01,0.00,-0.01,-0.04,2008,1
501144,PEOPLIN,0.01,0.01,0.00,-0.02,-0.09,2008,2
501144,PEOPLIN,0.01,0.01,0.00,-0.01,-0.03,2008,3
501144,PEOPLIN,0.01,0.00,0.00,0.00,-0.02,2008,4
501144,PEOPLIN,0.01,0.01,0.00,0.00,-0.01,2009,1
501144,PEOPLIN,0.01,0.01,0.00,-0.02,-0.12,2009,2
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.04,2009,3
501144,PEOPLIN,0.01,0.00,0.00,0.00,-0.01,2009,4
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.03,2010,1
501144,PEOPLIN,,-0.02,0.00,-0.02,-0.11,2010,2
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.06,2010,3
501144,PEOPLIN,,0.00,-0.01,-0.01,-0.07,2010,4
501144,PEOPLIN,,0.00,0.00,0.00,,2011,1
501144,PEOPLIN,,0.00,0.00,-0.03,-0.15,2011,2
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.05,2011,3
501144,PEOPLIN,,0.00,0.00,-0.02,-0.08,2011,4
501144,PEOPLIN,,0.00,0.00,-0.01,-0.02,2012,1
501144,PEOPLIN,,0.00,0.00,-0.03,-0.14,2012,2
501144,PEOPLIN,,0.00,0.00,-0.01,-0.06,2012,3
501144,PEOPLIN,,-0.01,-0.01,-0.01,-0.04,2012,4
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.04,2013,1
501144,PEOPLIN,,-0.03,0.00,-0.03,-0.15,2013,2
501144,PEOPLIN,,-0.01,0.00,-0.01,-0.07,2013,3
501144,PEOPLIN,,-0.01,-0.01,-0.01,-0.04,2013,4
501144,PEOPLIN,,0.00,0.00,0.00,-0.02,2014,1
501144,PEOPLIN,0.25,0.25,0.00,0.12,0.60,2014,2
501144,PEOPLIN,,-0.01,0.00,-0.02,-0.09,2014,3
501144,PEOPLIN,,-0.05,-0.01,-0.05,-0.23,2014,4
501144,PEOPLIN,,-0.01,0.00,-0.01,0.01,2015,1
501144,PEOPLIN,0.30,0.30,-0.01,0.06,0.30,2015,2
501144,PEOPLIN,,-0.04,-0.01,-0.04,-0.21,2015,3
501144,PEOPLIN,,0.00,-0.01,-0.02,-0.10,2015,4
501144,PEOPLIN,0.10,0.10,-0.07,0.04,0.19,2016,1
501144,PEOPLIN,0.40,0.40,-0.29,0.11,0.56,2016,2
501144,PEOPLIN,,0.00,-0.04,-0.05,-0.23,2016,3
501144,PEOPLIN,,-0.04,-0.01,-0.04,-0.20,2016,4
501144,PEOPLIN,,,-0.01,-0.01,-0.06,2017,1
501144,PEOPLIN,0.40,0.40,-0.02,0.06,0.28,2017,2
501144,PEOPLIN,,,-0.04,-0.03,-0.15,2017,3
501144,PEOPLIN,,,-0.02,-0.02,-0.09,2017,4
501144,PEOPLIN,,,-0.01,-0.03,-0.13,2018,1
501144,PEOPLIN,0.40,0.40,-0.02,0.06,0.31,2018,2
501144,PEOPLIN,,,-0.06,-0.05,-0.24,2018,3
501144,PEOPLIN,,,-0.03,-0.03,-0.13,2018,4
501144,PEOPLIN,0.20,0.20,-0.19,0.01,0.06,2019,1
501144,PEOPLIN,0.50,0.50,-0.01,0.02,0.12,2019,2
501144,PEOPLIN,0.10,0.10,-0.02,0.01,0.03,2019,3
501144,PEOPLIN,0.10,0.10,-0.01,0.05,0.25,2019,4
501144,PEOPLIN,0.50,0.50,-0.01,0.36,1.78,2020,1
501144,PEOPLIN,,,-0.01,-0.13,-0.64,2020,2
501144,PEOPLIN,,,-0.14,-0.14,-0.69,2020,3
501144,PEOPLIN,,,-0.01,-0.13,-0.65,2020,4
