security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530929,EUROASIA,,0.35,-0.03,0.33,0.21,2007,3
530929,EUROASIA,,0.20,-0.03,0.17,0.11,2007,4
530929,EUROASIA,,0.15,-0.02,0.13,0.08,2008,1
530929,EUROASIA,0.22,0.24,-0.03,0.21,0.13,2008,2
530929,EUROASIA,0.22,0.20,-0.02,0.21,0.13,2008,3
530929,EUROASIA,0.22,0.20,-0.02,0.21,0.13,2008,4
530929,EUROASIA,0.22,0.20,-0.03,0.12,0.08,2009,1
530929,EUROASIA,0.22,0.16,-0.02,0.16,0.10,2009,2
530929,EUROASIA,0.15,0.09,-0.02,0.09,0.06,2009,3
530929,EUROASIA,0.29,0.22,-0.02,0.22,0.14,2009,4
530929,EUROASIA,0.22,-0.48,-0.02,-0.48,-0.31,2010,1
530929,EUROASIA,0.32,0.09,-0.03,0.09,0.05,2010,2
530929,EUROASIA,0.15,0.05,-0.02,0.05,0.03,2010,3
530929,EUROASIA,0.20,0.06,-0.02,0.06,0.04,2010,4
530929,EUROASIA,0.80,0.16,-0.03,0.10,0.06,2011,1
530929,EUROASIA,0.37,0.02,-0.05,0.02,0.01,2011,2
530929,EUROASIA,0.25,0.25,-0.02,0.03,0.02,2011,3
530929,EUROASIA,0.25,0.02,-0.03,0.02,0.02,2011,4
530929,EUROASIA,0.02,-1.46,-0.03,-1.46,-0.61,2012,1
530929,EUROASIA,,0.00,0.00,0.00,,2012,2
530929,EUROASIA,,-0.04,-0.03,-0.04,-0.02,2012,3
530929,EUROASIA,,,,,,2012,4
530929,EUROASIA,1.75,1.66,-0.06,0.09,0.06,2013,1
530929,EUROASIA,,-0.04,-0.04,-0.04,,2013,2
530929,EUROASIA,1.99,1.99,-1.95,0.04,0.03,2013,3
530929,EUROASIA,,-0.03,-0.03,-0.03,,2013,4
530929,EUROASIA,3.17,3.17,-0.04,0.06,0.03,2014,1
530929,EUROASIA,,-0.11,-0.04,-0.11,,2014,2
530929,EUROASIA,,-0.13,-0.06,-0.13,,2014,3
530929,EUROASIA,,-0.12,-0.05,-0.12,,2014,4
530929,EUROASIA,7.63,7.63,-0.17,0.45,0.29,2015,1
530929,EUROASIA,1.47,1.47,-1.98,-1.88,-1.20,2015,2
530929,EUROASIA,2.05,2.05,-0.17,0.04,,2015,3
530929,EUROASIA,2.01,2.01,-0.06,0.03,0.00,2015,4
530929,EUROASIA,3.73,3.62,-0.63,0.11,,2016,1
530929,EUROASIA,1.36,1.36,-0.11,0.02,0.02,2016,2
530929,EUROASIA,1.93,1.93,-0.08,0.16,0.10,2016,3
530929,EUROASIA,1.90,1.90,-0.10,0.12,0.08,2016,4
530929,EUROASIA,4.49,4.49,-0.28,-0.10,-0.06,2017,1
530929,EUROASIA,1.47,1.47,-0.16,0.08,0.04,2017,2
530929,EUROASIA,,,-0.23,-0.38,,2017,3
530929,EUROASIA,,,-0.14,-0.31,-0.21,2017,4
530929,EUROASIA,9.13,9.43,-1.47,0.72,0.46,2018,1
530929,EUROASIA,4.10,4.10,-0.86,-0.21,-0.13,2018,2
530929,EUROASIA,4.12,4.12,-0.53,-0.54,-0.35,2018,3
530929,EUROASIA,,0.10,-0.36,-0.35,-0.23,2018,4
530929,EUROASIA,33.55,33.53,-2.15,1.22,0.78,2019,1
530929,EUROASIA,6.69,7.15,-0.67,-0.20,-0.12,2019,2
530929,EUROASIA,,0.40,-0.67,-0.45,-0.29,2019,3
530929,EUROASIA,0.40,0.40,-0.60,-0.39,-0.25,2019,4
530929,EUROASIA,0.24,3.31,-0.83,0.94,0.40,2020,1
530929,EUROASIA,0.44,0.64,-0.36,-0.33,,2020,2
530929,EUROASIA,0.42,1.31,-0.78,-0.04,,2020,3
530929,EUROASIA,3.71,4.11,-0.78,0.55,0.35,2020,4
