security code,security name,revenue,income,expenditure,profit,eps,year,quartile
507952,SHIKHARLETR,10.95,10.95,-8.96,1.99,1.99,2007,3
507952,SHIKHARLETR,11.49,11.49,-11.81,-0.32,-0.32,2007,4
507952,SHIKHARLETR,13.18,13.18,-9.98,3.21,3.20,2008,1
507952,SHIKHARLETR,12.04,12.04,-9.60,2.44,2.44,2008,2
507952,SHIKHARLETR,15.98,15.98,-12.24,3.74,3.74,2008,3
507952,SHIKHARLETR,5.65,-5.88,-11.53,-5.76,-5.76,2008,4
507952,SHIKHARLETR,5.26,0.34,-4.92,0.35,0.35,2009,1
507952,SHIKHARLETR,4.75,4.75,-4.58,1.61,1.61,2009,2
507952,SHIKHARLETR,6.55,2.57,-3.98,2.57,2.57,2009,3
507952,SHIKHARLETR,4.19,-0.60,-4.79,-0.60,-0.60,2009,4
507952,SHIKHARLETR,8.27,-1.08,-9.34,-15.08,-15.08,2010,1
507952,SHIKHARLETR,1.41,-3.66,-5.07,-3.66,-3.66,2010,2
507952,SHIKHARLETR,0.70,-34.61,-35.31,-35.35,-35.35,2010,3
507952,SHIKHARLETR,0.74,0.23,-0.50,-0.34,-0.34,2010,4
507952,SHIKHARLETR,0.29,-5.02,-5.31,-5.69,-5.69,2011,1
507952,SHIKHARLETR,0.73,0.13,-0.60,0.13,0.13,2011,2
507952,SHIKHARLETR,0.07,-0.03,-0.10,-0.07,-0.07,2011,3
507952,SHIKHARLETR,-0.09,-0.09,-0.27,-0.09,-0.09,2011,4
507952,SHIKHARLETR,,-0.19,0.15,12.57,12.57,2012,1
507952,SHIKHARLETR,,-0.37,-0.21,-0.03,-0.03,2012,2
507952,SHIKHARLETR,,-0.29,-0.25,0.10,0.06,2012,3
507952,SHIKHARLETR,,-0.39,-0.15,-0.05,-0.05,2012,4
507952,SHIKHARLETR,2.04,2.04,-0.15,4.08,4.08,2013,1
507952,SHIKHARLETR,0.92,0.92,-0.17,0.22,0.22,2013,2
507952,SHIKHARLETR,0.77,0.77,-0.10,0.14,0.14,2013,3
507952,SHIKHARLETR,0.20,0.20,-0.20,-0.54,-0.54,2013,4
507952,SHIKHARLETR,0.51,0.51,-0.05,-0.27,-0.27,2014,1
507952,SHIKHARLETR,0.66,0.66,-0.13,-0.05,-0.05,2014,2
507952,SHIKHARLETR,0.62,0.62,-0.12,0.27,0.27,2014,3
507952,SHIKHARLETR,0.60,0.60,-0.16,-0.03,-0.03,2014,4
507952,SHIKHARLETR,0.63,0.63,-0.39,17.48,17.48,2015,1
507952,SHIKHARLETR,0.68,0.68,-0.25,0.02,0.02,2015,2
507952,SHIKHARLETR,0.68,0.68,-0.19,0.07,0.07,2015,3
507952,SHIKHARLETR,0.69,0.69,-0.33,0.13,0.13,2015,4
507952,SHIKHARLETR,0.67,0.67,-0.07,0.09,0.09,2016,1
507952,SHIKHARLETR,0.74,0.74,-0.33,0.04,0.03,2016,2
507952,SHIKHARLETR,0.73,0.73,-0.41,-0.11,-0.11,2016,3
507952,SHIKHARLETR,0.71,0.71,-0.14,0.17,0.17,2016,4
507952,SHIKHARLETR,0.69,1.02,0.00,0.24,0.24,2017,1
507952,SHIKHARLETR,0.78,0.89,-0.38,-0.20,-0.20,2017,2
507952,SHIKHARLETR,0.79,1.13,-0.47,0.43,0.43,2017,3
507952,SHIKHARLETR,0.79,0.90,-0.38,0.14,0.15,2017,4
507952,SHIKHARLETR,0.77,0.88,-0.75,-2.40,-2.40,2018,1
507952,SHIKHARLETR,0.86,0.98,-0.32,0.04,0.04,2018,2
507952,SHIKHARLETR,0.87,1.85,-0.16,0.98,0.98,2018,4
507952,SHIKHARLETR,0.96,1.10,-0.36,-0.48,-0.48,2019,1
