security code,security name,revenue,income,expenditure,profit,eps,year,quartile
506935,CONTCHM,0.43,0.43,-1.15,-0.90,0.91,2007,2
506935,CONTCHM,1.20,1.20,-0.91,0.01,0.01,2007,3
506935,CONTCHM,1.08,1.08,-0.70,0.03,0.03,2007,4
506935,CONTCHM,0.90,0.90,-0.54,0.01,0.01,2008,1
506935,CONTCHM,0.64,0.64,-0.27,0.02,0.02,2008,2
506935,CONTCHM,-0.16,,-0.17,-0.54,-0.55,2008,3
506935,CONTCHM,0.54,0.54,-0.63,-1.58,-1.59,2008,4
506935,CONTCHM,0.80,0.80,-0.64,-0.85,-0.86,2009,1
506935,CONTCHM,-1.34,0.30,-0.54,-1.75,-1.76,2009,2
506935,CONTCHM,-1.19,,-0.57,-1.95,-1.96,2009,3
506935,CONTCHM,0.39,0.39,-0.62,-1.14,-1.15,2009,4
506935,CONTCHM,0.25,0.25,-0.35,-1.56,-1.57,2010,1
506935,CONTCHM,-1.35,,-0.79,-2.34,-2.35,2010,2
506935,CONTCHM,2.66,2.66,-0.53,0.22,0.22,2010,3
506935,CONTCHM,1.60,1.60,-0.76,-0.71,-0.71,2010,4
506935,CONTCHM,3.28,3.28,-0.79,0.92,0.92,2011,1
506935,CONTCHM,2.52,2.52,-0.32,0.39,0.39,2011,2
506935,CONTCHM,2.05,2.05,-0.37,0.18,0.19,2011,3
506935,CONTCHM,0.36,-0.16,-0.29,-0.16,-0.02,2012,1
506935,CONTCHM,0.70,0.40,-0.75,-1.31,-0.13,2012,2
506935,CONTCHM,1.02,0.72,-0.84,-0.86,-0.09,2012,3
506935,CONTCHM,3.68,0.88,-0.98,1.76,1.77,2012,4
506935,CONTCHM,3.18,2.06,-0.50,1.51,1.52,2013,1
506935,CONTCHM,1.69,0.68,-0.83,0.03,0.03,2013,2
506935,CONTCHM,3.23,2.09,-0.72,-2.15,1.62,2013,3
506935,CONTCHM,3.31,1.35,-0.90,1.33,1.33,2013,4
506935,CONTCHM,3.74,1.65,-1.32,1.20,1.21,2014,1
506935,CONTCHM,2.24,1.04,-0.97,0.04,0.04,2014,2
506935,CONTCHM,2.03,0.80,-0.66,0.09,0.09,2014,3
506935,CONTCHM,2.32,1.09,-0.38,1.09,1.09,2014,4
506935,CONTCHM,2.69,1.34,-1.16,0.82,0.82,2015,1
506935,CONTCHM,1.65,1.20,-0.61,0.18,0.18,2015,2
506935,CONTCHM,2.33,1.32,-0.55,0.38,0.38,2015,3
506935,CONTCHM,3.54,0.67,-0.69,0.42,,2015,4
506935,CONTCHM,1.99,0.97,-0.71,0.36,,2016,1
506935,CONTCHM,0.96,0.96,-0.69,-0.20,,2016,2
506935,CONTCHM,3.52,0.66,-1.55,0.25,,2016,3
506935,CONTCHM,2.03,0.70,-0.41,0.01,,2016,4
506935,CONTCHM,2.30,2.30,-0.43,0.33,0.33,2017,1
506935,CONTCHM,1.88,2.42,-0.56,0.02,0.02,2017,2
506935,CONTCHM,1.53,2.12,-2.01,0.06,0.05,2017,3
506935,CONTCHM,1.64,2.57,-1.24,0.04,0.04,2017,4
506935,CONTCHM,1.06,2.77,-2.46,0.22,0.22,2018,1
506935,CONTCHM,0.77,2.85,-2.83,0.04,0.06,2018,2
506935,CONTCHM,1.15,3.17,-2.98,0.24,0.27,2018,3
506935,CONTCHM,,2.06,-0.56,0.25,0.20,2018,4
506935,CONTCHM,,5.05,-2.36,2.84,2.86,2019,1
506935,CONTCHM,1.27,3.37,-2.56,0.31,0.31,2019,2
506935,CONTCHM,0.79,2.87,-2.44,0.43,0.43,2019,3
506935,CONTCHM,0.65,2.75,-2.67,-0.10,-0.07,2019,4
506935,CONTCHM,0.41,2.92,-2.65,0.14,,2020,1
506935,CONTCHM,0.49,1.99,-1.76,0.12,0.05,2020,2
506935,CONTCHM,0.56,1.79,-0.47,0.27,0.12,2020,3
506935,CONTCHM,0.89,2.03,-0.65,0.05,0.02,2020,4
