security code,security name,revenue,income,expenditure,profit,eps,year,quartile
507663,SAGRSOY-B,,3.13,-4.38,-1.24,,2007,3
507663,SAGRSOY-B,,11.93,-12.51,-0.58,,2007,4
507663,SAGRSOY-B,0.36,13.02,-13.45,-1.18,,2008,1
507663,SAGRSOY-B,,0.37,-1.25,-0.89,,2008,2
507663,SAGRSOY-B,,-1.27,-1.27,-0.79,,2008,3
507663,SAGRSOY-B,,2.13,-2.85,-0.72,,2008,4
507663,SAGRSOY-B,4.84,4.84,-7.03,-2.89,,2009,1
507663,SAGRSOY-B,,-0.12,-0.12,-0.12,,2009,2
507663,SAGRSOY-B,,-0.13,-0.13,-0.13,,2009,3
507663,SAGRSOY-B,,-0.14,-0.14,-0.14,,2009,4
507663,SAGRSOY-B,1.51,1.51,-24.12,-22.80,,2010,1
507663,SAGRSOY-B,,-0.08,-0.08,-0.08,,2010,2
507663,SAGRSOY-B,,-0.09,-0.09,-0.09,,2010,3
507663,SAGRSOY-B,0.33,0.11,-0.33,0.00,,2010,4
507663,SAGRSOY-B,0.75,0.35,-0.70,0.05,,2011,1
507663,SAGRSOY-B,,-0.08,-0.08,-0.08,,2011,2
507663,SAGRSOY-B,,-0.09,-0.09,-0.09,,2011,3
507663,SAGRSOY-B,0.23,0.23,-0.29,-0.06,,2011,4
507663,SAGRSOY-B,0.07,0.07,-0.50,-0.45,,2012,1
507663,SAGRSOY-B,,-0.13,-0.11,-0.13,,2012,2
507663,SAGRSOY-B,0.47,0.47,-0.07,0.32,0.05,2012,3
507663,SAGRSOY-B,1.15,1.15,-1.36,-0.37,,2012,4
507663,SAGRSOY-B,3.21,3.21,-0.10,-0.74,-0.11,2013,1
507663,SAGRSOY-B,1.92,1.92,-0.37,1.32,0.19,2013,2
507663,SAGRSOY-B,1.31,1.31,-0.06,1.03,0.15,2013,3
507663,SAGRSOY-B,0.84,0.84,-0.04,0.53,0.08,2013,4
507663,SAGRSOY-B,4.08,4.08,-6.88,-8.00,-0.73,2014,1
507663,SAGRSOY-B,0.03,0.03,-0.21,-0.56,,2014,2
507663,SAGRSOY-B,0.50,0.50,-0.11,0.33,,2014,3
507663,SAGRSOY-B,5.09,5.09,-0.11,4.28,,2014,4
507663,SAGRSOY-B,3.03,3.03,-0.09,-3.76,-0.64,2015,1
507663,SAGRSOY-B,1.51,1.51,-0.05,1.03,,2015,2
507663,SAGRSOY-B,1.02,1.02,-1.59,-0.81,,2015,3
507663,SAGRSOY-B,1.77,1.77,-0.14,1.14,0.02,2015,4
507663,SAGRSOY-B,1.51,1.51,-0.30,0.38,0.07,2016,2
507663,SAGRSOY-B,1.02,1.02,-0.07,0.08,0.01,2016,3
507663,SAGRSOY-B,2.11,2.11,-0.24,1.52,0.26,2016,4
507663,SAGRSOY-B,,4.16,-2.94,-0.22,,2017,1
507663,SAGRSOY-B,,1.92,-0.42,0.79,0.13,2017,2
507663,SAGRSOY-B,,1.31,-0.39,0.18,0.03,2017,3
507663,SAGRSOY-B,,0.21,-0.15,-0.72,-0.12,2017,4
507663,SAGRSOY-B,,4.86,-0.36,3.71,0.63,2018,1
507663,SAGRSOY-B,,2.87,-0.52,1.68,0.28,2018,2
507663,SAGRSOY-B,,3.08,-0.16,2.17,0.38,2018,3
507663,SAGRSOY-B,,1.10,-1.71,-1.28,-0.22,2018,4
507663,SAGRSOY-B,,2.73,-2.02,0.71,0.21,2019,1
507663,SAGRSOY-B,,2.41,-0.39,1.45,0.24,2019,2
507663,SAGRSOY-B,,2.42,-0.20,1.62,0.28,2019,3
507663,SAGRSOY-B,,1.80,-0.18,0.95,3.26,2019,4
507663,SAGRSOY-B,,1.61,-1.82,-0.87,-2.96,2020,1
507663,SAGRSOY-B,,1.60,-0.05,1.05,3.60,2020,2
507663,SAGRSOY-B,,1.07,-0.15,0.42,1.42,2020,3
507663,SAGRSOY-B,,0.02,-1.03,-1.57,-5.35,2020,4
