security code,security name,revenue,income,expenditure,profit,eps,year,quartile
504390,AVTIL,3.22,3.22,-0.01,3.21,8.03,2007,3
504390,AVTIL,6.82,6.82,-0.06,6.76,16.89,2007,4
504390,AVTIL,-0.51,-0.51,-0.07,-1.89,-4.74,2008,1
504390,AVTIL,3.67,3.67,-0.02,3.65,9.14,2008,2
504390,AVTIL,3.74,3.74,,3.74,9.35,2008,3
504390,AVTIL,3.75,3.72,-0.03,3.72,9.30,2008,4
504390,AVTIL,4.28,4.22,-0.06,2.48,6.20,2009,1
504390,AVTIL,3.70,3.61,-0.09,3.74,9.35,2009,2
504390,AVTIL,4.28,4.28,,4.28,10.68,2009,3
504390,AVTIL,5.05,5.05,-0.01,5.04,12.61,2009,4
504390,AVTIL,8.12,5.52,-2.60,2.75,6.88,2010,1
504390,AVTIL,4.79,4.77,-0.02,5.24,13.10,2010,2
504390,AVTIL,4.77,4.75,-0.02,4.75,11.87,2010,3
504390,AVTIL,4.86,4.86,,4.86,12.14,2010,4
504390,AVTIL,8.67,8.63,-0.05,2.92,7.30,2011,1
504390,AVTIL,5.50,5.47,-0.04,5.78,14.45,2011,2
504390,AVTIL,5.55,5.42,-0.14,5.42,13.54,2011,3
504390,AVTIL,5.59,5.59,-1.56,4.03,10.08,2011,4
504390,AVTIL,6.47,5.78,-1.72,0.08,0.19,2012,1
504390,AVTIL,4.36,4.30,-0.03,4.30,10.74,2012,2
504390,AVTIL,4.62,4.36,-0.02,4.33,10.83,2012,3
504390,AVTIL,4.68,4.32,-0.07,4.24,10.61,2012,4
504390,AVTIL,10.17,10.17,-0.25,3.36,8.39,2013,1
504390,AVTIL,4.22,3.88,-0.09,3.11,7.77,2013,2
504390,AVTIL,4.28,4.28,-0.03,3.12,7.81,2013,3
504390,AVTIL,2.15,2.15,-0.08,1.44,3.61,2013,4
504390,AVTIL,8.69,8.69,-1.37,3.66,9.14,2014,1
504390,AVTIL,4.39,4.39,-0.20,2.67,6.68,2014,2
504390,AVTIL,4.08,4.08,-0.16,2.95,7.38,2014,3
504390,AVTIL,5.52,5.52,-0.02,4.38,10.96,2014,4
504390,AVTIL,5.54,5.54,-1.14,3.30,8.25,2015,1
504390,AVTIL,2.86,2.86,-0.07,1.87,4.67,2015,2
504390,AVTIL,2.99,2.99,-0.31,1.73,4.32,2015,3
504390,AVTIL,2.67,2.67,-0.22,1.75,4.38,2015,4
504390,AVTIL,10.48,9.58,-0.55,7.11,17.77,2016,1
504390,AVTIL,1.08,1.08,-0.38,0.03,0.07,2016,2
504390,AVTIL,1.08,1.08,-0.05,0.77,1.92,2016,3
504390,AVTIL,1.04,1.04,-0.28,0.28,0.70,2016,4
504390,AVTIL,4.92,5.98,-0.55,4.01,10.03,2017,1
504390,AVTIL,0.38,0.69,-0.37,0.05,0.13,2017,2
504390,AVTIL,0.38,0.81,-0.19,0.36,0.90,2017,3
504390,AVTIL,0.38,0.78,-0.07,0.26,0.64,2017,4
504390,AVTIL,11.53,11.94,-0.27,3.07,7.68,2018,1
504390,AVTIL,5.57,5.85,-0.36,0.33,0.82,2018,2
504390,AVTIL,5.17,6.67,-0.20,1.73,4.32,2018,3
504390,AVTIL,11.91,12.32,-11.57,0.56,1.41,2018,4
504390,AVTIL,9.87,9.87,-197.12,-196.05,-490.13,2019,1
504390,AVTIL,5.48,6.03,-0.51,-0.25,-0.61,2019,2
504390,AVTIL,0.44,1.35,-0.43,-0.42,-1.06,2019,3
504390,AVTIL,0.90,0.90,-0.23,0.26,0.64,2019,4
504390,AVTIL,,14.13,-0.31,13.54,33.86,2020,1
504390,AVTIL,,0.24,-12.29,-12.03,-30.07,2020,2
504390,AVTIL,0.43,0.67,-0.43,-1.39,-3.48,2020,3
504390,AVTIL,1.74,2.50,-2.07,-1.65,-4.13,2020,4
