security code,security name,revenue,income,expenditure,profit,eps,year,quartile
509046,ZLEENCON,,0.08,-0.02,0.04,0.18,2007,3
509046,ZLEENCON,,0.08,-0.01,0.05,0.19,2007,4
509046,ZLEENCON,,0.07,-0.03,0.03,0.11,2008,1
509046,ZLEENCON,,0.08,-0.02,0.04,0.17,2008,2
509046,ZLEENCON,,0.08,-0.02,0.04,0.17,2008,3
509046,ZLEENCON,,-0.02,-0.02,0.04,0.18,2008,4
509046,ZLEENCON,0.09,0.06,-0.03,0.04,0.17,2009,1
509046,ZLEENCON,0.09,0.09,-0.02,0.04,0.18,2009,2
509046,ZLEENCON,0.09,0.08,-0.01,0.05,0.22,2009,3
509046,ZLEENCON,0.09,0.09,-0.01,0.04,0.17,2009,4
509046,ZLEENCON,0.09,0.05,-0.01,0.04,0.15,2010,1
509046,ZLEENCON,0.09,0.07,0.00,0.05,0.20,2010,2
509046,ZLEENCON,0.09,0.09,-0.01,0.05,0.20,2010,3
509046,ZLEENCON,0.09,0.09,-0.02,0.04,0.14,2010,4
509046,ZLEENCON,0.09,0.09,-0.01,0.04,0.15,2011,1
509046,ZLEENCON,0.09,0.09,-0.01,0.04,0.15,2011,2
509046,ZLEENCON,0.09,0.09,-0.01,0.04,0.18,2011,3
509046,ZLEENCON,0.09,0.09,-0.01,0.04,0.18,2011,4
509046,ZLEENCON,0.08,0.08,-0.02,0.04,0.15,2012,1
509046,ZLEENCON,0.08,0.08,-0.02,0.03,0.11,2012,2
509046,ZLEENCON,0.08,0.08,-0.01,0.03,0.13,2012,3
509046,ZLEENCON,0.08,0.08,-0.03,0.02,0.10,2012,4
509046,ZLEENCON,0.08,0.08,-0.02,0.01,0.03,2013,1
509046,ZLEENCON,0.08,0.08,-0.02,0.02,0.09,2013,2
509046,ZLEENCON,0.08,0.08,-0.01,0.04,0.14,2013,3
509046,ZLEENCON,0.08,0.08,-0.03,0.02,0.08,2013,4
509046,ZLEENCON,0.08,0.08,-0.02,0.01,0.06,2014,1
509046,ZLEENCON,0.08,0.08,-0.02,-0.07,-0.27,2014,2
509046,ZLEENCON,0.08,0.08,-0.02,0.03,0.12,2014,3
509046,ZLEENCON,0.08,0.08,-0.03,0.02,0.09,2014,4
509046,ZLEENCON,0.08,0.08,-0.02,0.01,0.05,2015,1
509046,ZLEENCON,0.08,0.08,-0.02,-0.18,-0.75,2015,2
509046,ZLEENCON,0.08,0.08,-0.03,-0.08,-0.32,2015,3
509046,ZLEENCON,0.08,0.08,-0.03,0.01,0.04,2015,4
509046,ZLEENCON,0.07,0.07,-0.01,-0.01,-0.06,2016,1
509046,ZLEENCON,0.06,0.06,-0.01,-0.20,-0.85,2016,2
509046,ZLEENCON,0.07,0.07,-0.02,0.01,0.04,2016,3
509046,ZLEENCON,0.06,0.06,-0.01,0.01,0.02,2016,4
509046,ZLEENCON,,0.06,0.00,-0.02,-0.10,2017,1
509046,ZLEENCON,,0.06,-0.01,-0.27,-1.14,2017,2
509046,ZLEENCON,0.06,0.06,-0.05,0.01,0.04,2017,3
509046,ZLEENCON,0.06,0.06,-0.04,0.02,0.08,2017,4
509046,ZLEENCON,0.05,0.05,-0.10,-0.04,-0.18,2018,1
509046,ZLEENCON,0.05,0.05,-0.33,-0.28,-1.18,2018,2
509046,ZLEENCON,0.05,0.05,-0.08,-0.03,-0.12,2018,3
509046,ZLEENCON,0.05,0.05,-0.06,-0.01,-0.03,2018,4
509046,ZLEENCON,0.05,0.05,-0.23,-0.18,-0.76,2019,1
509046,ZLEENCON,,0.04,-0.59,-0.55,-2.28,2019,2
509046,ZLEENCON,,0.01,-0.21,-0.21,-0.86,2019,3
509046,ZLEENCON,,0.05,-0.23,-0.18,-0.73,2019,4
509046,ZLEENCON,0.22,0.22,-0.25,-0.03,-0.13,2020,1
509046,ZLEENCON,0.24,0.24,-0.46,-0.22,-0.92,2020,2
509046,ZLEENCON,0.15,0.15,-0.08,0.08,0.31,2020,3
509046,ZLEENCON,0.05,0.05,-0.09,-0.04,-0.16,2020,4
