security code,security name,revenue,income,expenditure,profit,eps,year,quartile
506190,ZSARVAMA,15.84,15.84,-22.17,-6.90,-27.71,2007,3
506190,ZSARVAMA,1.50,1.50,-29.24,-27.82,-111.73,2007,4
506190,ZSARVAMA,27.87,27.87,-3.09,24.72,99.29,2008,1
506190,ZSARVAMA,0.21,0.21,-4.24,-4.05,-16.25,2008,2
506190,ZSARVAMA,1.63,1.32,-4.86,-3.24,-13.02,2008,3
506190,ZSARVAMA,2.24,2.24,-5.34,-3.12,-12.55,2008,4
506190,ZSARVAMA,2.75,2.75,-5.16,-2.46,-9.86,2009,1
506190,ZSARVAMA,0.22,0.22,-4.18,-3.98,-15.98,2009,2
506190,ZSARVAMA,0.99,0.78,-4.28,-3.33,-13.37,2009,3
506190,ZSARVAMA,2.48,0.80,-4.27,-1.80,-7.23,2009,4
506190,ZSARVAMA,0.36,0.36,-6.83,-6.51,-26.12,2010,1
506190,ZSARVAMA,5.22,5.00,-4.83,0.39,1.57,2010,2
506190,ZSARVAMA,0.43,-3.92,-4.35,-3.92,-15.75,2010,3
506190,ZSARVAMA,0.51,0.51,-5.44,-4.93,-19.79,2010,4
506190,ZSARVAMA,0.70,0.70,-5.25,-4.56,-18.30,2011,1
506190,ZSARVAMA,7.25,6.89,-4.65,2.34,9.38,2011,2
506190,ZSARVAMA,1.40,-3.11,-4.51,-3.37,-13.52,2011,3
506190,ZSARVAMA,0.63,4.04,3.41,3.95,15.86,2011,4
506190,ZSARVAMA,-1.00,-1.00,-1.77,-2.74,-11.01,2012,1
506190,ZSARVAMA,0.04,-1.31,-1.27,-1.05,-4.21,2012,2
506190,ZSARVAMA,,-1.36,-1.23,1.30,5.22,2012,3
506190,ZSARVAMA,,-1.71,-0.07,-1.90,-7.63,2013,1
506190,ZSARVAMA,,-1.87,-0.05,-2.02,-8.09,2013,2
506190,ZSARVAMA,,-1.57,-0.03,2.40,9.64,2013,3
506190,ZSARVAMA,,-1.32,-1.28,-4.43,-17.79,2013,4
506190,ZSARVAMA,6.25,6.25,-3.25,2.48,9.97,2014,1
506190,ZSARVAMA,,-1.64,-1.60,-1.79,-7.18,2014,2
506190,ZSARVAMA,,-1.47,-0.05,12.75,51.20,2014,3
506190,ZSARVAMA,,-1.84,-0.07,-0.23,-0.92,2014,4
506190,ZSARVAMA,58.04,-11.64,-6.02,41.79,167.82,2015,1
506190,ZSARVAMA,0.00,0.00,-1.49,-2.21,-8.89,2015,2
506190,ZSARVAMA,0.00,0.00,-1.95,-2.17,-8.70,2015,3
506190,ZSARVAMA,,-1.53,0.35,0.49,1.97,2015,4
506190,ZSARVAMA,,-1.15,-1.72,1.34,5.39,2016,1
506190,ZSARVAMA,,-1.49,-2.32,-1.61,-6.45,2016,2
506190,ZSARVAMA,,-2.24,-2.11,-2.12,-8.53,2016,3
506190,ZSARVAMA,7.83,-3.36,-0.56,-3.88,-15.59,2016,4
506190,ZSARVAMA,18.90,19.67,-2.21,-3.10,-12.44,2017,1
506190,ZSARVAMA,,0.43,-0.70,-1.82,-7.31,2017,2
506190,ZSARVAMA,,2.94,-0.13,1.38,5.53,2017,3
506190,ZSARVAMA,,0.22,-0.39,-1.52,-6.10,2017,4
506190,ZSARVAMA,,0.41,-0.52,-1.66,-6.67,2018,1
506190,ZSARVAMA,,0.44,-0.57,-1.61,-0.65,2018,2
506190,ZSARVAMA,1.80,4.05,-0.70,-0.15,-0.60,2018,3
506190,ZSARVAMA,14.40,15.75,-1.41,-0.86,-3.46,2018,4
506190,ZSARVAMA,16.04,16.17,-0.52,0.46,1.83,2019,1
506190,ZSARVAMA,,1.31,-0.26,-0.87,-3.51,2019,2
506190,ZSARVAMA,21.89,23.93,-0.27,0.64,2.57,2019,3
506190,ZSARVAMA,,2.01,-0.57,-0.65,-2.61,2019,4
506190,ZSARVAMA,3.80,8.37,-0.72,2.32,9.30,2020,1
506190,ZSARVAMA,,0.28,-0.30,-1.42,-5.71,2020,2
506190,ZSARVAMA,,0.56,-0.46,-1.41,-5.66,2020,3
506190,ZSARVAMA,0.73,5.46,-0.16,3.38,13.56,2020,4
