security code,security name,revenue,income,expenditure,profit,eps,year,quartile
509887,SINNAR,7.70,7.90,-8.50,-0.70,-3.00,2007,3
509887,SINNAR,0.40,1.50,-1.30,-0.30,,2007,4
509887,SINNAR,-0.70,1.40,-0.50,1.60,8.00,2008,1
509887,SINNAR,,0.90,-1.20,-0.30,-1.00,2008,2
509887,SINNAR,1.60,3.00,-5.10,-1.80,-9.00,2008,3
509887,SINNAR,2.30,-1.60,-3.90,-0.20,-1.00,2008,4
509887,SINNAR,,-2.20,-2.20,-1.00,-5.00,2009,1
509887,SINNAR,5.90,0.20,-5.70,1.30,7.00,2009,2
509887,SINNAR,13.10,-0.70,-13.80,0.10,1.00,2009,3
509887,SINNAR,8.80,1.20,-7.60,0.90,5.00,2009,4
509887,SINNAR,0.10,-0.80,-0.90,-0.10,,2010,1
509887,SINNAR,15.40,-0.10,-15.50,1.20,6.00,2010,2
509887,SINNAR,16.00,1.40,-14.60,2.50,13.00,2010,3
509887,SINNAR,1.10,-0.50,-1.60,-0.40,-0.20,2010,4
509887,SINNAR,,-1.90,-1.90,-0.30,-2.00,2011,1
509887,SINNAR,,-1.80,-1.80,-0.20,-1.00,2011,2
509887,SINNAR,,-3.00,-3.00,-1.80,-0.90,2011,3
509887,SINNAR,,-3.50,-3.50,12.70,64.00,2011,4
509887,SINNAR,10.60,8.80,-0.70,2.20,11.00,2012,1
509887,SINNAR,39.80,38.60,-0.90,2.10,11.00,2012,2
509887,SINNAR,25.10,25.10,-1.10,2.90,15.00,2012,3
509887,SINNAR,20.90,20.60,-1.00,-1.00,-5.00,2012,4
509887,SINNAR,20.10,19.70,-1.40,-1.10,-6.00,2013,1
509887,SINNAR,21.20,19.70,-2.70,-2.40,-1.20,2013,2
509887,SINNAR,30.30,30.20,-2.40,-0.70,-4.00,2013,3
509887,SINNAR,41.80,0.40,-1.20,4.60,23.00,2013,4
509887,SINNAR,28.20,27.70,-2.20,1.40,7.00,2014,1
509887,SINNAR,17.70,16.40,-1.50,0.10,1.00,2014,2
509887,SINNAR,19.30,18.90,-1.10,0.10,1.00,2014,3
509887,SINNAR,20.40,20.40,-1.60,-0.40,-2.00,2014,4
509887,SINNAR,25.70,25.30,-2.40,0.70,4.00,2015,1
509887,SINNAR,17.50,0.80,-2.10,-1.10,-6.00,2015,2
509887,SINNAR,27.20,0.10,-0.90,2.00,10.00,2015,3
509887,SINNAR,29.20,0.30,-2.00,0.40,2.00,2015,4
509887,SINNAR,26.60,26.60,-2.50,0.80,4.00,2016,1
509887,SINNAR,19.10,1.50,-1.30,0.70,3.50,2016,2
509887,SINNAR,21.10,21.10,-1.70,-0.10,-0.50,2016,3
509887,SINNAR,26.00,0.70,-2.00,-0.40,-2.00,2016,4
509887,SINNAR,20.90,20.90,-0.90,-0.20,-1.27,2017,1
509887,SINNAR,22.70,22.70,-1.80,0.10,0.54,2017,2
509887,SINNAR,24.00,24.00,-0.20,0.40,1.98,2017,3
509887,SINNAR,19.80,19.80,-1.30,,0.19,2017,4
509887,SINNAR,13.20,13.60,-2.10,-1.90,-5.83,2018,1
509887,SINNAR,10.80,10.80,-1.60,-3.10,-15.71,2018,2
509887,SINNAR,13.50,13.50,-1.40,-2.80,-13.87,2018,3
509887,SINNAR,17.30,17.30,-1.20,3.10,15.60,2018,4
509887,SINNAR,13.90,14.00,-1.80,0.70,3.61,2019,1
509887,SINNAR,15.60,15.60,-1.70,0.80,3.79,2019,2
509887,SINNAR,12.25,12.29,-2.55,-1.28,-3.21,2019,3
509887,SINNAR,16.71,16.75,-0.80,0.18,0.46,2019,4
509887,SINNAR,10.22,10.24,-1.56,-1.94,-4.80,2020,1
509887,SINNAR,10.77,10.78,-0.99,0.79,1.96,2020,2
509887,SINNAR,18.61,18.62,-1.09,1.29,3.22,2020,3
509887,SINNAR,10.11,10.36,-1.00,-0.50,-1.25,2020,4
