security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511074,WEIZFIN,,0.60,-0.01,0.59,2.39,2007,3
511074,WEIZFIN,,0.30,-0.01,0.28,1.16,2007,4
511074,WEIZFIN,,0.17,-0.04,0.02,0.09,2008,1
511074,WEIZFIN,,0.27,-0.03,0.25,1.01,2008,2
511074,WEIZFIN,,0.28,-0.01,0.26,1.07,2008,3
511074,WEIZFIN,,-0.01,-0.01,0.18,0.75,2008,4
511074,WEIZFIN,,-0.04,-0.04,0.21,0.86,2009,1
511074,WEIZFIN,,-0.03,-0.03,0.24,0.98,2009,2
511074,WEIZFIN,,-0.02,-0.02,0.22,0.91,2009,3
511074,WEIZFIN,,-0.02,-0.02,0.24,0.99,2009,4
511074,WEIZFIN,,-0.03,-0.03,0.18,0.73,2010,1
511074,WEIZFIN,,-0.03,-0.03,0.24,0.99,2010,2
511074,WEIZFIN,,-0.01,-0.01,0.25,1.01,2010,3
511074,WEIZFIN,,-0.06,-0.06,0.21,0.86,2010,4
511074,WEIZFIN,,-0.06,-0.06,0.12,0.51,2011,1
511074,WEIZFIN,,-0.09,-0.09,0.19,0.79,2011,2
511074,WEIZFIN,,-0.02,-0.02,0.25,1.03,2011,3
511074,WEIZFIN,,-0.03,-0.03,0.25,1.01,2011,4
511074,WEIZFIN,,-0.08,0.00,0.20,0.80,2012,1
511074,WEIZFIN,,-0.07,0.00,0.22,0.91,2012,2
511074,WEIZFIN,,-0.04,-0.02,0.12,0.50,2012,3
511074,WEIZFIN,,-0.03,0.00,0.24,1.00,2012,4
511074,WEIZFIN,,-0.11,0.00,0.02,0.09,2013,1
511074,WEIZFIN,,-0.08,-0.01,0.17,0.70,2013,2
511074,WEIZFIN,,-0.05,-0.01,0.15,0.60,2013,3
511074,WEIZFIN,,-0.04,0.00,0.20,0.81,2013,4
511074,WEIZFIN,,-0.10,-0.01,0.12,0.48,2014,1
511074,WEIZFIN,,-0.15,-0.15,0.09,0.36,2014,2
511074,WEIZFIN,,-0.06,-0.03,0.13,0.53,2014,3
511074,WEIZFIN,,-0.04,0.00,0.15,0.06,2014,4
511074,WEIZFIN,,-0.12,-0.01,0.07,0.27,2015,1
511074,WEIZFIN,,-0.17,-0.04,0.05,0.20,2015,2
511074,WEIZFIN,,-0.22,-0.05,0.01,0.04,2015,3
511074,WEIZFIN,,-0.26,-0.04,-0.02,-0.09,2015,4
511074,WEIZFIN,,-0.31,-0.09,-0.06,-0.26,2016,1
511074,WEIZFIN,,-0.24,-0.06,0.04,0.15,2016,2
511074,WEIZFIN,,-0.27,-0.02,-0.11,-0.46,2016,3
511074,WEIZFIN,,-0.35,-0.15,-0.14,-0.58,2016,4
511074,WEIZFIN,,0.21,-0.14,-0.16,-0.65,2017,1
511074,WEIZFIN,,0.15,-0.27,-0.12,-0.48,2017,2
511074,WEIZFIN,,0.24,-0.04,-0.01,-0.03,2017,3
511074,WEIZFIN,,0.17,-0.09,-0.12,-0.51,2017,4
511074,WEIZFIN,,0.28,-0.18,-0.11,-0.47,2018,1
511074,WEIZFIN,,0.33,-0.04,0.06,0.24,2018,2
511074,WEIZFIN,,0.32,-0.08,0.01,0.05,2018,3
511074,WEIZFIN,,0.31,-0.09,-0.01,-0.05,2018,4
511074,WEIZFIN,,0.32,-0.20,-0.07,-0.27,2019,1
511074,WEIZFIN,,0.31,-0.06,0.03,0.11,2019,2
511074,WEIZFIN,,0.32,-0.08,0.00,0.00,2019,3
511074,WEIZFIN,,0.31,-0.10,-0.01,-0.03,2019,4
511074,WEIZFIN,,0.23,-0.26,-0.25,-1.03,2020,1
511074,WEIZFIN,,0.28,-0.05,0.01,0.04,2020,2
511074,WEIZFIN,,0.33,-0.15,-0.04,-0.16,2020,3
511074,WEIZFIN,,0.31,-0.07,-0.01,-0.04,2020,4
