security code,security name,revenue,income,expenditure,profit,eps,year,quartile
526761,HOWARHO,13.98,14.02,-13.38,-0.91,,2007,3
526761,HOWARHO,24.47,24.67,-17.10,5.39,,2007,4
526761,HOWARHO,25.00,25.20,-20.80,3.31,,2008,1
526761,HOWARHO,12.51,12.73,-12.43,-1.28,,2008,2
526761,HOWARHO,17.16,17.40,-14.93,0.93,0.13,2008,3
526761,HOWARHO,27.37,7.06,-20.31,6.83,0.93,2008,4
526761,HOWARHO,23.65,3.97,-19.69,2.92,0.40,2009,1
526761,HOWARHO,12.44,0.03,-12.41,-1.27,,2009,2
526761,HOWARHO,16.51,0.36,-16.15,-0.65,-0.09,2009,3
526761,HOWARHO,28.84,9.43,-19.41,8.09,1.11,2009,4
526761,HOWARHO,28.39,6.45,-21.94,5.37,0.73,2010,1
526761,HOWARHO,15.76,-1.34,-17.09,-2.67,,2010,2
526761,HOWARHO,18.27,-1.01,-19.28,-1.30,-0.14,2010,3
526761,HOWARHO,34.17,13.53,-20.64,11.23,1.23,2010,4
526761,HOWARHO,34.13,4.96,-29.17,2.50,0.27,2011,1
526761,HOWARHO,18.10,18.10,-19.32,-1.34,,2011,2
526761,HOWARHO,17.99,-3.93,-21.92,-4.56,-0.50,2011,3
526761,HOWARHO,33.39,10.63,-22.75,9.89,1.08,2011,4
526761,HOWARHO,31.19,31.19,-19.18,3.60,0.39,2012,1
526761,HOWARHO,16.39,-2.15,-11.86,-1.78,,2012,2
526761,HOWARHO,9.76,-8.05,-10.99,-8.10,,2012,3
526761,HOWARHO,27.85,27.85,-15.27,4.64,0.51,2012,4
526761,HOWARHO,30.69,30.69,-13.23,7.26,0.80,2013,1
526761,HOWARHO,15.18,15.10,-16.10,-1.79,-0.20,2013,2
526761,HOWARHO,16.91,16.91,-5.29,-12.15,-1.33,2013,3
526761,HOWARHO,33.16,33.16,-6.29,8.10,0.88,2013,4
526761,HOWARHO,31.65,31.65,-15.09,8.31,0.91,2014,1
526761,HOWARHO,15.84,15.84,-19.04,-3.61,,2014,2
526761,HOWARHO,16.69,16.69,-6.55,-8.76,-0.96,2014,3
526761,HOWARHO,32.18,32.18,-15.39,7.03,0.77,2014,4
526761,HOWARHO,27.30,27.30,-14.01,7.04,0.77,2015,1
526761,HOWARHO,12.74,12.74,-10.16,-6.38,-0.70,2015,2
526761,HOWARHO,13.33,13.33,-12.25,-8.13,-0.89,2015,3
526761,HOWARHO,26.06,26.06,-11.59,5.91,0.65,2015,4
526761,HOWARHO,27.83,27.83,-14.19,8.77,0.96,2016,1
526761,HOWARHO,13.68,13.68,-6.57,-6.17,-0.68,2016,2
526761,HOWARHO,16.17,16.17,-6.48,-4.74,-0.52,2016,3
526761,HOWARHO,28.93,28.93,-6.07,5.87,0.64,2016,4
526761,HOWARHO,28.37,29.80,-18.57,4.73,0.52,2017,1
526761,HOWARHO,16.92,17.14,-6.84,-5.68,-0.62,2017,2
526761,HOWARHO,16.07,16.60,-12.81,-5.71,-0.63,2017,3
526761,HOWARHO,32.14,32.70,-16.82,6.24,0.68,2017,4
526761,HOWARHO,27.80,28.77,-17.91,4.54,0.29,2018,1
526761,HOWARHO,18.64,18.92,-15.31,-6.53,-0.72,2018,2
526761,HOWARHO,19.76,20.10,-4.58,-0.87,-0.10,2018,3
526761,HOWARHO,34.46,34.78,-11.79,7.09,0.77,2018,4
526761,HOWARHO,33.65,34.02,-17.68,0.28,0.03,2019,1
526761,HOWARHO,17.54,17.87,-10.97,-6.90,-0.76,2019,2
526761,HOWARHO,20.30,20.52,-25.62,-5.10,-0.56,2019,3
526761,HOWARHO,31.90,32.18,-10.64,6.48,0.71,2019,4
526761,HOWARHO,27.34,27.87,-16.02,-2.12,-0.23,2020,1
526761,HOWARHO,0.19,0.25,-1.77,-4.77,-0.52,2020,2
526761,HOWARHO,0.70,0.72,-2.41,-5.75,-0.63,2020,3
526761,HOWARHO,7.35,7.36,-4.53,-2.59,-0.28,2020,4
