security code,security name,revenue,income,expenditure,profit,eps,year,quartile
512415,MERCTRD,,0.06,-0.02,0.04,0.17,2007,3
512415,MERCTRD,,0.26,-0.02,0.24,0.96,2007,4
512415,MERCTRD,,0.07,-0.03,0.02,0.08,2008,1
512415,MERCTRD,,0.01,-0.02,-0.01,-0.02,2008,2
512415,MERCTRD,,0.04,-0.02,0.02,0.08,2008,3
512415,MERCTRD,,-0.02,-0.02,-0.01,-0.05,2008,4
512415,MERCTRD,0.01,0.01,-0.02,-0.01,0.06,2009,1
512415,MERCTRD,0.01,0.01,-0.01,-0.01,-0.02,2009,2
512415,MERCTRD,0.40,0.40,-0.01,0.38,1.55,2009,3
512415,MERCTRD,0.40,0.40,-0.02,0.38,1.54,2009,4
512415,MERCTRD,-0.48,-0.48,-0.02,-0.54,-2.18,2010,1
512415,MERCTRD,0.01,0.01,-0.04,-0.03,-0.10,2010,2
512415,MERCTRD,0.02,-0.02,-0.04,-0.02,-0.07,2010,3
512415,MERCTRD,0.12,0.02,-0.03,0.09,0.36,2010,4
512415,MERCTRD,4.49,4.49,-4.67,-0.19,-0.75,2011,1
512415,MERCTRD,0.48,0.46,-0.50,-0.03,-0.11,2011,2
512415,MERCTRD,0.83,0.79,-0.86,-0.03,-0.13,2011,3
512415,MERCTRD,0.31,0.29,-0.49,-0.17,-0.70,2011,4
512415,MERCTRD,0.59,0.47,-0.04,0.23,0.94,2012,1
512415,MERCTRD,2.56,2.48,-0.03,-0.01,-0.05,2012,2
512415,MERCTRD,0.67,0.63,-0.05,0.04,0.15,2012,3
512415,MERCTRD,0.09,0.01,-0.05,-0.03,-0.11,2012,4
512415,MERCTRD,0.65,0.55,-0.04,-0.14,-0.57,2013,1
512415,MERCTRD,1.15,1.12,-0.04,0.03,0.10,2013,2
512415,MERCTRD,1.30,0.69,-0.04,0.46,1.84,2013,3
512415,MERCTRD,0.57,0.13,-0.04,0.21,0.85,2013,4
512415,MERCTRD,0.31,0.19,-0.07,-0.05,-0.20,2014,1
512415,MERCTRD,0.60,0.48,-0.08,0.12,0.49,2014,2
512415,MERCTRD,0.79,0.88,-0.11,,,2014,3
512415,MERCTRD,0.44,0.42,-0.13,-0.03,-0.11,2014,4
512415,MERCTRD,0.58,0.42,-0.26,-0.07,-0.29,2015,1
512415,MERCTRD,0.81,0.78,-0.14,-0.12,-0.47,2015,2
512415,MERCTRD,0.22,0.17,-0.17,-0.22,-0.86,2015,3
512415,MERCTRD,0.19,0.16,-0.17,-0.10,-0.43,2015,4
512415,MERCTRD,1.13,0.75,-0.14,0.46,1.87,2016,1
512415,MERCTRD,0.27,0.26,-0.15,-0.13,-0.52,2016,2
512415,MERCTRD,1.39,1.34,-0.17,0.18,0.73,2016,3
512415,MERCTRD,0.96,0.86,-0.20,0.00,0.01,2016,4
512415,MERCTRD,0.82,0.82,-0.20,-0.05,-0.19,2017,1
512415,MERCTRD,0.42,0.44,-0.20,-0.08,-0.30,2017,2
512415,MERCTRD,0.12,0.16,-0.18,-0.22,-0.88,2017,3
512415,MERCTRD,1.20,1.23,-0.23,0.32,1.29,2017,4
512415,MERCTRD,0.44,0.47,-0.17,-0.21,-0.84,2018,1
512415,MERCTRD,0.11,0.32,-0.16,-0.16,-0.66,2018,2
512415,MERCTRD,0.15,0.20,-0.24,-0.61,-2.50,2018,3
512415,MERCTRD,0.05,0.07,-0.26,0.06,0.25,2018,4
512415,MERCTRD,0.03,0.15,-0.07,0.08,0.32,2019,1
512415,MERCTRD,0.02,0.06,-0.21,-0.35,-1.39,2019,2
512415,MERCTRD,0.46,0.54,-0.26,-0.59,-2.40,2019,3
512415,MERCTRD,1.09,1.11,-0.18,0.08,0.31,2019,4
512415,MERCTRD,0.37,0.40,-2.52,-2.12,-8.58,2020,1
512415,MERCTRD,0.59,0.59,-0.15,0.53,2.13,2020,2
512415,MERCTRD,5.78,5.81,-0.25,0.53,2.14,2020,3
512415,MERCTRD,,0.01,-0.17,-0.26,-1.04,2020,4
