security code,security name,revenue,income,expenditure,profit,eps,year,quartile
526638,TEXELIN,30.52,31.16,-8.13,-1.41,-0.26,2007,3
526638,TEXELIN,46.72,46.77,-7.23,0.23,0.04,2007,4
526638,TEXELIN,66.99,67.78,-8.31,3.65,0.68,2008,1
526638,TEXELIN,67.55,67.69,-0.65,1.86,0.35,2008,2
526638,TEXELIN,47.98,47.99,-6.27,-6.49,-1.21,2008,3
526638,TEXELIN,102.99,20.26,-2.27,19.63,3.67,2008,4
526638,TEXELIN,79.10,12.19,-1.06,12.18,2.28,2009,1
526638,TEXELIN,77.86,77.86,-0.94,5.23,0.98,2009,2
526638,TEXELIN,56.88,1.47,-0.46,1.14,0.21,2009,3
526638,TEXELIN,53.58,3.32,-0.66,1.67,0.27,2009,4
526638,TEXELIN,78.43,-1.82,-4.57,-1.36,-0.20,2010,1
526638,TEXELIN,71.43,1.16,-1.42,0.08,0.01,2010,2
526638,TEXELIN,55.38,3.63,-1.67,2.97,0.48,2010,3
526638,TEXELIN,60.14,3.56,-0.47,3.60,0.59,2010,4
526638,TEXELIN,72.42,1.00,-8.04,2.16,0.35,2011,4
526638,TEXELIN,72.80,0.19,-2.65,-3.37,-0.55,2012,1
526638,TEXELIN,71.27,-2.92,-0.47,-3.59,-0.58,2012,2
526638,TEXELIN,120.41,-3.22,-0.72,-4.84,-0.79,2012,3
526638,TEXELIN,122.49,13.21,-3.24,11.73,1.91,2012,4
526638,TEXELIN,101.85,101.85,-3.17,144.85,0.61,2013,1
526638,TEXELIN,154.95,154.95,-3.44,-0.69,-0.11,2013,2
526638,TEXELIN,182.80,182.80,-3.38,4.10,0.67,2013,3
526638,TEXELIN,179.67,5.50,-3.59,1.88,0.31,2013,4
526638,TEXELIN,183.48,183.48,-3.06,0.19,0.03,2014,1
526638,TEXELIN,175.92,175.92,-3.62,-7.06,-1.15,2014,2
526638,TEXELIN,171.55,171.55,-4.84,2.58,0.42,2014,3
526638,TEXELIN,130.05,130.05,-3.76,1.10,0.19,2014,4
526638,TEXELIN,161.24,161.24,-4.65,142.64,2.08,2015,1
526638,TEXELIN,178.61,178.61,-4.75,5.97,0.98,2015,2
526638,TEXELIN,188.32,188.32,-5.97,3.05,0.50,2015,3
526638,TEXELIN,183.90,183.90,-28.61,2.71,0.41,2015,4
526638,TEXELIN,151.59,151.59,-30.43,1.59,0.24,2016,1
526638,TEXELIN,159.55,8.77,-9.63,3.27,,2016,2
526638,TEXELIN,154.56,154.56,-29.11,4.07,,2016,3
526638,TEXELIN,106.38,98.90,-17.81,2.12,0.41,2016,4
526638,TEXELIN,112.42,113.34,-7.47,1.68,0.32,2017,1
526638,TEXELIN,260.16,260.52,-31.08,6.13,1.17,2017,2
526638,TEXELIN,233.89,234.47,-42.22,8.78,1.68,2017,3
526638,TEXELIN,179.12,179.12,-1.21,7.03,1.35,2017,4
526638,TEXELIN,266.37,271.28,-47.53,8.55,1.64,2018,1
526638,TEXELIN,270.02,270.12,-6.90,10.14,1.94,2018,2
526638,TEXELIN,267.61,267.71,-44.13,5.56,1.06,2018,3
526638,TEXELIN,237.33,237.43,-47.13,2.39,0.46,2018,4
526638,TEXELIN,348.58,351.86,-54.99,5.89,2.09,2019,1
526638,TEXELIN,277.23,277.43,-47.88,5.32,1.02,2019,2
526638,TEXELIN,296.63,296.82,-48.31,15.73,3.01,2019,3
526638,TEXELIN,184.81,185.05,-37.97,3.14,0.60,2019,4
526638,TEXELIN,196.32,198.40,-40.30,7.06,1.32,2020,1
526638,TEXELIN,182.57,182.85,-29.16,7.20,1.38,2020,2
526638,TEXELIN,183.04,183.60,-34.86,10.46,2.00,2020,3
526638,TEXELIN,183.06,183.43,-25.75,3.11,0.60,2020,4
