security code,security name,revenue,income,expenditure,profit,eps,year,quartile
503863,SHRMFGC,,,-0.02,-0.02,,2007,3
503863,SHRMFGC,,,-0.01,-0.01,,2007,4
503863,SHRMFGC,,0.21,-0.28,-0.06,,2008,1
503863,SHRMFGC,,,-0.02,-0.02,,2008,2
503863,SHRMFGC,,-0.01,-0.01,-0.01,,2008,3
503863,SHRMFGC,,-0.01,-0.01,-0.01,,2008,4
503863,SHRMFGC,,-0.09,-0.09,-0.09,,2009,1
503863,SHRMFGC,,,,,,2009,2
503863,SHRMFGC,,-0.01,-0.01,-0.01,,2009,3
503863,SHRMFGC,,-0.01,-0.01,-0.01,,2009,4
503863,SHRMFGC,,-0.07,-0.07,-0.07,,2010,1
503863,SHRMFGC,,,,,,2010,2
503863,SHRMFGC,,0.00,0.00,0.00,,2010,3
503863,SHRMFGC,,-0.01,-0.01,-0.01,,2010,4
503863,SHRMFGC,,-0.10,-0.10,-0.10,,2011,1
503863,SHRMFGC,,,,,,2011,2
503863,SHRMFGC,,0.00,0.00,0.00,,2011,3
503863,SHRMFGC,,-0.06,-0.06,-0.06,,2011,4
503863,SHRMFGC,,-0.09,-0.09,-0.09,,2012,1
503863,SHRMFGC,,-0.09,-0.09,-0.09,,2012,2
503863,SHRMFGC,,-0.04,-0.04,-1.58,-0.03,2012,3
503863,SHRMFGC,,-0.02,-0.02,-0.02,,2012,4
503863,SHRMFGC,,-0.22,-0.18,24.51,,2013,1
503863,SHRMFGC,,-0.07,-0.07,-0.07,,2013,2
503863,SHRMFGC,,-0.05,-0.02,-0.05,,2013,3
503863,SHRMFGC,,-0.03,-0.02,-0.03,,2013,4
503863,SHRMFGC,,-0.15,-0.13,-0.43,,2014,1
503863,SHRMFGC,,-0.15,-0.13,-0.15,,2014,2
503863,SHRMFGC,,-0.05,-0.03,-0.05,,2014,3
503863,SHRMFGC,,-0.14,-0.12,-0.65,,2014,4
503863,SHRMFGC,,-0.22,-0.20,-0.59,,2015,1
503863,SHRMFGC,,-0.24,-0.23,-0.24,,2015,2
503863,SHRMFGC,,-0.29,-0.27,-0.29,,2015,3
503863,SHRMFGC,,-0.06,-0.04,-0.06,-0.01,2015,4
503863,SHRMFGC,,-0.20,-0.02,-0.72,-0.13,2016,1
503863,SHRMFGC,,-0.14,-0.02,-0.14,-0.03,2016,2
503863,SHRMFGC,,-0.08,-0.02,-0.08,-0.01,2016,3
503863,SHRMFGC,,-0.02,-0.02,-0.02,,2016,4
503863,SHRMFGC,,,-0.36,-1.04,-0.02,2017,1
503863,SHRMFGC,,,-0.08,-0.09,-0.02,2017,2
503863,SHRMFGC,,,-0.05,-0.07,,2017,3
503863,SHRMFGC,,,-0.02,-0.02,,2017,4
503863,SHRMFGC,,,-0.45,-1.26,-0.23,2018,1
503863,SHRMFGC,,,-0.02,-0.02,,2018,2
503863,SHRMFGC,,,-0.06,-0.08,-0.01,2018,3
503863,SHRMFGC,,,-0.75,-0.81,-0.15,2018,4
503863,SHRMFGC,0.54,0.54,-0.31,-1.33,-0.24,2019,1
503863,SHRMFGC,,,0.00,-0.02,,2019,2
503863,SHRMFGC,,,-0.48,-0.50,,2019,3
503863,SHRMFGC,,,-0.61,-0.67,,2019,4
503863,SHRMFGC,,,-0.08,-1.35,,2020,1
503863,SHRMFGC,,,-0.06,-0.07,,2020,2
503863,SHRMFGC,,,-0.49,-0.56,,2020,3
503863,SHRMFGC,,,-0.02,-0.09,,2020,4
