security code,security name,revenue,income,expenditure,profit,eps,year,quartile
526775,VALIANT,31.82,35.91,-24.80,10.29,1.28,2007,3
526775,VALIANT,20.68,22.89,-20.80,1.29,0.16,2007,4
526775,VALIANT,20.18,21.62,-14.16,6.59,0.79,2008,1
526775,VALIANT,19.55,26.78,-20.20,5.40,0.62,2008,2
526775,VALIANT,22.94,25.51,-19.55,4.97,0.57,2008,3
526775,VALIANT,31.26,2.25,-29.01,4.64,0.55,2008,4
526775,VALIANT,39.81,6.55,-33.26,9.38,1.14,2009,1
526775,VALIANT,31.13,3.19,-27.94,8.48,1.12,2009,2
526775,VALIANT,17.84,-2.53,-20.37,0.11,0.01,2009,3
526775,VALIANT,35.66,4.50,-31.16,2.19,0.29,2009,4
526775,VALIANT,15.37,-3.26,-18.63,-0.53,-0.07,2010,2
526775,VALIANT,20.63,0.22,-20.41,1.50,0.20,2010,3
526775,VALIANT,15.23,-3.31,-18.53,-0.77,-0.10,2010,4
526775,VALIANT,19.35,-2.61,-21.97,1.67,0.22,2011,1
526775,VALIANT,14.67,-3.39,-18.06,-1.02,-0.14,2011,2
526775,VALIANT,23.03,-0.42,-23.45,1.77,0.23,2011,3
526775,VALIANT,29.22,29.22,-27.71,2.17,0.29,2011,4
526775,VALIANT,14.22,-4.27,-4.11,-1.20,-0.16,2012,1
526775,VALIANT,16.43,-3.19,-4.90,-0.69,-0.09,2012,2
526775,VALIANT,21.74,-1.51,-5.64,0.20,0.01,2012,3
526775,VALIANT,20.89,-3.30,-5.69,-0.84,-0.12,2012,4
526775,VALIANT,19.52,-4.92,-4.50,-1.24,-0.17,2013,1
526775,VALIANT,19.05,-5.06,-6.07,-1.29,-0.18,2013,2
526775,VALIANT,25.21,-4.01,-6.84,-1.13,-0.16,2013,3
526775,VALIANT,29.33,-2.86,-6.81,-0.93,-0.13,2013,4
526775,VALIANT,38.78,1.00,-8.23,1.34,0.19,2014,1
526775,VALIANT,19.01,-5.78,-5.86,-2.16,-0.30,2014,2
526775,VALIANT,27.16,-5.28,-8.98,-1.04,-0.14,2014,3
526775,VALIANT,41.46,1.20,-7.81,2.74,0.38,2014,4
526775,VALIANT,24.21,-2.50,-3.15,-0.93,-0.13,2015,1
526775,VALIANT,44.02,4.39,-6.51,4.53,0.63,2015,2
526775,VALIANT,32.61,-1.40,-7.28,0.84,0.12,2015,3
526775,VALIANT,15.78,-11.95,-7.92,-7.15,-0.99,2015,4
526775,VALIANT,42.73,4.61,-6.23,3.91,0.54,2016,1
526775,VALIANT,35.63,0.19,-9.14,-1.29,-0.18,2016,2
526775,VALIANT,37.68,-0.26,-7.13,0.45,0.06,2016,3
526775,VALIANT,25.35,-8.78,-7.29,-5.14,-0.71,2016,4
526775,VALIANT,76.95,77.31,-10.74,10.90,1.51,2017,1
526775,VALIANT,49.43,50.07,-11.23,2.31,0.32,2017,2
526775,VALIANT,57.46,58.60,-10.08,6.28,0.87,2017,3
526775,VALIANT,60.85,61.40,-11.52,4.07,0.56,2017,4
526775,VALIANT,61.11,62.39,-14.18,2.13,0.29,2018,1
526775,VALIANT,29.52,30.91,-9.11,-2.68,-0.37,2018,2
526775,VALIANT,65.40,65.84,-10.49,5.89,0.82,2018,3
526775,VALIANT,50.28,51.18,-12.39,2.94,0.41,2018,4
526775,VALIANT,39.39,39.79,-15.32,-3.25,-0.45,2019,1
526775,VALIANT,66.01,67.26,-14.14,7.43,1.03,2019,2
526775,VALIANT,32.24,33.30,-12.58,-4.79,-0.66,2019,3
526775,VALIANT,39.11,40.05,-12.87,-6.08,-0.84,2019,4
526775,VALIANT,39.23,40.96,-12.49,1.46,0.20,2020,1
526775,VALIANT,18.12,18.83,-6.68,-6.11,-0.85,2020,2
526775,VALIANT,48.51,53.22,-10.60,4.21,0.58,2020,3
526775,VALIANT,66.70,67.82,-10.31,9.42,1.30,2020,4
