security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530259,INTSTOIL,22.65,22.65,-1.48,1.24,0.25,2007,3
530259,INTSTOIL,26.59,26.59,-1.18,6.60,1.32,2007,4
530259,INTSTOIL,40.37,40.37,-1.57,4.89,0.98,2008,1
530259,INTSTOIL,31.98,31.98,-1.45,2.84,0.57,2008,2
530259,INTSTOIL,26.34,26.34,-1.73,-0.62,-0.12,2008,3
530259,INTSTOIL,28.49,28.49,-1.43,0.44,0.09,2008,4
530259,INTSTOIL,39.88,39.88,-1.78,0.79,0.16,2009,1
530259,INTSTOIL,32.51,32.51,-1.38,1.91,0.38,2009,2
530259,INTSTOIL,36.15,36.15,-36.21,2.51,0.50,2009,3
530259,INTSTOIL,38.64,38.64,-37.31,3.80,0.76,2009,4
530259,INTSTOIL,34.14,0.30,-33.83,1.28,0.26,2010,1
530259,INTSTOIL,38.35,1.01,-37.34,2.84,0.57,2010,2
530259,INTSTOIL,43.49,-0.79,-44.28,2.73,0.55,2010,3
530259,INTSTOIL,46.59,-0.36,-39.18,2.85,0.57,2010,4
530259,INTSTOIL,42.99,42.99,-43.88,0.22,0.04,2011,1
530259,INTSTOIL,42.24,0.32,-41.92,0.23,0.05,2011,2
530259,INTSTOIL,51.15,51.15,-53.48,-2.56,-0.51,2011,3
530259,INTSTOIL,52.41,0.55,-51.86,0.31,0.06,2011,4
530259,INTSTOIL,38.78,3.02,-0.79,3.05,0.61,2012,1
530259,INTSTOIL,40.40,40.40,-42.34,-2.55,-0.51,2012,2
530259,INTSTOIL,36.85,-2.76,-39.61,-0.95,-0.19,2012,3
530259,INTSTOIL,36.16,36.16,-35.16,0.38,0.08,2012,4
530259,INTSTOIL,46.16,46.16,-43.89,-1.85,-0.37,2013,1
530259,INTSTOIL,38.62,38.62,-39.45,1.43,0.29,2013,2
530259,INTSTOIL,40.24,40.24,-39.87,0.94,0.19,2013,3
530259,INTSTOIL,40.93,40.93,-38.61,0.19,0.04,2013,4
530259,INTSTOIL,42.69,42.69,-1.08,3.53,0.71,2014,1
530259,INTSTOIL,46.01,0.73,-45.28,2.45,0.49,2014,2
530259,INTSTOIL,47.80,3.92,-43.88,5.70,1.14,2014,3
530259,INTSTOIL,46.33,46.33,-43.96,-1.58,-0.32,2014,4
530259,INTSTOIL,46.26,46.26,-41.94,-3.54,-0.71,2015,1
530259,INTSTOIL,41.04,41.04,-38.91,2.81,0.56,2015,2
530259,INTSTOIL,40.95,40.95,-39.02,2.55,0.51,2015,3
530259,INTSTOIL,41.47,41.47,-39.34,1.13,0.23,2015,4
530259,INTSTOIL,44.39,44.39,-41.50,-0.75,0.00,2016,1
530259,INTSTOIL,49.17,49.17,-47.05,2.20,0.44,2016,2
530259,INTSTOIL,48.35,48.35,-47.99,1.24,0.25,2016,3
530259,INTSTOIL,52.52,52.52,-50.11,1.99,0.40,2016,4
530259,INTSTOIL,57.21,58.74,-55.53,2.14,0.43,2017,1
530259,INTSTOIL,63.04,64.68,-1.77,2.39,0.48,2017,2
530259,INTSTOIL,65.04,66.58,-1.67,3.68,0.74,2017,3
530259,INTSTOIL,68.67,69.59,-1.78,2.89,0.58,2017,4
530259,INTSTOIL,70.03,72.56,-2.41,-0.92,-0.18,2018,1
530259,INTSTOIL,76.88,78.37,-1.57,2.80,0.56,2018,2
530259,INTSTOIL,89.32,90.33,-2.30,2.03,0.41,2018,3
530259,INTSTOIL,62.69,72.13,-3.25,1.03,0.21,2018,4
530259,INTSTOIL,88.59,90.61,-8.44,-0.72,-0.14,2019,1
530259,INTSTOIL,77.42,75.14,-14.85,-13.41,-2.69,2020,1
530259,INTSTOIL,63.62,72.10,-54.92,5.09,1.02,2020,2
530259,INTSTOIL,86.19,91.45,-76.14,3.08,0.62,2020,3
530259,INTSTOIL,93.81,102.96,-81.94,9.11,1.82,2020,4
