security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530249,BRIDGESE,2.67,3.01,-0.52,2.48,,2007,3
530249,BRIDGESE,7.48,7.72,-0.91,6.81,,2007,4
530249,BRIDGESE,-22.70,-22.72,-0.05,-22.77,,2008,1
530249,BRIDGESE,-0.49,-0.48,-0.19,-0.67,,2008,2
530249,BRIDGESE,-1.13,-1.10,-0.10,-1.20,,2008,3
530249,BRIDGESE,-1.22,-1.39,-0.17,-1.37,,2008,4
530249,BRIDGESE,4.84,-0.26,-5.10,-0.24,-0.07,2009,1
530249,BRIDGESE,3.12,2.96,-0.16,3.12,0.93,2009,2
530249,BRIDGESE,2.08,0.81,-1.27,0.87,0.26,2009,3
530249,BRIDGESE,3.56,-0.82,-4.38,-0.78,-0.23,2009,4
530249,BRIDGESE,0.61,-0.67,-1.28,-0.67,-0.20,2010,1
530249,BRIDGESE,0.08,-0.43,-0.51,-0.42,-0.12,2010,2
530249,BRIDGESE,0.09,-0.09,-0.18,-0.09,-0.03,2010,3
530249,BRIDGESE,1.56,-0.13,-1.69,-0.08,-0.02,2010,4
530249,BRIDGESE,0.25,-1.44,-1.70,-1.44,-0.43,2011,1
530249,BRIDGESE,0.77,0.77,-1.43,-0.66,-0.20,2011,2
530249,BRIDGESE,,-1.32,-1.32,-1.31,-0.39,2011,3
530249,BRIDGESE,,-1.32,-1.32,-1.28,-0.38,2011,4
530249,BRIDGESE,,0.59,0.59,0.59,0.17,2012,1
530249,BRIDGESE,,-0.35,-0.35,-0.35,-0.10,2012,2
530249,BRIDGESE,5.28,5.28,-2.03,3.32,0.98,2012,3
530249,BRIDGESE,7.67,7.67,-6.86,0.85,0.25,2012,4
530249,BRIDGESE,5.79,5.79,-7.28,-1.09,-0.32,2013,1
530249,BRIDGESE,,0.04,0.04,0.05,0.01,2013,2
530249,BRIDGESE,,0.02,0.02,0.05,0.01,2013,3
530249,BRIDGESE,,0.53,0.53,0.57,0.17,2013,4
530249,BRIDGESE,0.31,0.31,-0.40,0.41,0.12,2014,1
530249,BRIDGESE,4.27,4.27,-2.21,2.12,0.63,2014,2
530249,BRIDGESE,0.07,-2.21,-2.28,-2.16,,2014,3
530249,BRIDGESE,0.38,-0.50,-0.88,-0.50,-0.01,2014,4
530249,BRIDGESE,0.61,0.61,-0.59,0.03,0.01,2015,1
530249,BRIDGESE,0.62,0.62,-1.68,-1.03,-0.31,2015,2
530249,BRIDGESE,,-0.95,-0.95,-0.94,-0.27,2015,3
530249,BRIDGESE,,1.05,1.05,1.10,0.33,2015,4
530249,BRIDGESE,6.36,6.36,-7.20,-0.81,-0.24,2016,1
530249,BRIDGESE,0.91,0.91,-0.82,0.08,0.03,2016,2
530249,BRIDGESE,0.34,-0.49,-0.83,-0.48,,2016,4
530249,BRIDGESE,1.19,1.21,-0.02,2.48,0.73,2017,1
530249,BRIDGESE,2.55,2.55,-0.33,0.97,0.29,2017,2
530249,BRIDGESE,3.98,4.02,-0.35,2.18,0.65,2017,3
530249,BRIDGESE,2.09,2.11,-0.10,4.02,1.20,2017,4
530249,BRIDGESE,0.05,2.78,-0.04,-1.11,-0.33,2018,1
530249,BRIDGESE,3.01,3.34,-0.35,0.27,0.08,2018,2
530249,BRIDGESE,4.09,4.19,-0.05,-0.43,-0.13,2018,3
530249,BRIDGESE,2.49,2.51,-2.83,-0.32,-0.09,2018,4
530249,BRIDGESE,2.40,2.34,-0.04,-0.04,-0.14,2019,1
530249,BRIDGESE,0.02,0.05,-0.38,0.71,0.21,2019,2
530249,BRIDGESE,2.46,2.55,-0.07,-0.74,-0.22,2019,3
530249,BRIDGESE,7.81,7.84,-7.86,-0.02,-0.04,2019,4
530249,BRIDGESE,5.26,5.29,-0.09,-7.59,-2.27,2020,1
530249,BRIDGESE,2.52,2.52,-0.39,2.88,0.86,2020,2
530249,BRIDGESE,2.73,2.75,-0.09,-1.05,-0.31,2020,3
530249,BRIDGESE,6.75,6.75,-0.06,7.54,2.24,2020,4
