security code,security name,revenue,income,expenditure,profit,eps,year,quartile
508924,NORTHPR,,0.29,-0.83,-0.54,-0.25,2007,3
508924,NORTHPR,,0.31,-2.11,-1.79,-0.81,2007,4
508924,NORTHPR,4.44,4.51,-11.23,-6.73,-3.05,2008,1
508924,NORTHPR,,0.66,-0.42,0.21,0.10,2008,2
508924,NORTHPR,3.40,3.40,-0.45,2.65,1.20,2008,3
508924,NORTHPR,0.36,0.36,-0.21,0.11,0.05,2008,4
508924,NORTHPR,2.37,0.05,-1.05,1.19,0.54,2009,1
508924,NORTHPR,1.78,1.78,-0.24,1.38,0.62,2009,2
508924,NORTHPR,2.79,2.79,-0.38,2.17,0.98,2009,3
508924,NORTHPR,2.78,2.78,-0.30,1.88,0.85,2009,4
508924,NORTHPR,2.21,2.21,-0.54,1.42,0.64,2010,1
508924,NORTHPR,0.87,0.87,-0.56,0.21,0.10,2010,2
508924,NORTHPR,14.84,14.84,-0.63,14.17,6.43,2010,3
508924,NORTHPR,2.32,2.32,-0.69,0.99,0.45,2010,4
508924,NORTHPR,2.86,2.86,-1.23,1.76,0.80,2011,1
508924,NORTHPR,1.12,1.12,-0.90,0.61,0.28,2011,2
508924,NORTHPR,1.24,1.24,-1.52,0.98,0.45,2011,3
508924,NORTHPR,1.09,1.09,-0.73,1.09,0.49,2011,4
508924,NORTHPR,2.10,2.10,-0.09,1.38,0.63,2012,1
508924,NORTHPR,2.05,2.05,-0.05,1.13,0.51,2012,2
508924,NORTHPR,0.83,0.83,-0.06,0.69,0.31,2012,3
508924,NORTHPR,0.83,0.83,-0.07,0.31,0.14,2012,4
508924,NORTHPR,0.81,0.81,-0.10,-1.26,-0.57,2013,1
508924,NORTHPR,1.51,1.51,-0.05,0.60,0.27,2013,2
508924,NORTHPR,4.08,4.08,-0.09,2.34,1.06,2013,3
508924,NORTHPR,2.84,2.84,-0.07,1.53,0.69,2013,4
508924,NORTHPR,0.83,0.83,-0.09,-0.90,-0.41,2014,2
508924,NORTHPR,1.35,1.35,-0.10,-0.32,-0.14,2014,3
508924,NORTHPR,1.37,1.37,-0.08,0.63,0.29,2014,4
508924,NORTHPR,1.23,1.23,-0.11,0.26,0.12,2015,1
508924,NORTHPR,1.24,1.24,-0.07,0.53,0.24,2015,2
508924,NORTHPR,1.13,1.13,-0.12,-0.32,-0.14,2015,3
508924,NORTHPR,0.87,0.87,-0.09,-0.07,-0.03,2015,4
508924,NORTHPR,0.87,0.87,-0.12,-0.41,-0.19,2016,1
508924,NORTHPR,0.83,0.83,-0.08,0.00,,2016,2
508924,NORTHPR,0.86,0.86,-0.10,-0.20,-0.09,2016,3
508924,NORTHPR,0.87,0.87,-0.07,0.38,0.17,2016,4
508924,NORTHPR,0.87,0.96,-0.91,-47.92,-21.73,2017,1
508924,NORTHPR,0.84,0.84,-0.51,0.24,0.11,2017,2
508924,NORTHPR,0.84,0.84,-0.51,0.42,0.19,2017,3
508924,NORTHPR,0.83,0.83,-0.49,0.04,0.02,2017,4
508924,NORTHPR,0.89,0.89,-1.64,-0.48,-0.22,2018,1
508924,NORTHPR,,,-0.59,-0.60,-0.27,2018,2
508924,NORTHPR,,,-0.87,-1.00,-0.45,2018,3
508924,NORTHPR,,,-0.68,-0.81,-0.36,2018,4
508924,NORTHPR,0.10,0.10,-0.56,-0.74,-0.33,2019,1
