security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530361,SEAGOLD,,,,,,2007,3
530361,SEAGOLD,,,,,,2007,4
530361,SEAGOLD,,,,,,2008,1
530361,SEAGOLD,,,,,,2008,2
530361,SEAGOLD,,,,,,2008,3
530361,SEAGOLD,,,,,,2008,4
530361,SEAGOLD,,-1.77,-1.77,-1.63,-0.36,2009,1
530361,SEAGOLD,,,,,,2009,2
530361,SEAGOLD,,,,,,2009,3
530361,SEAGOLD,,,,,,2009,4
530361,SEAGOLD,,,,,,2010,1
530361,SEAGOLD,,,,,,2010,2
530361,SEAGOLD,,,,,,2010,3
530361,SEAGOLD,,,,,,2010,4
530361,SEAGOLD,,-0.02,-0.02,-0.02,,2011,1
530361,SEAGOLD,,,,,,2011,2
530361,SEAGOLD,,,,,,2011,3
530361,SEAGOLD,,,,,,2011,4
530361,SEAGOLD,,-0.04,-0.04,-0.04,-0.09,2012,1
530361,SEAGOLD,,,,,,2012,2
530361,SEAGOLD,,,,,,2012,3
530361,SEAGOLD,,,,,,2012,4
530361,SEAGOLD,,-0.21,-0.10,-0.03,-0.01,2013,1
530361,SEAGOLD,,-0.09,-0.09,-0.09,-0.02,2013,2
530361,SEAGOLD,,-0.23,-0.21,0.01,,2013,3
530361,SEAGOLD,,-0.14,-0.08,0.06,0.01,2013,4
530361,SEAGOLD,,-0.82,-0.06,-0.70,-0.13,2014,1
530361,SEAGOLD,,-0.29,-0.21,-0.20,-0.04,2014,2
530361,SEAGOLD,,0.02,,0.02,,2014,3
530361,SEAGOLD,,,,,,2014,4
530361,SEAGOLD,41.93,41.93,-2.20,2.03,0.37,2015,1
530361,SEAGOLD,23.65,23.65,-0.74,1.18,0.22,2015,2
530361,SEAGOLD,18.24,18.24,-0.42,0.68,0.12,2015,3
530361,SEAGOLD,-14.63,-14.63,-0.04,-2.60,-0.48,2015,4
530361,SEAGOLD,0.26,0.26,-0.05,-0.35,-0.06,2016,1
530361,SEAGOLD,,-0.52,-0.06,-0.52,-0.10,2016,2
530361,SEAGOLD,1.00,1.00,-0.44,-0.25,-0.05,2016,3
530361,SEAGOLD,0.00,0.00,-0.14,-4.03,-0.74,2016,4
530361,SEAGOLD,0.03,0.03,-0.54,-0.59,-0.11,2017,1
530361,SEAGOLD,,,-0.43,-0.50,-0.90,2017,2
530361,SEAGOLD,,,0.00,-0.01,,2017,3
530361,SEAGOLD,,,-0.02,-0.03,-0.01,2017,4
530361,SEAGOLD,,,-0.16,-0.16,-0.03,2018,1
530361,SEAGOLD,,,0.00,-0.01,0.00,2018,2
530361,SEAGOLD,,,-0.47,-0.47,0.00,2018,3
530361,SEAGOLD,,,0.00,0.00,,2018,4
530361,SEAGOLD,,,-0.08,-0.08,-0.01,2019,1
530361,SEAGOLD,,,-0.13,-0.13,-0.02,2019,2
530361,SEAGOLD,,,-0.53,-0.53,-0.10,2019,3
530361,SEAGOLD,,,-0.76,-0.79,-0.14,2019,4
530361,SEAGOLD,,,-0.16,-0.84,-0.15,2020,1
530361,SEAGOLD,,,-0.16,-0.82,-0.15,2020,2
530361,SEAGOLD,,,-0.16,-0.19,0.03,2020,3
530361,SEAGOLD,,,-0.16,-0.19,-0.03,2020,4
