security code,security name,revenue,income,expenditure,profit,eps,year,quartile
504380,FLOMIC,,0.02,-0.02,,0.01,2007,3
504380,FLOMIC,,0.04,-0.02,0.02,0.13,2007,4
504380,FLOMIC,,0.02,-0.02,,,2008,1
504380,FLOMIC,,0.01,-0.02,-0.02,-0.11,2008,2
504380,FLOMIC,,0.02,-0.02,,0.01,2008,3
504380,FLOMIC,,-0.03,-0.03,-0.03,-0.20,2008,4
504380,FLOMIC,,-0.03,-0.03,-0.02,,2009,1
504380,FLOMIC,,-0.02,-0.02,-0.02,-0.15,2009,2
504380,FLOMIC,,-0.02,-0.02,0.01,0.06,2009,3
504380,FLOMIC,,-0.02,-0.02,-0.02,-0.03,2009,4
504380,FLOMIC,,-0.01,-0.01,-0.01,,2010,1
504380,FLOMIC,,0.00,0.00,0.00,0.01,2010,2
504380,FLOMIC,,-0.01,-0.01,0.05,0.33,2010,3
504380,FLOMIC,,0.00,0.00,0.00,0.03,2010,4
504380,FLOMIC,,-0.04,-0.04,-0.03,,2011,1
504380,FLOMIC,,-0.04,-0.04,1.73,,2011,2
504380,FLOMIC,,-0.01,-0.01,0.01,0.03,2011,3
504380,FLOMIC,,-0.01,-0.01,-0.01,0.01,2011,4
504380,FLOMIC,,-0.04,-0.04,0.17,1.13,2012,1
504380,FLOMIC,,-0.02,-0.02,-0.01,-0.08,2012,2
504380,FLOMIC,0.01,0.01,-0.22,-0.21,-1.38,2012,3
504380,FLOMIC,,-0.03,-0.03,-0.03,-0.21,2012,4
504380,FLOMIC,3.00,3.00,-1.77,0.98,6.52,2013,1
504380,FLOMIC,,-0.08,-0.08,0.07,0.45,2013,2
504380,FLOMIC,,-0.09,-0.09,-0.04,-0.25,2013,3
504380,FLOMIC,,-0.26,-0.26,0.07,0.45,2013,4
504380,FLOMIC,1.71,1.71,-0.91,0.55,3.66,2014,1
504380,FLOMIC,0.46,0.46,-0.31,0.15,1.00,2014,2
504380,FLOMIC,0.45,0.45,-0.09,0.35,2.35,2014,3
504380,FLOMIC,0.46,0.46,-0.34,0.12,0.83,2014,4
504380,FLOMIC,,-1.64,-1.64,-0.69,-4.58,2015,1
504380,FLOMIC,0.98,0.98,-0.93,0.04,0.29,2015,2
504380,FLOMIC,1.12,1.12,-0.97,0.14,0.95,2015,3
504380,FLOMIC,1.86,1.86,-1.10,0.00,,2015,4
504380,FLOMIC,1.13,0.35,-0.50,-0.14,-0.02,2016,1
504380,FLOMIC,0.77,0.77,-0.22,-0.07,-0.01,2016,2
504380,FLOMIC,0.71,0.71,-0.24,-0.15,-0.02,2016,3
504380,FLOMIC,0.75,-0.03,-0.16,-0.03,,2016,4
504380,FLOMIC,1.68,1.69,-0.64,0.38,0.05,2017,1
504380,FLOMIC,,0.58,-0.20,-0.23,,2017,2
504380,FLOMIC,,0.75,-0.18,-0.04,-0.01,2017,4
504380,FLOMIC,0.30,1.82,-0.60,0.55,0.08,2018,1
504380,FLOMIC,,0.84,-1.26,-1.03,-0.14,2018,2
504380,FLOMIC,,0.78,-0.18,-0.01,-0.01,2018,3
504380,FLOMIC,,0.84,-0.14,0.09,0.01,2018,4
504380,FLOMIC,,2.82,-0.50,0.86,0.12,2019,1
504380,FLOMIC,,0.95,-0.18,0.16,0.02,2019,2
504380,FLOMIC,0.81,0.81,-0.32,-0.13,-0.02,2019,3
504380,FLOMIC,,0.82,-0.16,0.05,0.01,2019,4
504380,FLOMIC,277.98,284.43,-18.43,-1.61,-0.08,2020,1
504380,FLOMIC,230.17,232.90,-9.05,8.63,0.45,2020,2
504380,FLOMIC,400.82,405.42,-13.62,8.46,0.44,2020,3
504380,FLOMIC,479.50,482.88,-15.06,16.78,0.89,2020,4
