security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530993,SARTHAKGL,0.30,0.61,-0.56,0.05,,2007,3
530993,SARTHAKGL,0.31,1.29,-0.68,0.62,0.21,2007,4
530993,SARTHAKGL,0.34,0.63,-0.57,0.05,0.02,2008,1
530993,SARTHAKGL,0.35,0.66,-0.49,0.17,,2008,2
530993,SARTHAKGL,0.35,0.70,-0.53,0.11,0.04,2008,3
530993,SARTHAKGL,0.12,-0.07,-0.19,0.01,0.00,2008,4
530993,SARTHAKGL,0.58,-0.76,-1.34,0.46,0.15,2009,1
530993,SARTHAKGL,0.35,-0.26,-0.61,0.25,,2009,2
530993,SARTHAKGL,0.36,-0.41,-0.77,-0.41,,2009,3
530993,SARTHAKGL,0.35,-0.10,-0.45,0.40,,2009,4
530993,SARTHAKGL,0.34,-0.57,-0.91,0.01,,2010,1
530993,SARTHAKGL,0.34,-0.31,-0.64,0.01,,2010,2
530993,SARTHAKGL,0.33,-0.71,-1.05,0.81,,2010,3
530993,SARTHAKGL,0.32,-0.84,-1.16,2.88,,2010,4
530993,SARTHAKGL,0.34,-0.03,-0.37,0.05,0.02,2011,1
530993,SARTHAKGL,0.34,-0.30,-0.64,0.06,,2011,2
530993,SARTHAKGL,0.34,0.34,-0.75,0.09,0.03,2011,3
530993,SARTHAKGL,0.33,-0.23,-0.56,0.53,0.18,2011,4
530993,SARTHAKGL,0.33,-0.60,-0.45,-0.14,-0.05,2012,1
530993,SARTHAKGL,1.05,0.43,-0.40,0.04,0.01,2012,2
530993,SARTHAKGL,1.26,0.43,-0.35,0.27,0.09,2012,3
530993,SARTHAKGL,1.26,0.83,-0.50,0.19,0.06,2012,4
530993,SARTHAKGL,0.57,0.57,-0.59,0.56,0.19,2013,1
530993,SARTHAKGL,0.42,0.42,-0.39,0.04,0.01,2013,2
530993,SARTHAKGL,0.42,0.42,-0.58,0.08,0.03,2013,3
530993,SARTHAKGL,0.42,0.42,-0.48,0.03,0.01,2013,4
530993,SARTHAKGL,0.43,0.43,-0.61,0.53,0.18,2014,1
530993,SARTHAKGL,0.43,0.43,-0.43,0.13,0.04,2014,2
530993,SARTHAKGL,0.44,0.44,-0.84,0.11,0.04,2014,3
530993,SARTHAKGL,0.74,0.74,-0.12,0.11,0.04,2014,4
530993,SARTHAKGL,0.43,0.43,-1.53,-0.16,-0.05,2015,1
530993,SARTHAKGL,0.50,0.50,-0.80,0.05,0.02,2015,2
530993,SARTHAKGL,0.50,0.50,-0.80,0.03,0.01,2015,3
530993,SARTHAKGL,1.00,1.00,-0.90,0.03,0.01,2015,4
530993,SARTHAKGL,0.51,0.51,-2.18,0.02,0.01,2016,1
530993,SARTHAKGL,0.51,0.51,-0.66,0.01,,2016,2
530993,SARTHAKGL,0.52,0.52,-0.41,0.01,,2016,3
530993,SARTHAKGL,0.51,0.51,-0.24,0.06,0.02,2016,4
530993,SARTHAKGL,1.56,2.89,-0.81,-0.76,-0.25,2017,1
530993,SARTHAKGL,0.53,0.85,-0.81,0.03,0.01,2017,2
530993,SARTHAKGL,0.52,1.81,-0.84,0.44,0.14,2017,3
530993,SARTHAKGL,0.56,2.01,-1.96,0.03,0.01,2017,4
530993,SARTHAKGL,22.73,60.91,-40.05,1.94,0.65,2018,1
530993,SARTHAKGL,20.17,20.90,-20.74,0.11,0.04,2018,2
530993,SARTHAKGL,148.88,149.93,-149.81,0.09,0.01,2018,3
530993,SARTHAKGL,65.73,66.15,-66.12,0.03,0.01,2018,4
530993,SARTHAKGL,160.12,164.89,-164.49,0.31,0.10,2019,1
530993,SARTHAKGL,116.17,116.50,-116.10,0.28,0.09,2019,2
530993,SARTHAKGL,105.22,106.92,-106.72,0.17,0.06,2019,3
530993,SARTHAKGL,514.11,514.17,-512.05,1.56,0.52,2019,4
530993,SARTHAKGL,257.29,306.70,-308.16,-1.46,-0.49,2020,1
530993,SARTHAKGL,32.86,33.36,-32.96,0.39,0.13,2020,2
530993,SARTHAKGL,50.70,51.11,-50.85,0.27,0.09,2020,3
530993,SARTHAKGL,45.20,45.50,-44.32,0.85,0.28,2020,4
