date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted ub lb diff,predicted lb %,predicted ub %,invest,exit
2016-11-04,204.7,0.7882266731802638,0.8205145301074623,1.2051783097215438,1.195607802613183,42.00000000000003,40.040917194918535,43.349999999999994,36.740675687002465,3.30024150791607,0.17948546989253766,0.1956078026131829,False,False
2016-11-07,207.95,0.775907670113008,0.8063436365709864,1.1863428708824235,1.2621874300902185,38.74999999999997,54.52187608726092,46.599999999999994,40.27084077506336,14.251035312197558,0.1936563634290136,0.2621874300902185,False,False
2016-11-08,205.15,0.786497684621009,0.8095249836672862,1.2025347306848646,1.2768327046045376,41.54999999999998,56.7922293496209,43.80000000000001,39.07594960065623,17.716279748964666,0.1904750163327138,0.27683270460453757,False,False
2016-11-09,198.5,0.8128463476070529,0.8428345500699275,1.2428211586901765,1.2444186472953684,48.200000000000045,48.517101488130635,37.150000000000006,31.1973418111194,17.319759677011234,0.15716544993007253,0.24441864729536844,False,False
2016-11-15,179.25,0.900139470013947,0.9092402064257288,1.3762900976290098,1.4294122421183804,67.44999999999999,76.9721443997197,17.900000000000006,16.26869299818813,60.70345140153157,0.09075979357427122,0.42941224211838036,False,False
2016-11-16,176.65,0.9133880554769316,0.916472392988927,1.396546844041891,1.4748802470073374,70.05000000000004,83.88759563384619,15.30000000000004,14.755151778506047,69.13244385534014,0.08352760701107298,0.47488024700733744,False,False
2016-11-17,173.85,0.9280989358642509,0.930841247229734,1.4190394017831465,1.4924440032075563,72.85000000000002,85.61138995763369,12.5,12.023249169110727,73.58814078852296,0.06915875277026595,0.4924440032075563,False,False
2016-11-18,174.45,0.9249068501003151,0.9317225754801757,1.414158784752078,1.3988064856543065,72.25,69.57179142239377,13.100000000000023,11.91099670748335,57.66079471491042,0.06827742451982433,0.39880648565430654,False,False
2016-11-21,161.35,1.0,0.9739474388358407,1.5289742795165788,1.5599427282783858,85.35,90.34675920771753,0.0,4.203580743837108,86.14317846388042,0.026052561164159327,0.5599427282783858,False,False
2016-11-22,165.2,1.0,0.9709756708168896,1.4933414043583535,1.7342015292263693,81.5,121.29009262819619,0.0,4.7948191810498315,116.49527344714636,0.029024329183110376,0.7342015292263693,False,False
2016-11-25,180.85,0.9494055847387336,0.9340029101108613,1.3641139065523915,1.400952709043933,65.85,72.51229743059531,9.150000000000034,11.935573706450725,60.576723724144586,0.06599708988913866,0.4009527090439331,False,False
2016-11-28,182.4,0.9413377192982456,0.9377072778388987,1.3525219298245612,1.45664484456689,64.29999999999995,83.29201964900076,10.699999999999989,11.36219252218487,71.9298271268159,0.062292722161101266,0.45664484456689003,False,False
2016-11-29,192.9,0.8900984966303783,0.9024437145757247,1.2789009849663038,1.3601652990481938,53.80000000000001,69.4758861863966,21.200000000000017,18.81860745834271,50.65727872805388,0.0975562854242753,0.36016529904819383,False,False
2016-11-30,195.7,0.8773633111905978,0.8927199262247347,1.2606029637199796,1.358417679391615,51.0,70.14233985693903,24.0,20.994710437819407,49.147629419119625,0.10728007377526527,0.35841767939161495,False,False
2016-12-01,192.45,0.8921797869576513,0.9038495934200612,1.281891400363731,1.321474464542226,54.25000000000003,61.86776070115141,20.75,18.504145746309206,43.363614954842205,0.09615040657993879,0.32147446454222606,False,False
2016-12-02,189.6,0.905590717299578,0.908997224945403,1.3011603375527423,1.315388816041407,57.09999999999994,59.797719521450745,17.900000000000006,17.254126150351595,42.54359337109915,0.09100277505459697,0.3153888160414069,False,False
2016-12-05,195.45,0.8784855461754925,0.8930309511019923,1.2954719877206446,1.2921239613458595,57.75,57.09562824504823,23.75,20.90710060711561,36.18852763793262,0.10696904889800773,0.2921239613458595,False,False
2016-12-06,193.95,0.8852797112657902,0.890947347263446,1.305491105955143,1.317211551201337,59.25,61.523180355499306,22.25,21.150761998254637,40.37241835724467,0.10905265273655396,0.3172115512013369,False,False
2016-12-07,193.4,0.8877973112719751,0.8989484692765387,1.3092037228541882,1.3352950051494399,59.79999999999998,64.84605399590166,21.700000000000017,19.54336604191741,45.30268795398425,0.10105153072346129,0.3352950051494399,False,False
2016-12-08,194.05,0.8848234990981705,0.8964177387387795,1.304818345787168,1.3068345742237797,59.14999999999995,59.54124912812446,22.350000000000023,20.100137797739848,39.441111330384615,0.1035822612612205,0.3068345742237797,False,False
2016-12-09,186.85,0.9189189189189187,0.9203006152992832,1.355097671929355,1.4181489928117124,66.35,78.13113930686845,15.150000000000034,14.891830031328936,63.23930927553951,0.0796993847007168,0.41814899281171236,False,False
2016-12-12,187.1,0.9176910742918224,0.918885966622768,1.3532870122928915,1.4303389082725138,66.1,80.51640973778731,15.400000000000034,15.176435644880115,65.3399740929072,0.081114033377232,0.43033890827251375,False,False
2016-12-13,190.6,0.9008394543546694,0.9056198092685479,1.328436516264428,1.3626178458641869,62.599999999999994,69.11496142171401,18.900000000000006,17.988864353414755,51.12609706829926,0.0943801907314521,0.3626178458641869,False,False
2016-12-14,192.0,0.8942708333333332,0.8991532996900119,1.31875,1.333316859762164,61.20000000000002,63.9968370743355,20.30000000000001,19.362566459517723,44.63427061481778,0.1008467003099881,0.3333168597621641,False,False
2016-12-15,189.9,0.9041600842548708,0.9098270624205689,1.3333333333333333,1.3408055230557618,63.29999999999998,64.71896882828918,18.200000000000045,17.123840846333962,47.595127981955216,0.09017293757943112,0.34080552305576184,False,False
2016-12-16,186.15,0.9223744292237442,0.9226226108737614,1.3601933924254632,1.4904422455113178,67.04999999999998,91.29582400193178,14.450000000000017,14.403800985849301,76.89202301608248,0.0773773891262386,0.49044224551131776,False,False
2016-12-19,188.3,0.9118428040361124,0.9131531301322022,1.3446627721720656,1.3959890567962845,64.89999999999998,74.5647393947404,16.600000000000023,16.353265596106326,58.211473798634074,0.08684686986779777,0.3959890567962845,False,False
2016-12-20,182.85,0.9390210555099808,0.9323498654534856,1.384741591468417,1.431314654957868,70.35000000000002,78.86588465904615,11.150000000000006,12.36982710183014,66.496057557216,0.06765013454651436,0.4313146549578679,False,False
2016-12-21,180.5,0.951246537396122,0.938091003495023,1.402770083102493,1.4729718969752628,72.69999999999999,85.37142740403493,8.799999999999983,11.174573869148361,74.19685353488657,0.061908996504977054,0.47297189697526276,False,False
