date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted ub lb diff,predicted lb %,predicted ub %,invest,exit
2017-02-06,16.25,0.8073846153846154,0.8490728596119057,1.0,1.0462809144568141,0.0,0.7520648599232302,3.130000000000001,2.4525660313065316,-1.7005011713833014,0.1509271403880943,0.04628091445681415,False,False
2017-02-07,15.96,0.8220551378446115,0.8644363664932955,1.0,1.0827687295404798,0.0,1.3209889234660572,2.8400000000000016,2.163595590767004,-0.8426066673009469,0.13556363350670453,0.08276872954047976,False,False
2017-02-08,15.58,0.8421052631578947,0.8804522517144951,1.0154043645699615,1.045203685742686,0.2400000000000002,0.7042734238710491,2.460000000000001,1.8625539182881656,-1.1582804944171166,0.11954774828550485,0.04520368574268607,False,False
2017-02-09,15.82,0.8293299620733249,0.8418326749041074,1.0,1.0331452094050992,0.0,0.5243572127886686,2.700000000000001,2.502207083017021,-1.9778498702283525,0.1581673250958926,0.03314520940509924,False,False
2017-02-10,15.79,0.830905636478784,0.8453696887989447,1.0,1.03071648592555,0.0,0.4850133127644334,2.67,2.441612613864663,-1.9565993011002298,0.1546303112010553,0.030716485925549986,False,False
2017-02-13,15.69,0.8362014021669854,0.8394844835725103,1.0,1.0412250614375966,0.0,0.6468212139558904,2.5700000000000003,2.518488452747313,-1.8716672387914226,0.16051551642748974,0.04122506143759663,False,False
2017-02-14,15.08,0.870026525198939,0.8673355467098021,1.0106100795755968,1.0418414551625492,0.16000000000000014,0.6309691438512424,1.9600000000000009,2.0005799556161854,-1.369610811764943,0.13266445329019794,0.041841455162549224,False,False
2017-02-15,14.44,0.9085872576177284,0.8919580530884247,1.0554016620498616,1.0874717799870965,0.8000000000000025,1.2630925030136737,1.320000000000002,1.5601257134031474,-0.2970332103894737,0.10804194691157532,0.08747177998709654,False,False
2017-02-16,14.58,0.8998628257887517,0.8712318810641171,1.045267489711934,1.0794994635374227,0.6599999999999984,1.1591021783756226,1.4600000000000009,1.8774391740851737,-0.7183369957095511,0.1287681189358829,0.07949946353742265,False,False
2017-02-21,15.07,0.8706038487060385,0.8579455293627082,1.1645653616456535,1.0424686145371551,2.479999999999997,0.6400020210749275,1.950000000000001,2.1407608725039875,-1.50075885142906,0.14205447063729182,0.042468614537155114,False,False
