date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted ub lb diff,predicted lb %,predicted ub %,invest,exit
2017-01-25,14.42,0.9098474341192788,0.9369114137664528,1.230929264909847,1.1773076247174392,3.3299999999999965,2.5567759484254733,1.299999999999999,0.9097374134877505,1.6470385349377228,0.06308858623354718,0.17730762471743922,False,False
2017-01-27,14.49,0.9054520358868184,0.9219319911485584,1.2249827467218772,1.182280116300871,3.26,2.6412388851996216,1.370000000000001,1.1312054482573881,1.5100334369422335,0.0780680088514416,0.18228011630087093,False,False
2017-01-30,14.37,0.9130132219902576,0.9461065042860819,1.2352122477383438,1.2126110409200828,3.380000000000001,3.0552206580215877,1.2499999999999982,0.7744495334090029,2.280771124612585,0.053893495713918105,0.21261104092008276,False,False
2017-01-31,14.4,0.911111111111111,0.926006355437635,1.2326388888888888,1.207783444452573,3.3499999999999996,2.992081600117052,1.2800000000000011,1.065508481698057,1.926573118418995,0.07399364456236501,0.20778344445257302,False,False
2017-02-01,14.44,0.9085872576177284,0.9476151525295575,1.229224376731302,1.1827512250484444,3.3100000000000005,2.6389276896995373,1.320000000000002,0.7564371974731898,1.8824904922263475,0.052384847470442475,0.18275122504844443,False,False
2017-02-02,14.78,0.8876860622462788,0.9384905672684727,1.2009472259810556,1.1541862213263938,2.9700000000000006,2.278872351204102,1.6600000000000001,0.9091094157719741,1.369762935432128,0.061509432731527314,0.1541862213263938,False,False
2017-02-03,15.03,0.8729208250166334,0.8762115957348066,1.180971390552229,1.161731784248377,2.7200000000000006,2.430828717253105,1.9100000000000001,1.8605397161058566,0.5702890011472483,0.12378840426519344,0.16173178424837698,False,False
2017-02-06,16.25,0.8073846153846154,0.8438503857258249,1.0923076923076922,1.0687830661999163,1.5,1.1177248257486383,3.130000000000001,2.5374312319553454,-1.419706406206707,0.15614961427417506,0.06878306619991625,False,False
2017-02-07,15.96,0.8220551378446115,0.8827954981080561,1.112155388471178,1.07503635926688,1.7899999999999991,1.197580293899403,2.8400000000000016,1.870583850195425,-0.6730035562960222,0.11720450189194387,0.0750363592668799,False,False
2017-02-08,15.58,0.8421052631578947,0.8677656079777684,1.1392811296534018,1.1058500913192195,2.17,1.649144422753439,2.460000000000001,2.060211827706368,-0.41106740495292904,0.13223439202223164,0.10585009131921952,False,False
2017-02-09,15.82,0.8293299620733249,0.8110226883551167,1.1219974715549936,1.0731446501268194,1.9299999999999997,1.1571483650062824,2.700000000000001,2.9896210702220536,-1.8324727052157712,0.1889773116448833,0.07314465012681937,False,False
2017-02-10,15.79,0.830905636478784,0.8374507847652565,1.124129195693477,1.0956563168184899,1.9600000000000009,1.5104132425639563,2.67,2.5666521085565996,-1.0562388659926434,0.16254921523474353,0.09565631681848985,False,False
2017-02-13,15.69,0.8362014021669854,0.8326892167506351,1.1312938177182918,1.0946471470786314,2.0600000000000005,1.485013737663726,2.5700000000000003,2.625106189182535,-1.1400924515188091,0.16731078324936488,0.09464714707863142,False,False
2017-02-14,15.08,0.870026525198939,0.8918955066991145,1.177055702917772,1.120098882546872,2.67,1.8110911488068293,1.9600000000000009,1.6302157589773518,0.18087538982947748,0.10810449330088545,0.12009888254687207,False,False
2017-02-15,14.44,0.9085872576177284,0.9151688396741438,1.229224376731302,1.1699923230050053,3.3100000000000005,2.454689144192278,1.320000000000002,1.224961955105364,1.2297271890869137,0.08483116032585625,0.16999232300500533,False,False
2017-02-16,14.58,0.8998628257887517,0.9198484095666168,1.2174211248285325,1.1694889173356207,3.1700000000000035,2.4711484147533493,1.4600000000000009,1.168610188518727,1.3025382262346223,0.08015159043338316,0.16948891733562066,False,False
2017-02-21,15.07,0.8706038487060385,0.8856406482637992,1.1778367617783676,1.165802541182331,2.6799999999999997,2.4986442956177264,1.950000000000001,1.7233954306645458,0.7752488649531806,0.11435935173620082,0.16580254118233095,False,False
2017-02-22,14.64,0.896174863387978,0.9053043140124231,1.212431693989071,1.1429328803116618,3.1099999999999994,2.0925373677627306,1.5200000000000014,1.3863448428581258,0.7061925249046048,0.09469568598757694,0.14293288031166185,False,False
2017-02-23,14.57,0.9004804392587508,0.9318549503172567,1.2182566918325326,1.174517030215658,3.1799999999999997,2.542713130242138,1.450000000000001,0.9928733738775701,1.5498397563645678,0.06814504968274326,0.174517030215658,False,False
2017-02-27,14.36,0.913649025069638,0.9278647663927162,1.236072423398329,1.1752025585414358,3.390000000000004,2.515908740655018,1.2399999999999984,1.0358619546005947,1.480046786054423,0.0721352336072838,0.17520255854143585,False,False
2017-02-28,14.53,0.9029593943565036,0.9320675029164944,1.2216104611149348,1.1479224577086635,3.2200000000000006,2.149313310506882,1.410000000000002,0.9870591826233355,1.1622541278835463,0.06793249708350557,0.14792245770866352,False,False
2017-03-01,14.57,0.9004804392587508,0.9276525390003517,1.2182566918325326,1.155458713070412,3.1799999999999997,2.265033449435901,1.450000000000001,1.0541025067648757,1.210930942671025,0.07234746099964828,0.15545871307041192,False,False
2017-03-02,14.32,0.9162011173184356,0.976366951308529,1.2395251396648044,1.1759340890110885,3.4299999999999997,2.5193761546387883,1.2000000000000028,0.33842525726186423,2.180950897376924,0.02363304869147098,0.17593408901108853,False,False
2017-03-03,14.47,0.9067035245335175,0.8945760155491073,1.226675881133379,1.2062987559768836,3.279999999999996,2.9851429989855074,1.3500000000000014,1.5254850550044186,1.4596579439810888,0.10542398445089274,0.20629875597688363,False,False
2017-03-06,14.65,0.8955631399317405,0.9028870037677716,1.21160409556314,1.1834452143716694,3.0999999999999996,2.687472390544956,1.5300000000000011,1.4227053948021453,1.2647669957428107,0.09711299623222835,0.18344521437166939,False,False
2017-03-07,14.45,0.9079584775086506,0.9496273048709559,1.2283737024221455,1.2175099341617357,3.3000000000000007,3.1430185486370803,1.33,0.727885444614687,2.4151331040223933,0.050372695129044076,0.2175099341617357,False,False
2017-03-08,14.13,0.9285208775654634,0.9486338004580546,1.2561924982307149,1.2614606876722565,3.6200000000000028,3.694439516808986,1.0100000000000016,0.7258043995276893,2.9686351172812966,0.051366199541945434,0.2614606876722565,False,False
2017-03-09,14.34,0.9149232914923292,0.9302302723060738,1.2377963737796374,1.2170481118700498,3.41,3.1124699242165157,1.2199999999999989,1.000497895130902,2.1119720290856137,0.0697697276939262,0.2170481118700498,False,False
2017-03-10,14.18,0.92524682651622,0.9399778097627441,1.2517630465444287,1.2019888812773811,3.5700000000000003,2.864202336513266,1.0600000000000005,0.8511146575642883,2.0130876789489776,0.06002219023725586,0.20198888127738113,False,False
2017-03-14,14.25,0.9207017543859648,0.9262956182585513,1.2456140350877194,1.1966134289817272,3.5,2.8017413629896133,1.1300000000000008,1.0502874398156443,1.751453923173969,0.07370438174144867,0.19661342898172718,False,False
2017-03-15,14.08,0.9318181818181818,0.9127492018610159,1.2606534090909092,1.2628096636369883,3.67,3.7003600640087964,0.9600000000000009,1.228491237796895,2.4718688262119013,0.08725079813898406,0.2628096636369883,False,False
