date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted ub lb diff,predicted lb %,predicted ub %,invest,exit
2016-05-31,2224.25,0.7408115094975835,0.7789819923554029,1.1015848038664715,1.1134127387244663,225.94999999999936,252.25828410789427,576.5,491.5993035034951,-239.34101939560082,0.22101800764459711,0.11341273872446633,False,False
2016-06-01,2212.95,0.7393524480896542,0.784446270141395,1.1072098330283109,1.1134127387244663,237.25000000000045,250.97672016030765,576.7999999999997,477.0096264905999,-226.03290633029223,0.215553729858605,0.11341273872446633,False,False
2016-06-02,2194.75,0.7434787561225652,0.7929984155617109,1.116391388540836,1.1134127387244663,255.44999999999982,248.91260831552245,563.0,454.31672744593493,-205.40411913041248,0.2070015844382891,0.11341273872446633,False,False
2016-06-03,2250.7,0.7249966677033812,0.7662957760163751,1.08863909006087,1.09575041489203,199.5,215.50545879749188,618.9499999999998,525.9980969199446,-310.4926381224527,0.2337042239836249,0.09575041489203007,False,False
2016-06-06,2280.05,0.7156641301725839,0.7526770002123395,1.074625556457095,1.0794726780707151,170.14999999999964,181.20167963513404,648.3000000000002,563.9088056658554,-382.7071260307214,0.24732299978766048,0.07947267807071512,False,False
2016-06-07,2253.3,0.7241601207118448,0.7651332283103256,1.0873829494519147,1.09575041489203,196.89999999999964,215.7544098762114,621.5500000000002,529.2252966483434,-313.47088677213196,0.2348667716896744,0.09575041489203007,False,False
2016-06-08,2244.25,0.7270803163640415,0.7694005700213167,1.0917678511752256,1.09575041489203,205.94999999999982,214.88786862143843,612.5,517.5227707296601,-302.6349021082217,0.23059942997868332,0.09575041489203007,False,False
2016-06-09,2209.9,0.7383818272320014,0.7858229977573412,1.1087379519435268,1.1134127387244663,240.29999999999973,250.6308113071982,578.1500000000001,473.3097572560516,-222.67894594885342,0.2141770022426588,0.11341273872446633,False,False
2016-06-10,2240.55,0.7282810024324384,0.7707902080975018,1.0935707750329158,1.09575041489203,209.64999999999964,214.5335920863381,608.8000000000002,513.5559992471424,-299.0224071608043,0.22920979190249824,0.09575041489203007,False,False
2016-06-13,2208.4,0.7388833544647708,0.7864046671260203,1.1094910342329287,1.1134127387244663,241.79999999999973,250.46069219911124,576.6500000000001,471.7039331188969,-221.24324091978565,0.2135953328739797,0.11341273872446633,False,False
2016-06-14,2197.6,0.7425145613396433,0.7915635303452218,1.1149435748088825,1.1134127387244663,252.60000000000036,249.2358346208871,565.8499999999997,458.05998571334067,-208.82415109245358,0.20843646965477824,0.11341273872446633,False,False
2016-06-15,2225.15,0.733321349122531,0.7781968995651232,1.1011392490393903,1.1134127387244663,225.04999999999927,252.36035557274636,593.4000000000001,493.54516893266623,-241.18481335991987,0.22180310043487683,0.11341273872446633,False,False
2016-06-16,2182.4,0.7476860337243402,0.7985265098784438,1.1227089442815248,1.1116747891610976,267.7999999999997,243.7190598651796,550.6500000000001,439.6957448412843,-195.9766849761047,0.20147349012155624,0.11167478916109763,False,False
2016-06-17,2157.5,0.7563151796060255,0.810142910439719,1.1356662804171491,1.1282839113142575,292.69999999999936,276.7725386605107,525.75,409.6166707263062,-132.84413206579552,0.18985708956028102,0.12828391131425754,False,False
2016-06-20,2153.75,0.7576320371445154,0.811719652392332,1.1376436448055716,1.1282839113142575,296.4499999999998,276.29147399308204,521.9999999999998,405.5087986600149,-129.21732466693288,0.18828034760766799,0.12828391131425754,False,False
