Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-05,1.85,1.85,1.85,1.85,1.8452380952380951,84,2,155.0,84,100.0,0.0,0.0,1617580800.0
2021-04-01,1.94,1.94,1.94,1.94,1.9,10,1,19.0,10,100.0,0.0,0.0,1617235200.0
2021-03-30,2.04,2.04,2.04,2.04,2.04,500,1,1020.0,500,100.0,0.0,0.0,1617062400.0
2021-03-24,2.36,2.36,2.14,2.14,2.2848101265822782,158,4,361.0,158,100.0,0.22,-0.22,1616544000.0
2021-03-19,2.25,2.25,2.25,2.25,2.25,100,2,225.0,100,100.0,0.0,0.0,1616112000.0
2021-03-18,2.25,2.25,2.25,2.25,2.25,100,1,225.0,100,100.0,0.0,0.0,1616025600.0
2021-03-17,2.36,2.36,2.36,2.36,2.352941176470588,85,3,200.0,85,100.0,0.0,0.0,1615939200.0
2021-03-16,2.25,2.25,2.25,2.25,2.25,700,2,1575.0,700,100.0,0.0,0.0,1615852800.0
2021-03-15,2.15,2.15,2.15,2.15,2.148014440433213,277,4,595.0,277,100.0,0.0,0.0,1615766400.0
2021-03-12,2.05,2.05,2.05,2.05,2.05,140,2,287.0,140,100.0,0.0,0.0,1615507200.0
2021-03-10,1.96,1.96,1.96,1.96,1.96,50,1,98.0,50,100.0,0.0,0.0,1615334400.0
2021-03-09,1.96,1.96,1.96,1.96,1.96,25,1,49.0,25,100.0,0.0,0.0,1615248000.0
2021-03-08,1.87,1.87,1.87,1.87,1.86,50,1,93.0,50,100.0,0.0,0.0,1615161600.0
2021-03-02,1.79,1.79,1.79,1.79,1.79,1000,1,1790.0,1000,100.0,0.0,0.0,1614643200.0
2021-02-22,1.71,1.71,1.71,1.71,1.693877551020408,49,1,83.0,49,100.0,0.0,0.0,1613952000.0
2021-02-19,1.63,1.63,1.63,1.63,1.62876254180602,299,1,487.0,299,100.0,0.0,0.0,1613692800.0
2021-02-18,1.62,1.62,1.62,1.62,1.62,6000,1,9720.0,6000,100.0,0.0,0.0,1613606400.0
