Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-06,269.5,271.85,260.25,264.15,265.2991181657848,2835.0,235.0,752123.0,1931.0,68.11,11.600000000000025,-5.350000000000023,1620259200.0
2021-05-05,270.9,275.0,265.1,266.7,269.0201643017177,1339.0,111.0,360218.0,664.0,49.59,9.899999999999975,-4.199999999999989,1620153000.0
2021-05-04,271.9,283.2,265.5,267.0,275.2361506805952,3159.0,275.0,869471.0,1450.0,45.9,17.69999999999999,-4.899999999999977,1620086400.0
2021-05-03,261.45,272.0,261.45,269.55,268.859243697479,1428.0,141.0,383931.0,1109.0,77.66,10.55,8.1,1620000000.0
2021-04-30,277.7,280.4,266.8,269.75,272.44072727272726,1375.0,169.0,374606.0,959.0,69.75,13.6,-7.95,1619740800.0
2021-04-29,286.45,287.85,278.0,278.55,281.73305954825463,974.0,145.0,274408.0,678.0,69.61,9.85,-7.9,1619654400.0
2021-04-28,293.0,293.0,277.95,282.6,286.63170441001193,1678.0,123.0,480968.0,1351.0,80.51,15.05,-10.4,1619568000.0
2021-04-27,294.35,294.95,280.7,287.4,288.7472620050548,3561.0,281.0,1028229.0,2743.0,77.03,14.25,-6.95,1619481600.0
2021-04-26,283.0,295.05,281.95,288.25,290.14675147660154,4402.0,295.0,1277226.0,1664.0,37.8,13.1,5.25,1619395200.0
2021-04-23,288.0,303.95,271.8,280.6,290.5147123407993,27324.0,1332.0,7938024.0,12533.0,45.87,32.15,-7.4,1619136000.0
2021-04-22,236.35,283.85,232.5,283.85,273.2246668433862,41497.0,1695.0,11338004.0,30802.0,74.23,51.35,47.5,1619049600.0
2021-04-20,240.05,249.0,233.0,236.55,243.33728590250328,5313.0,286.0,1292851.0,1016.0,19.12,16.0,-3.5,1618876800.0
2021-04-19,252.0,263.5,233.85,238.65,244.4474719101124,7120.0,374.0,1740466.0,3852.0,54.1,29.65,-13.35,1618790400.0
2021-04-16,260.75,265.8,251.5,258.45,259.57376783398183,12336.0,332.0,3202102.0,4751.0,38.51,14.3,-2.3,1618531200.0
2021-04-15,265.65,269.9,258.25,259.45,261.5304812006808,12926.0,272.0,3380543.0,5138.0,39.75,11.65,-6.2,1618444800.0
2021-04-13,270.95,272.35,258.0,266.0,264.6325076348829,8841.0,492.0,2339616.0,2681.0,30.32,14.35,-4.95,1618272000.0
2021-04-12,272.45,273.1,261.0,266.05,269.4978742119924,6821.0,193.0,1838245.0,1193.0,17.49,12.1,-6.4,1618185600.0
2021-04-09,282.0,283.4,274.95,277.8,279.38994633273705,27950.0,854.0,7808949.0,12589.0,45.04,8.45,-4.2,1617926400.0
2021-04-08,270.25,283.55,270.25,280.65,280.7691637630662,2296.0,167.0,644646.0,1336.0,58.19,13.3,10.4,1617840000.0
2021-04-07,282.05,284.75,275.1,279.45,279.58677685950414,2904.0,266.0,811920.0,1893.0,65.19,9.65,-2.6,1617753600.0
2021-04-06,281.55,286.75,277.7,281.45,282.3321112788441,4637.0,174.0,1309174.0,2557.0,55.14,9.05,-0.1,1617667200.0
2021-04-05,282.1,286.3,268.2,279.95,273.8677818787951,16798.0,574.0,4600431.0,1329.0,7.91,18.1,-2.15,1617580800.0
2021-04-01,301.0,301.0,286.0,288.1,293.62451476296906,8501.0,272.0,2496102.0,4757.0,55.96,15.0,-12.9,1617235200.0
2021-03-31,291.5,298.0,284.35,296.3,292.86669272869426,2558.0,206.0,749153.0,1689.0,66.03,13.65,4.8,1617148800.0
2021-03-30,296.0,296.0,277.1,291.15,282.9124175164967,6668.0,363.0,1886460.0,3695.0,55.41,18.9,-4.85,1617062400.0
2021-03-26,280.4,288.2,272.25,275.15,281.7360044785668,12504.0,293.0,3522827.0,8538.0,68.28,15.95,-5.25,1616716800.0
2021-03-25,280.6,291.95,263.85,288.3,271.3544475987698,16908.0,740.0,4588061.0,9579.0,56.65,28.1,7.7,1616630400.0
2021-03-24,284.65,287.65,279.85,280.7,282.9350267379679,3740.0,196.0,1058177.0,2409.0,64.41,7.8,-3.95,1616544000.0
2021-03-23,294.0,294.0,278.8,282.6,284.0027678924476,2529.0,226.0,718243.0,1575.0,62.28,15.2,-11.4,1616457600.0
2021-03-22,288.9,291.9,280.05,285.55,286.1153556169892,3979.0,234.0,1138453.0,2658.0,66.8,11.85,-3.35,1616371200.0
2021-03-19,284.9,294.7,272.05,284.1,286.1624161073825,4470.0,298.0,1279146.0,1743.0,38.99,22.65,-0.8,1616112000.0
2021-03-18,304.6,304.6,285.0,289.05,297.40936342796687,11342.0,434.0,3373217.0,5579.0,49.19,19.6,-15.55,1616025600.0
2021-03-17,309.0,309.55,297.7,301.75,306.37816691505213,5368.0,419.0,1644638.0,1355.0,25.24,11.85,-7.25,1615939200.0
2021-03-16,309.95,310.9,305.6,308.85,308.3429513602638,12130.0,342.0,3740200.0,1713.0,14.12,5.3,-1.1,1615852800.0
2021-03-15,310.1,319.25,306.0,308.85,311.459389302548,14639.0,978.0,4559454.0,5454.0,37.26,13.25,-1.25,1615766400.0
