Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2020-02-27,32.0,32.0,32.0,32.0,32.0,4000,1,128000.0,4000,100.0,0.0,0.0,1582761600.0
2020-02-14,31.75,31.75,31.75,31.75,31.75,4000,1,127000.0,4000,100.0,0.0,0.0,1581638400.0
2018-11-30,32.0,32.0,32.0,32.0,32.0,4000,1,128000.0,4000,100.0,0.0,0.0,1543536000.0
2018-05-07,32.0,32.0,32.0,32.0,32.0,4000,1,128000.0,4000,100.0,0.0,0.0,1525651200.0
2018-05-04,32.0,32.0,32.0,32.0,32.0,4000,1,128000.0,4000,100.0,0.0,0.0,1525392000.0
2018-03-28,32.55,32.55,32.55,32.55,32.55,4000,1,130200.0,4000,100.0,0.0,0.0,1522195200.0
2018-03-27,27.15,27.15,27.15,27.15,27.15,6580000,4,178647000.0,6580000,100.0,0.0,0.0,1522108800.0
2018-03-26,27.0,27.0,27.0,27.0,27.0,4000,1,108000.0,4000,100.0,0.0,0.0,1522022400.0
2018-02-15,30.0,30.0,30.0,30.0,30.0,8000,1,240000.0,8000,100.0,0.0,0.0,1518652800.0
2018-02-02,30.0,30.0,30.0,30.0,30.0,4000,1,120000.0,4000,100.0,0.0,0.0,1517529600.0
2018-01-19,35.0,35.0,35.0,35.0,35.0,4000,1,140000.0,4000,100.0,0.0,0.0,1516320000.0
2018-01-09,34.8,34.8,34.8,34.8,34.8,12000,3,417600.0,12000,100.0,0.0,0.0,1515456000.0
2017-05-02,29.0,29.0,29.0,29.0,29.0,4000,1,116000.0,4000,100.0,0.0,0.0,1493683200.0
2017-03-27,26.0,26.0,26.0,26.0,26.0,1716000,2,44616000.0,1716000,100.0,0.0,0.0,1490572800.0
2017-03-24,26.0,26.0,26.0,26.0,26.0,4000,1,104000.0,4000,100.0,0.0,0.0,1490313600.0
2017-03-15,26.0,26.0,26.0,26.0,26.0,4000,1,104000.0,4000,100.0,0.0,0.0,1489536000.0
2017-03-10,24.25,24.25,24.25,24.25,24.25,4000,1,97000.0,4000,100.0,0.0,0.0,1489104000.0
2017-03-03,22.25,22.25,22.25,22.25,22.25,4000,1,89000.0,4000,100.0,0.0,0.0,1488499200.0
