Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,13.85,14.0,13.8,14.0,13.9009139009139,4158,24,57800.0,4158.0,100.0,0.1999999999999993,0.1500000000000003,1620086400.0
2021-05-03,15.25,15.25,14.45,14.5,14.477670488835244,3314,10,47979.0,3314.0,100.0,0.8,-0.75,1620000000.0
2021-04-30,15.2,15.95,15.2,15.2,15.255924170616112,211,7,3219.0,211.0,100.0,0.75,0.0,1619740800.0
2021-04-29,15.45,16.0,14.65,15.99,15.211510791366909,3475,18,52860.0,3475.0,100.0,1.35,0.54,1619654400.0
2021-04-28,16.5,16.5,15.4,15.4,15.445859872611464,157,3,2425.0,157.0,100.0,1.1,-1.1,1619568000.0
2021-04-27,15.35,16.15,15.35,16.15,15.38944651562948,3487,13,53663.0,3487.0,100.0,0.8,0.8,1619481600.0
2021-04-26,16.5,16.5,15.35,16.15,15.434389140271492,221,5,3411.0,221.0,100.0,1.15,-0.35,1619395200.0
2021-04-23,15.5,16.15,15.35,16.15,15.44467213114754,976,8,15074.0,976.0,100.0,0.8,0.65,1619136000.0
2021-04-22,16.2,16.2,16.15,16.15,16.14996725605763,1527,9,24661.0,1527.0,100.0,0.05,-0.05,1619049600.0
2021-04-20,17.0,17.0,17.0,17.0,17.0,1,1,17.0,1.0,100.0,0.0,0.0,1618876800.0
2021-04-19,18.2,18.2,17.0,17.8,17.728624535315983,538,6,9538.0,538.0,100.0,1.2,-0.4,1618790400.0
2021-04-16,18.68,18.68,17.8,17.8,17.96875,32,4,575.0,32.0,100.0,0.88,-0.88,1618531200.0
2021-04-15,19.55,19.55,17.8,17.8,19.166666666666664,6,2,115.0,6.0,100.0,1.75,-1.75,1618444800.0
2021-04-13,18.62,18.62,16.9,18.62,16.948051948051948,308,4,5220.0,308.0,100.0,1.72,0.0,1618272000.0
2021-04-12,17.74,17.74,17.74,17.74,17.736842105263158,95,4,1685.0,95.0,100.0,0.0,0.0,1618185600.0
2021-04-09,15.35,16.9,15.35,16.9,15.43915343915344,189,5,2918.0,189.0,100.0,1.55,1.55,1617926400.0
2021-04-08,16.94,16.94,16.1,16.1,16.19493908153702,3201,9,51840.0,3201.0,100.0,0.84,-0.84,1617840000.0
2021-04-07,16.94,16.94,16.93,16.94,16.933422818791946,3725,14,63077.0,3725.0,100.0,0.01,0.0,1617753600.0
2021-04-06,16.0,16.14,16.0,16.14,16.07,400,2,6428.0,400.0,100.0,0.14,0.14,1617667200.0
2021-04-05,14.0,15.38,13.92,15.38,13.924555160142347,1405,6,19564.0,1405.0,100.0,1.46,1.38,1617580800.0
2021-03-31,14.65,14.65,14.65,14.65,14.649056603773584,530,10,7764.0,530.0,100.0,0.0,0.0,1617148800.0
2021-03-30,14.8,15.4,14.1,15.4,14.215730337078652,445,5,6326.0,445.0,100.0,1.3,0.6,1617062400.0
2021-03-26,14.8,14.8,14.8,14.8,14.799695740365111,1972,3,29185.0,1972.0,100.0,0.0,0.0,1616716800.0
2021-03-25,15.0,15.8,14.8,14.8,15.650758001122965,1781,7,27874.0,1781.0,100.0,1.0,-0.2,1616630400.0
2021-03-24,15.7,15.75,14.95,15.05,15.111627906976745,2150,6,32490.0,2150.0,100.0,0.8,-0.65,1616544000.0
2021-03-23,17.0,17.0,15.7,15.7,16.46395348837209,1720,6,28318.0,1720.0,100.0,1.3,-1.3,1616457600.0
2021-03-22,16.5,16.5,16.5,16.5,16.0,1,1,16.0,1.0,100.0,0.0,0.0,1616371200.0
2021-03-18,17.7,17.7,17.1,17.1,17.67142857142857,2100,3,37110.0,2100.0,100.0,0.6,-0.6,1616025600.0
2021-03-17,19.0,19.0,17.7,17.7,18.714285714285715,21,4,393.0,21.0,100.0,1.3,-1.3,1615939200.0
2021-03-16,18.1,18.1,16.6,18.1,18.014228799089356,1757,10,31651.0,1757.0,100.0,1.5,0.0,1615852800.0
