Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-06,0.58,0.64,0.58,0.58,0.5807422266800402,997.0,18.0,579.0,997.0,100.0,0.06,0.0,1620259200.0
2021-05-05,0.65,0.67,0.61,0.61,0.6637080867850098,1014.0,11.0,673.0,1014.0,100.0,0.06,-0.04,1620153000.0
2021-05-04,0.67,0.67,0.64,0.64,0.6515679442508711,2583.0,13.0,1683.0,2583.0,100.0,0.03,-0.03,1620086400.0
2021-05-03,0.67,0.7,0.64,0.64,0.662531017369727,6045.0,20.0,4005.0,6045.0,100.0,0.06,-0.03,1620000000.0
2021-04-30,0.68,0.7,0.67,0.67,0.684474123539232,1198.0,12.0,820.0,1198.0,100.0,0.03,-0.01,1619740800.0
2021-04-29,0.67,0.73,0.67,0.7,0.6985294117647058,136.0,4.0,95.0,136.0,100.0,0.06,0.03,1619654400.0
2021-04-28,0.73,0.75,0.69,0.7,0.7066954643628509,2315.0,24.0,1636.0,2315.0,100.0,0.06,-0.03,1619568000.0
2021-04-27,0.73,0.73,0.67,0.72,0.7104279453467388,15516.0,29.0,11023.0,15516.0,100.0,0.06,-0.01,1619481600.0
2021-04-26,0.69,0.7,0.66,0.7,0.6950500128238009,3899.0,14.0,2710.0,3899.0,100.0,0.04,0.01,1619395200.0
2021-04-23,0.69,0.72,0.66,0.69,0.6993865030674846,2608.0,28.0,1824.0,2608.0,100.0,0.06,0.0,1619136000.0
2021-04-22,0.63,0.69,0.63,0.69,0.642674319398123,12893.0,19.0,8286.0,12893.0,100.0,0.06,0.06,1619049600.0
2021-04-20,0.66,0.66,0.62,0.66,0.6587469947673597,7071.0,15.0,4658.0,7071.0,100.0,0.04,0.0,1618876800.0
2021-04-19,0.6,0.63,0.6,0.63,0.6297364085667215,2428.0,24.0,1529.0,2428.0,100.0,0.03,0.03,1618790400.0
2021-04-16,0.57,0.6,0.57,0.6,0.5767195767195767,567.0,10.0,327.0,567.0,100.0,0.03,0.03,1618531200.0
2021-04-15,0.6,0.6,0.56,0.6,0.5634517766497461,2561.0,18.0,1443.0,2561.0,100.0,0.04,0.0,1618444800.0
2021-04-13,0.56,0.59,0.55,0.58,0.5795996186844613,1049.0,16.0,608.0,1049.0,100.0,0.04,0.02,1618272000.0
2021-04-12,0.56,0.57,0.55,0.57,0.5674157303370786,1424.0,11.0,808.0,1424.0,100.0,0.02,0.01,1618185600.0
