Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,17.1,18.0,17.1,17.9,17.149532710280372,107,5,1835.0,107,100.0,0.8999999999999986,0.7999999999999972,1620086400.0
2021-05-03,18.9,18.9,17.1,18.0,17.34322033898305,236,10,4093.0,231,97.88,1.8,-0.9,1620000000.0
2021-04-30,17.8,18.75,17.75,18.0,18.44535098522168,6496,24,119821.0,6245,96.14,1.0,0.2,1619740800.0
2021-04-29,17.0,18.35,16.65,18.35,17.934685356397257,3353,43,60135.0,3074,91.68,1.7,1.35,1619654400.0
2021-04-28,16.5,17.5,16.5,17.5,17.354675652906487,1187,17,20600.0,1187,100.0,1.0,1.0,1619568000.0
2021-04-27,17.3,17.75,16.15,17.0,17.01282892696099,306261,61,5210366.0,300626,98.16,1.6,-0.3,1619481600.0
2021-04-26,16.65,17.15,16.65,16.95,16.98717948717949,156,11,2650.0,156,100.0,0.5,0.3,1619395200.0
2021-04-23,17.2,17.2,16.95,16.95,17.0,219,14,3723.0,219,100.0,0.25,-0.25,1619136000.0
2021-04-20,17.0,17.0,16.5,16.6,16.904761904761905,42,12,710.0,42,100.0,0.5,-0.4,1618876800.0
2021-04-19,16.7,17.0,16.7,16.75,16.990697674418605,215,7,3653.0,215,100.0,0.3,0.05,1618790400.0
2021-04-16,16.75,16.75,16.7,16.7,16.714285714285715,21,6,351.0,21,100.0,0.05,-0.05,1618531200.0
2021-04-15,16.0,16.0,16.0,16.0,16.0,3,2,48.0,3,100.0,0.0,0.0,1618444800.0
2021-04-13,15.7,16.0,15.7,16.0,15.983333333333333,60,6,959.0,60,100.0,0.3,0.3,1618272000.0
2021-04-12,16.0,16.0,16.0,16.0,16.0,73,3,1168.0,73,100.0,0.0,0.0,1618185600.0
2021-04-09,15.3,16.8,15.3,16.8,15.494782608695653,1150,6,17819.0,1150,100.0,1.5,1.5,1617926400.0
2021-04-08,16.0,16.0,16.0,16.0,16.0,62,4,992.0,62,100.0,0.0,0.0,1617840000.0
2021-04-07,16.8,16.8,16.8,16.8,16.79381443298969,97,7,1629.0,97,100.0,0.0,0.0,1617753600.0
2021-04-06,16.2,16.2,16.2,16.2,16.166666666666664,12,3,194.0,12,100.0,0.0,0.0,1617667200.0
2021-04-05,15.5,15.5,15.5,15.5,15.5,76,6,1178.0,76,100.0,0.0,0.0,1617580800.0
2021-04-01,15.5,16.25,14.75,14.8,15.281360282322746,3117,42,47632.0,3117,100.0,1.5,-0.7,1617235200.0
2021-03-31,15.45,15.5,14.65,15.5,14.688524590163937,61,5,896.0,61,100.0,0.85,0.05,1617148800.0
2021-03-30,15.45,15.45,15.3,15.4,15.25,12,6,183.0,12,100.0,0.15,-0.05,1617062400.0
2021-03-26,16.25,16.25,14.75,15.15,15.84782608695652,322,12,5103.0,322,100.0,1.5,-1.1,1616716800.0
2021-03-25,14.8,15.5,14.1,15.5,15.416413373860182,329,14,5072.0,329,100.0,1.4,0.7,1616630400.0
2021-03-24,15.2,15.95,14.45,14.8,14.80626415603766,800012,31,11845189.0,800012,100.0,1.5,-0.4,1616544000.0
2021-03-23,16.35,16.35,15.2,15.2,15.361403508771929,285,13,4378.0,285,100.0,1.15,-1.15,1616457600.0
2021-03-22,16.35,16.35,16.0,16.0,16.0,13,5,208.0,13,100.0,0.35,-0.35,1616371200.0
2021-03-19,16.35,16.35,16.35,16.35,16.25,4,2,65.0,4,100.0,0.0,0.0,1616112000.0
2021-03-16,16.5,16.5,16.35,16.35,16.333333333333332,18,8,294.0,18,100.0,0.15,-0.15,1615852800.0
2021-03-15,16.1,16.1,16.05,16.1,16.09338521400778,514,5,8272.0,514,100.0,0.05,0.0,1615766400.0
2021-03-12,16.15,16.15,16.1,16.1,16.0,4,2,64.0,4,100.0,0.05,-0.05,1615507200.0
2021-03-10,15.0,15.5,14.5,15.5,14.666666666666666,12,4,176.0,12,100.0,1.0,0.5,1615334400.0
2021-03-09,14.5,15.0,13.8,15.0,13.868525896414342,251,7,3481.0,251,100.0,1.2,0.5,1615248000.0
2021-03-08,15.2,15.2,14.5,14.5,14.841673502871204,1219,14,18092.0,1219,100.0,0.7,-0.7,1615161600.0
2021-03-05,15.6,15.6,14.25,14.5,14.324314526131008,104818,21,1501446.0,104818,100.0,1.35,-1.1,1614902400.0
2021-03-04,15.55,16.0,14.8,14.95,14.924627684280225,101191,18,1510238.0,101191,100.0,1.2,-0.6,1614816000.0
