Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-09,10.6,10.6,10.6,10.6,10.6,6000,1,63600.0,6000,100.0,0.0,0.0,1617926400.0
2021-04-06,13.0,13.0,13.0,13.0,13.0,6000,1,78000.0,6000,100.0,0.0,0.0,1617667200.0
2021-04-05,10.3,12.0,10.3,12.0,11.26,30000,5,337800.0,24000,80.0,1.7,1.7,1617580800.0
2021-03-25,10.3,10.5,10.3,10.5,10.4,12000,2,124800.0,12000,100.0,0.2,0.2,1616630400.0
2021-03-24,10.05,10.05,10.05,10.05,10.05,6000,1,60300.0,6000,100.0,0.0,0.0,1616544000.0
2021-03-23,10.05,10.05,10.05,10.05,10.05,30000,1,301500.0,30000,100.0,0.0,0.0,1616457600.0
2021-03-22,10.05,10.05,10.05,10.05,10.05,6000,1,60300.0,6000,100.0,0.0,0.0,1616371200.0
2021-03-17,10.05,10.05,10.05,10.05,10.05,6000,1,60300.0,6000,100.0,0.0,0.0,1615939200.0
2021-03-16,11.3,11.3,10.3,10.3,10.633333333333333,18000,3,191400.0,18000,100.0,1.0,-1.0,1615852800.0
2021-03-10,10.4,10.4,10.28,10.3,10.299,60000,8,617940.0,60000,100.0,0.12,-0.1,1615334400.0
2021-03-08,12.85,12.85,12.85,12.85,12.85,24000,1,308400.0,24000,100.0,0.0,0.0,1615161600.0
2021-02-05,13.0,13.0,13.0,13.0,13.0,6000,1,78000.0,6000,100.0,0.0,0.0,1612483200.0
2021-02-02,12.25,12.25,12.25,12.25,12.25,30000,3,367500.0,30000,100.0,0.0,0.0,1612224000.0
2021-01-19,12.5,12.5,12.5,12.5,12.5,30000,1,375000.0,30000,100.0,0.0,0.0,1611014400.0
2021-01-14,13.0,13.0,12.5,12.5,12.583333333333332,36000,5,453000.0,36000,100.0,0.5,-0.5,1610582400.0
2021-01-13,15.0,15.5,12.5,12.85,13.822222222222223,54000,7,746400.0,48000,88.89,3.0,-2.15,1610496000.0
2021-01-12,14.25,14.25,14.25,14.25,14.25,12000,1,171000.0,12000,100.0,0.0,0.0,1610409600.0
2020-11-27,15.0,15.0,14.0,14.0,14.083333333333332,72000,2,1014000.0,72000,100.0,1.0,-1.0,1606435200.0
2020-11-17,16.25,16.25,16.25,16.25,16.25,6000,1,97500.0,6000,100.0,0.0,0.0,1605571200.0
2020-09-09,17.8,17.8,17.8,17.8,17.8,6000,1,106800.0,6000,100.0,0.0,0.0,1599609600.0
2020-07-21,19.4,19.5,19.4,19.45,19.45,12000,2,233400.0,12000,100.0,0.1,0.05,1595289600.0
2020-06-29,19.2,19.2,19.2,19.2,19.2,6000,1,115200.0,6000,100.0,0.0,0.0,1593388800.0
2020-04-09,19.5,19.5,19.5,19.5,19.5,6000,1,117000.0,6000,100.0,0.0,0.0,1586390400.0
2020-03-27,20.0,20.0,20.0,20.0,20.0,60000,10,1200000.0,60000,100.0,0.0,0.0,1585267200.0
2020-03-24,22.0,22.4,22.0,22.4,22.175,24000,4,532200.0,24000,100.0,0.4,0.4,1585008000.0
2020-03-23,21.3,22.0,21.3,22.0,21.64,30000,5,649200.0,30000,100.0,0.7,0.7,1584921600.0
2020-03-20,22.0,22.45,22.0,22.25,22.228571428571428,84000,14,1867200.0,84000,100.0,0.45,0.25,1584662400.0
2020-03-19,22.0,22.4,22.0,22.35,22.196875,96000,16,2130900.0,90000,93.75,0.4,0.35,1584576000.0
2020-03-18,21.75,22.5,21.75,22.5,22.21,60000,10,1332600.0,60000,100.0,0.75,0.75,1584489600.0
2020-03-16,22.25,22.45,22.25,22.45,22.3375,24000,4,536100.0,0,0.0,0.2,0.2,1584316800.0
2020-03-12,21.2,21.95,21.15,21.95,21.41111111111111,54000,9,1156200.0,30000,55.56,0.8,0.75,1583971200.0
2020-03-11,22.0,22.5,22.0,22.5,22.26875,48000,8,1068900.0,12000,25.0,0.5,0.5,1583884800.0
2020-03-09,22.4,22.55,21.5,21.5,21.953125,96000,16,2107500.0,60000,62.5,1.05,-0.9,1583712000.0
2020-03-06,24.25,24.25,22.5,22.5,23.577777777777776,108000,17,2546400.0,72000,66.67,1.75,-1.75,1583452800.0
2020-03-05,24.9,25.05,24.9,25.0,24.9625,24000,4,599100.0,18000,75.0,0.15,0.1,1583366400.0
2020-03-04,25.0,25.15,24.5,25.05,24.972222222222225,54000,9,1348500.0,36000,66.67,0.65,0.05,1583280000.0
2020-03-03,25.5,25.5,24.5,25.15,25.166666666666664,18000,3,453000.0,18000,100.0,1.0,-0.35,1583193600.0
2020-03-02,25.5,25.5,24.5,24.5,25.0,30000,5,750000.0,30000,100.0,1.0,-1.0,1583107200.0
2020-02-07,24.2,24.2,24.2,24.2,24.2,6000,1,145200.0,6000,100.0,0.0,0.0,1581033600.0
2020-01-23,26.3,26.3,26.3,26.3,26.3,24000,2,631200.0,24000,100.0,0.0,0.0,1579737600.0
2020-01-22,26.5,26.5,26.5,26.5,26.5,6000,1,159000.0,6000,100.0,0.0,0.0,1579651200.0
2020-01-15,26.5,26.5,26.5,26.5,26.5,6000,1,159000.0,6000,100.0,0.0,0.0,1579046400.0
2020-01-08,28.0,28.0,28.0,28.0,28.0,18000,2,504000.0,18000,100.0,0.0,0.0,1578441600.0
2020-01-07,28.7,28.95,28.7,28.8,28.775,60000,10,1726500.0,60000,100.0,0.25,0.1,1578355200.0
2020-01-01,28.5,29.2,28.5,29.2,28.78,30000,3,863400.0,30000,100.0,0.7,0.7,1577836800.0
2019-12-31,29.2,29.2,29.2,29.2,29.2,12000,1,350400.0,12000,100.0,0.0,0.0,1577750400.0
2019-12-27,29.15,29.2,29.15,29.2,29.175,12000,2,350100.0,12000,100.0,0.05,0.05,1577404800.0
2019-12-26,26.5,26.5,26.5,26.5,26.5,6000,1,159000.0,6000,100.0,0.0,0.0,1577318400.0
2019-12-23,28.5,28.5,28.5,28.5,28.5,12000,1,342000.0,12000,100.0,0.0,0.0,1577059200.0
2019-12-20,23.75,27.0,23.75,27.0,25.375,12000,2,304500.0,6000,50.0,3.25,3.25,1576800000.0
2019-12-16,25.75,25.75,25.75,25.75,25.75,12000,2,309000.0,12000,100.0,0.0,0.0,1576454400.0
2019-12-13,27.0,27.5,24.05,25.25,26.06,30000,5,781800.0,18000,60.0,3.45,-1.75,1576195200.0
2019-12-06,25.75,25.75,25.75,25.75,25.75,30000,1,772500.0,30000,100.0,0.0,0.0,1575590400.0
2019-12-04,24.5,24.5,24.25,24.3,24.4,24000,4,585600.0,24000,100.0,0.25,-0.2,1575417600.0
2019-11-27,23.0,23.0,23.0,23.0,23.0,18000,3,414000.0,18000,100.0,0.0,0.0,1574812800.0
2019-11-20,24.5,24.5,24.5,24.5,24.5,18000,3,441000.0,18000,100.0,0.0,0.0,1574208000.0
2019-11-07,25.9,25.9,25.9,25.9,25.9,18000,2,466200.0,18000,100.0,0.0,0.0,1573084800.0
2019-11-04,24.5,25.0,24.5,25.0,24.75,12000,2,297000.0,12000,100.0,0.5,0.5,1572825600.0
2019-10-17,24.0,24.0,24.0,24.0,24.0,12000,1,288000.0,12000,100.0,0.0,0.0,1571270400.0
2019-10-16,23.5,23.5,23.5,23.5,23.5,12000,2,282000.0,12000,100.0,0.0,0.0,1571184000.0
2019-10-15,25.4,25.4,25.4,25.4,25.4,6000,1,152400.0,6000,100.0,0.0,0.0,1571097600.0
2019-10-09,23.0,23.0,23.0,23.0,23.0,24000,2,552000.0,24000,100.0,0.0,0.0,1570579200.0
2019-10-07,25.1,25.1,25.1,25.1,25.1,6000,1,150600.0,6000,100.0,0.0,0.0,1570406400.0
2019-09-23,27.4,27.4,27.4,27.4,27.4,12000,1,328800.0,12000,100.0,0.0,0.0,1569196800.0
2019-08-28,27.4,27.4,27.4,27.4,27.4,12000,1,328800.0,12000,100.0,0.0,0.0,1566950400.0
2019-08-27,27.4,27.4,26.0,26.6,26.622222222222224,54000,2,1437600.0,54000,100.0,1.4,-0.8,1566864000.0
2019-08-22,27.0,27.0,27.0,27.0,27.0,30000,1,810000.0,30000,100.0,0.0,0.0,1566432000.0
2019-08-14,25.05,25.05,25.05,25.05,25.05,6000,1,150300.0,6000,100.0,0.0,0.0,1565740800.0
2019-07-23,26.9,26.9,26.9,26.9,26.9,6000,1,161400.0,6000,100.0,0.0,0.0,1563840000.0
2019-06-28,29.35,29.35,29.35,29.35,29.35,18000,1,528300.0,18000,100.0,0.0,0.0,1561680000.0
2019-06-14,26.1,26.1,26.1,26.1,26.1,18000,1,469800.0,18000,100.0,0.0,0.0,1560470400.0
2019-06-06,29.2,29.2,29.2,29.2,29.2,6000,1,175200.0,6000,100.0,0.0,0.0,1559779200.0
2019-05-08,30.0,30.0,30.0,30.0,30.0,6000,1,180000.0,6000,100.0,0.0,0.0,1557273600.0
2019-05-06,29.2,29.2,29.2,29.2,29.2,6000,1,175200.0,6000,100.0,0.0,0.0,1557100800.0
2019-04-30,30.0,31.95,30.0,31.9,31.075,24000,4,745800.0,6000,25.0,1.95,1.9,1556582400.0
2019-04-26,30.0,31.9,29.0,31.9,30.3,18000,3,545400.0,12000,66.67,2.9,1.9,1556236800.0
2019-04-25,29.2,29.2,29.2,29.2,29.2,6000,1,175200.0,6000,100.0,0.0,0.0,1556150400.0
2019-04-08,31.5,31.5,31.25,31.25,31.4,48000,3,1507200.0,48000,100.0,0.25,-0.25,1554681600.0
2019-04-02,32.0,32.0,31.9,31.9,31.966666666666665,18000,3,575400.0,12000,66.67,0.1,-0.1,1554163200.0
2019-04-01,32.0,32.0,32.0,32.0,32.0,6000,1,192000.0,6000,100.0,0.0,0.0,1554076800.0
2019-03-29,29.2,29.2,29.2,29.2,29.2,6000,1,175200.0,6000,100.0,0.0,0.0,1553817600.0
2019-03-28,27.35,27.35,27.35,27.35,27.35,6000,1,164100.0,6000,100.0,0.0,0.0,1553731200.0
2019-03-27,40.0,41.7,29.1,30.05,36.464814814814815,162000,15,5907300.0,138000,85.19,12.6,-9.95,1553644800.0
2019-03-25,35.0,35.0,35.0,35.0,35.0,6000,1,210000.0,6000,100.0,0.0,0.0,1553472000.0
2019-03-22,36.85,36.9,36.4,36.4,36.645,60000,3,2198700.0,60000,100.0,0.5,-0.45,1553212800.0
2019-03-19,38.0,38.4,33.7,36.0,36.70357142857143,84000,9,3083100.0,54000,64.29,4.7,-2.0,1552953600.0
2019-03-18,39.95,40.0,36.0,36.0,39.57,60000,10,2374200.0,36000,60.0,4.0,-3.95,1552867200.0
2019-03-15,36.5,36.5,30.0,35.5,32.4,30000,5,972000.0,30000,100.0,6.5,-1.0,1552608000.0
2019-03-11,32.15,32.15,32.15,32.15,32.15,6000,1,192900.0,6000,100.0,0.0,0.0,1552262400.0
2019-03-06,27.4,27.4,27.4,27.4,27.4,6000,1,164400.0,6000,100.0,0.0,0.0,1551830400.0
