Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-15,3.65,3.65,3.65,3.65,3.65,8000,1,29200.0,8000,100.0,0.0,0.0,1618444800.0
2021-04-05,4.02,4.02,4.02,4.02,4.02,8000,1,32160.0,8000,100.0,0.0,0.0,1617580800.0
2021-03-26,4.46,4.46,4.46,4.46,4.46,16000,2,71360.0,16000,100.0,0.0,0.0,1616716800.0
2021-03-25,4.95,4.95,4.95,4.95,4.95,16000,2,79200.0,16000,100.0,0.0,0.0,1616630400.0
2021-03-22,7.0,7.0,5.5,5.5,5.996,40000,5,239840.0,8000,20.0,1.5,-1.5,1616371200.0
2021-03-17,7.0,7.0,6.54,6.54,6.77,16000,2,108320.0,8000,50.0,0.46,-0.46,1615939200.0
2021-03-16,7.5,7.5,7.5,7.5,7.5,8000,1,60000.0,8000,100.0,0.0,0.0,1615852800.0
2021-03-15,8.0,8.0,8.0,8.0,8.0,8000,1,64000.0,8000,100.0,0.0,0.0,1615766400.0
2021-01-21,8.05,8.05,8.05,8.05,8.05,8000,1,64400.0,8000,100.0,0.0,0.0,1611187200.0
2021-01-15,8.0,8.17,8.0,8.17,8.085,16000,2,129360.0,8000,50.0,0.17,0.17,1610668800.0
2020-12-16,9.0,9.0,8.1,8.61,8.5525,32000,4,273680.0,24000,75.0,0.9,-0.39,1608076800.0
2020-12-15,9.01,11.26,9.01,9.01,9.678571428571427,56000,7,542000.0,48000,85.71,2.25,0.0,1607990400.0
2020-11-11,11.26,11.26,11.26,11.26,11.26,8000,1,90080.0,8000,100.0,0.0,0.0,1605052800.0
2020-11-10,13.0,13.2,11.63,12.51,12.4425,96000,12,1194480.0,24000,25.0,1.57,-0.49,1604966400.0
2020-11-09,12.1,12.92,12.1,12.92,12.59,64000,8,805760.0,0,0.0,0.82,0.82,1604880000.0
2020-11-06,12.0,12.1,12.0,12.05,12.05,24000,3,289200.0,0,0.0,0.1,0.05,1604620800.0
2020-11-05,11.9,11.91,11.8,11.85,11.865,32000,4,379680.0,0,0.0,0.11,-0.05,1604534400.0
2020-11-04,11.0,11.1,11.0,11.05,11.05,24000,3,265200.0,0,0.0,0.1,0.05,1604448000.0
2020-11-03,10.0,11.01,10.0,11.01,10.408571428571427,56000,7,582880.0,16000,28.57,1.01,1.01,1604361600.0
2020-11-02,9.65,9.75,9.65,9.75,9.7,24000,3,232800.0,0,0.0,0.1,0.1,1604275200.0
2020-10-30,9.6,9.7,9.6,9.7,9.65,24000,3,231600.0,0,0.0,0.1,0.1,1604016000.0
2020-10-29,9.0,9.1,9.0,9.05,9.05,24000,3,217200.0,0,0.0,0.1,0.05,1603929600.0
2020-10-28,7.65,9.05,7.65,9.05,8.23,40000,5,329200.0,0,0.0,1.4,1.4,1603843200.0
2020-10-27,7.6,7.7,7.6,7.7,7.65,24000,3,183600.0,0,0.0,0.1,0.1,1603756800.0
2020-10-26,7.5,7.6,7.5,7.6,7.55,24000,3,181200.0,0,0.0,0.1,0.1,1603670400.0
2020-10-23,7.4,7.57,7.4,7.56,7.502142857142857,112000,7,840240.0,64000,57.14,0.17,0.16,1603411200.0
2020-10-22,7.44,7.46,7.44,7.46,7.45,24000,3,178800.0,0,0.0,0.02,0.02,1603324800.0
2020-10-21,7.41,7.43,7.41,7.43,7.42,24000,3,178080.0,0,0.0,0.02,0.02,1603238400.0
2020-10-20,7.2,7.4,7.2,7.4,7.2575,32000,4,232240.0,8000,25.0,0.2,0.2,1603152000.0
2020-10-19,6.7,7.0,6.7,7.0,6.782,40000,5,271280.0,16000,40.0,0.3,0.3,1603065600.0
2020-10-16,7.0,7.1,7.0,7.1,7.05,24000,3,169200.0,0,0.0,0.1,0.1,1602806400.0
2020-10-15,6.6,6.69,6.6,6.69,6.6466666666666665,24000,3,159520.0,0,0.0,0.09,0.09,1602720000.0
2020-10-14,6.65,6.7,5.59,6.7,6.36625,64000,8,407440.0,8000,12.5,1.11,0.05,1602633600.0
2020-10-13,6.98,7.01,6.96,6.98,6.986666666666666,48000,6,335360.0,0,0.0,0.05,0.0,1602547200.0
2020-10-06,6.98,6.98,6.96,6.97,6.97,24000,3,167280.0,0,0.0,0.02,-0.01,1601942400.0
2020-10-01,6.6,6.62,6.0,6.0,6.406666666666666,24000,3,153760.0,16000,66.67,0.62,-0.6,1601510400.0
2020-09-30,5.6,5.6,5.6,5.6,5.6,8000,1,44800.0,8000,100.0,0.0,0.0,1601424000.0
2020-09-28,5.0,5.02,5.0,5.01,5.01,24000,3,120240.0,8000,33.33,0.02,0.01,1601251200.0
2020-09-23,6.2,6.3,6.2,6.25,6.25,24000,3,150000.0,0,0.0,0.1,0.05,1600819200.0
2020-09-21,6.15,6.2,6.05,6.05,6.11,40000,5,244400.0,0,0.0,0.15,-0.1,1600646400.0
2020-09-16,5.85,6.0,5.85,6.0,5.916666666666666,24000,3,142000.0,0,0.0,0.15,0.15,1600214400.0
2020-09-15,5.6,5.7,5.6,5.7,5.6625,32000,4,181200.0,0,0.0,0.1,0.1,1600128000.0
2020-09-11,5.51,5.58,5.51,5.58,5.55,24000,3,133200.0,0,0.0,0.07,0.07,1599782400.0
2020-09-10,5.5,5.53,5.49,5.53,5.514285714285713,56000,7,308800.0,8000,14.29,0.04,0.03,1599696000.0
2020-09-08,5.5,5.52,5.5,5.52,5.51,48000,6,264480.0,0,0.0,0.02,0.02,1599523200.0
2020-09-07,5.18,5.5,5.18,5.5,5.34,16000,2,85440.0,16000,100.0,0.32,0.32,1599436800.0
2020-09-04,5.06,5.06,5.04,5.04,5.05,24000,3,121200.0,0,0.0,0.02,-0.02,1599177600.0
