Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-06,69.05,69.05,69.0,69.0,69.025,4000.0,2.0,276100.0,2000.0,50.0,0.0499999999999971,-0.0499999999999971,1620259200.0
2021-05-05,70.0,70.0,70.0,70.0,70.0,2000.0,1.0,140000.0,2000.0,100.0,0.0,0.0,1620153000.0
2021-04-29,68.0,68.0,68.0,68.0,68.0,8000.0,1.0,544000.0,8000.0,100.0,0.0,0.0,1619654400.0
2021-04-23,65.0,65.0,65.0,65.0,65.0,8000.0,1.0,520000.0,8000.0,100.0,0.0,0.0,1619136000.0
2021-04-07,65.0,65.0,65.0,65.0,65.0,8000.0,1.0,520000.0,8000.0,100.0,0.0,0.0,1617753600.0
2021-03-31,61.95,61.95,61.95,61.95,61.95,8000.0,1.0,495600.0,8000.0,100.0,0.0,0.0,1617148800.0
2021-03-30,58.0,59.95,58.0,59.0,58.975,16000.0,2.0,943600.0,16000.0,100.0,1.95,1.0,1617062400.0
2021-03-26,57.1,57.1,57.1,57.1,57.1,8000.0,1.0,456800.0,8000.0,100.0,0.0,0.0,1616716800.0
2021-03-25,54.4,54.4,54.4,54.4,54.4,8000.0,1.0,435200.0,8000.0,100.0,0.0,0.0,1616630400.0
2021-03-24,51.85,51.85,51.85,51.85,51.85,32000.0,4.0,1659200.0,16000.0,50.0,0.0,0.0,1616544000.0
2021-03-22,58.0,58.0,57.6,57.6,57.73333333333333,24000.0,3.0,1385600.0,24000.0,100.0,0.4,-0.4,1616371200.0
2021-03-19,64.0,64.0,64.0,64.0,64.0,8000.0,1.0,512000.0,8000.0,100.0,0.0,0.0,1616112000.0
2021-03-15,67.0,67.0,67.0,67.0,67.0,8000.0,1.0,536000.0,8000.0,100.0,0.0,0.0,1615766400.0
2021-03-12,70.0,70.0,68.0,68.0,69.0,24000.0,3.0,1656000.0,24000.0,100.0,2.0,-2.0,1615507200.0
2021-03-10,71.5,71.5,71.5,71.5,71.5,8000.0,1.0,572000.0,8000.0,100.0,0.0,0.0,1615334400.0
2021-03-09,73.5,73.5,73.5,73.5,73.5,8000.0,1.0,588000.0,8000.0,100.0,0.0,0.0,1615248000.0
2021-03-05,73.5,73.5,73.5,73.5,73.5,8000.0,1.0,588000.0,8000.0,100.0,0.0,0.0,1614902400.0
2021-02-26,72.5,72.5,72.5,72.5,72.5,8000.0,1.0,580000.0,8000.0,100.0,0.0,0.0,1614297600.0
2021-02-23,74.0,74.0,74.0,74.0,74.0,8000.0,1.0,592000.0,8000.0,100.0,0.0,0.0,1614038400.0
2021-02-19,71.05,71.05,70.0,70.0,70.68333333333332,24000.0,3.0,1696400.0,16000.0,66.67,1.05,-1.05,1613692800.0
2021-02-18,72.5,72.6,70.0,72.6,71.7,24000.0,3.0,1720800.0,16000.0,66.67,2.6,0.1,1613606400.0
2021-02-17,73.0,74.5,68.0,69.6,71.79166666666666,48000.0,6.0,3446000.0,40000.0,83.33,6.5,-3.4,1613520000.0
2021-02-16,67.5,70.95,67.5,70.95,69.84,40000.0,5.0,2793600.0,40000.0,100.0,3.45,3.45,1613433600.0
2021-02-15,59.3,64.5,59.3,64.5,62.6,24000.0,3.0,1502400.0,24000.0,100.0,5.2,5.2,1613347200.0
2021-02-12,52.05,60.9,52.05,60.9,55.74166666666667,48000.0,6.0,2675600.0,32000.0,66.67,8.85,8.85,1613088000.0
2021-02-11,50.0,50.75,50.0,50.75,50.25,24000.0,3.0,1206000.0,16000.0,66.67,0.75,0.75,1613001600.0
2021-02-10,47.55,47.55,47.55,47.55,47.55,8000.0,1.0,380400.0,8000.0,100.0,0.0,0.0,1612915200.0
2021-02-09,46.5,46.5,46.5,46.5,46.5,8000.0,1.0,372000.0,8000.0,100.0,0.0,0.0,1612828800.0
2021-02-08,45.0,45.0,45.0,45.0,45.0,8000.0,1.0,360000.0,8000.0,100.0,0.0,0.0,1612742400.0
2021-02-05,44.0,44.0,44.0,44.0,44.0,8000.0,1.0,352000.0,8000.0,100.0,0.0,0.0,1612483200.0
2021-02-04,42.5,43.0,42.5,43.0,42.75,16000.0,2.0,684000.0,16000.0,100.0,0.5,0.5,1612396800.0
2021-02-03,41.5,41.5,41.5,41.5,41.5,8000.0,1.0,332000.0,8000.0,100.0,0.0,0.0,1612310400.0
2021-02-01,40.0,41.0,40.0,41.0,40.5,16000.0,2.0,648000.0,16000.0,100.0,1.0,1.0,1612137600.0
2021-01-29,37.0,39.0,37.0,39.0,38.25,32000.0,4.0,1224000.0,16000.0,50.0,2.0,2.0,1611878400.0
2021-01-28,36.5,36.5,36.5,36.5,36.5,8000.0,1.0,292000.0,8000.0,100.0,0.0,0.0,1611792000.0
2021-01-27,35.5,36.0,35.5,36.0,35.75,16000.0,2.0,572000.0,16000.0,100.0,0.5,0.5,1611705600.0
2021-01-25,34.75,34.75,34.75,34.75,34.75,8000.0,1.0,278000.0,8000.0,100.0,0.0,0.0,1611532800.0
2021-01-22,33.5,34.45,33.5,34.45,33.975,16000.0,2.0,543600.0,8000.0,50.0,0.95,0.95,1611273600.0
2021-01-18,33.5,33.5,33.5,33.5,33.5,8000.0,1.0,268000.0,8000.0,100.0,0.0,0.0,1610928000.0
2021-01-15,32.0,32.0,31.0,31.0,31.5,16000.0,2.0,504000.0,16000.0,100.0,1.0,-1.0,1610668800.0
2021-01-14,32.0,32.0,27.2,29.75,28.75,56000.0,7.0,1610000.0,32000.0,57.14,4.8,-2.25,1610582400.0
2021-01-13,33.0,33.95,33.0,33.95,33.475,16000.0,2.0,535600.0,16000.0,100.0,0.95,0.95,1610496000.0
2021-01-12,32.0,33.0,32.0,33.0,32.5,16000.0,2.0,520000.0,16000.0,100.0,1.0,1.0,1610409600.0
2021-01-08,31.0,31.0,31.0,31.0,31.0,8000.0,1.0,248000.0,8000.0,100.0,0.0,0.0,1610064000.0
2021-01-04,30.0,30.0,30.0,30.0,30.0,8000.0,1.0,240000.0,8000.0,100.0,0.0,0.0,1609718400.0
2020-12-31,29.0,29.0,29.0,29.0,29.0,8000.0,1.0,232000.0,8000.0,100.0,0.0,0.0,1609372800.0
2020-12-21,27.5,27.5,27.5,27.5,27.5,8000.0,1.0,220000.0,8000.0,100.0,0.0,0.0,1608508800.0
2020-12-15,27.25,27.25,27.0,27.0,27.125,16000.0,2.0,434000.0,16000.0,100.0,0.25,-0.25,1607990400.0
2020-12-11,27.0,27.0,27.0,27.0,27.0,8000.0,1.0,216000.0,8000.0,100.0,0.0,0.0,1607644800.0
2020-12-04,26.0,26.0,26.0,26.0,26.0,8000.0,1.0,208000.0,8000.0,100.0,0.0,0.0,1607040000.0
2020-11-18,25.0,25.0,25.0,25.0,25.0,8000.0,1.0,200000.0,8000.0,100.0,0.0,0.0,1605657600.0
2020-11-14,24.0,24.0,24.0,24.0,24.0,8000.0,1.0,192000.0,8000.0,100.0,0.0,0.0,1605312000.0
2020-11-10,22.0,22.0,22.0,22.0,22.0,8000.0,1.0,176000.0,8000.0,100.0,0.0,0.0,1604966400.0
2020-10-21,19.75,19.75,19.75,19.75,19.75,8000.0,1.0,158000.0,8000.0,100.0,0.0,0.0,1603238400.0
2020-10-16,19.5,19.5,19.5,19.5,19.5,16000.0,2.0,312000.0,0.0,0.0,0.0,0.0,1602806400.0
2020-10-15,19.5,19.5,19.5,19.5,19.5,8000.0,1.0,156000.0,8000.0,100.0,0.0,0.0,1602720000.0
2020-10-13,19.5,19.5,19.5,19.5,19.5,8000.0,1.0,156000.0,8000.0,100.0,0.0,0.0,1602547200.0
2020-10-05,18.5,18.5,18.5,18.5,18.5,8000.0,1.0,148000.0,8000.0,100.0,0.0,0.0,1601856000.0
2020-10-01,18.5,18.5,18.5,18.5,18.5,16000.0,2.0,296000.0,16000.0,100.0,0.0,0.0,1601510400.0
2020-09-24,16.0,16.0,16.0,16.0,16.0,8000.0,1.0,128000.0,8000.0,100.0,0.0,0.0,1600905600.0
2020-09-23,16.0,16.0,16.0,16.0,16.0,8000.0,1.0,128000.0,8000.0,100.0,0.0,0.0,1600819200.0
2020-09-22,17.0,17.0,17.0,17.0,17.0,8000.0,1.0,136000.0,8000.0,100.0,0.0,0.0,1600732800.0
2020-09-21,17.0,17.0,16.9,17.0,16.94,40000.0,5.0,677600.0,40000.0,100.0,0.1,0.0,1600646400.0
2020-09-17,16.0,16.0,16.0,16.0,16.0,8000.0,1.0,128000.0,8000.0,100.0,0.0,0.0,1600300800.0
2020-09-15,15.25,15.25,15.25,15.25,15.25,8000.0,1.0,122000.0,8000.0,100.0,0.0,0.0,1600128000.0
2020-09-14,16.0,16.0,15.75,15.75,15.833333333333332,24000.0,3.0,380000.0,24000.0,100.0,0.25,-0.25,1600041600.0
2020-09-10,16.0,16.0,16.0,16.0,16.0,8000.0,1.0,128000.0,8000.0,100.0,0.0,0.0,1599696000.0
2020-09-09,15.75,15.75,15.75,15.75,15.75,16000.0,2.0,252000.0,16000.0,100.0,0.0,0.0,1599609600.0
2020-09-07,16.2,16.2,16.2,16.2,16.2,8000.0,1.0,129600.0,8000.0,100.0,0.0,0.0,1599436800.0
2020-09-04,16.0,16.0,15.75,15.75,15.916666666666666,24000.0,3.0,382000.0,24000.0,100.0,0.25,-0.25,1599177600.0
2020-09-03,16.0,16.0,16.0,16.0,16.0,24000.0,3.0,384000.0,24000.0,100.0,0.0,0.0,1599091200.0
2020-09-01,15.8,15.8,15.8,15.8,15.8,24000.0,1.0,379200.0,24000.0,100.0,0.0,0.0,1598918400.0
2020-08-31,15.75,15.75,15.75,15.75,15.75,16000.0,2.0,252000.0,16000.0,100.0,0.0,0.0,1598832000.0
2020-08-28,16.1,16.1,16.0,16.0,16.014285714285712,56000.0,7.0,896800.0,48000.0,85.71,0.1,-0.1,1598572800.0
2020-08-26,16.0,16.0,16.0,16.0,16.0,16000.0,2.0,256000.0,16000.0,100.0,0.0,0.0,1598400000.0
2020-08-25,16.5,16.5,16.5,16.5,16.5,8000.0,1.0,132000.0,8000.0,100.0,0.0,0.0,1598313600.0
2020-08-24,17.0,17.25,17.0,17.25,17.0625,32000.0,4.0,546000.0,32000.0,100.0,0.25,0.25,1598227200.0
2020-08-21,16.5,16.5,16.5,16.5,16.5,8000.0,1.0,132000.0,8000.0,100.0,0.0,0.0,1597968000.0
2020-08-20,16.7,16.7,16.36,16.5,16.512,40000.0,5.0,660480.0,40000.0,100.0,0.34,-0.2,1597881600.0
2020-08-19,16.5,16.68,16.5,16.68,16.59,16000.0,2.0,265440.0,16000.0,100.0,0.18,0.18,1597795200.0
2020-08-18,15.6,16.45,15.6,16.44,16.306666666666665,48000.0,5.0,782720.0,48000.0,100.0,0.85,0.84,1597708800.0
2020-08-17,15.65,16.4,15.65,16.4,16.30625,64000.0,5.0,1043600.0,64000.0,100.0,0.75,0.75,1597622400.0
2020-08-14,16.05,16.3,16.05,16.3,16.25,72000.0,3.0,1170000.0,72000.0,100.0,0.25,0.25,1597363200.0
2020-08-13,15.45,16.22,15.45,16.22,15.670625,256000.0,29.0,4011680.0,256000.0,100.0,0.77,0.77,1597276800.0
