Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-26,7.94,7.94,7.94,7.94,7.94,64000,8,508160.0,64000,100.0,0.0,0.0,1616716800.0
2021-03-18,8.35,8.35,8.35,8.35,8.35,192000,2,1603200.0,192000,100.0,0.0,0.0,1616025600.0
2021-03-17,8.78,8.78,8.78,8.78,8.78,112000,2,983360.0,112000,100.0,0.0,0.0,1615939200.0
2021-03-15,11.26,11.26,9.24,9.24,9.916666666666666,24000,3,238000.0,24000,100.0,2.02,-2.02,1615766400.0
2021-03-02,10.26,10.26,10.26,10.26,10.26,8000,1,82080.0,8000,100.0,0.0,0.0,1614643200.0
2021-03-01,11.39,11.39,11.39,11.39,11.39,80000,1,911200.0,80000,100.0,0.0,0.0,1614556800.0
2021-02-23,12.65,12.65,12.65,12.65,12.65,8000,1,101200.0,8000,100.0,0.0,0.0,1614038400.0
2021-02-22,14.9,14.9,12.65,12.65,14.65,72000,2,1054800.0,72000,100.0,2.25,-2.25,1613952000.0
2021-02-09,14.1,14.1,14.05,14.05,14.091346153846152,416000,6,5862000.0,416000,100.0,0.05,-0.05,1612828800.0
2021-02-08,17.9,17.9,15.6,15.6,16.75,48000,2,804000.0,48000,100.0,2.3,-2.3,1612742400.0
2021-01-14,16.5,17.2,16.5,17.2,16.775,32000,4,536800.0,32000,100.0,0.7,0.7,1610582400.0
2021-01-12,16.0,16.0,16.0,16.0,16.0,8000,1,128000.0,8000,100.0,0.0,0.0,1610409600.0
2021-01-11,16.0,16.0,16.0,16.0,16.0,8000,1,128000.0,8000,100.0,0.0,0.0,1610323200.0
2021-01-08,16.45,16.45,16.45,16.45,16.45,16000,2,263200.0,16000,100.0,0.0,0.0,1610064000.0
2021-01-05,16.95,16.95,16.95,16.95,16.95,8000,1,135600.0,8000,100.0,0.0,0.0,1609804800.0
2021-01-01,17.5,17.5,17.5,17.5,17.5,8000,1,140000.0,8000,100.0,0.0,0.0,1609459200.0
2020-12-31,17.7,17.7,17.7,17.7,17.7,8000,1,141600.0,8000,100.0,0.0,0.0,1609372800.0
2020-12-30,16.95,16.95,16.95,16.95,16.95,8000,1,135600.0,8000,100.0,0.0,0.0,1609286400.0
2020-12-28,15.0,16.35,15.0,16.35,15.675,16000,2,250800.0,8000,50.0,1.35,1.35,1609113600.0
2020-12-24,16.1,16.1,16.1,16.1,16.1,8000,1,128800.0,8000,100.0,0.0,0.0,1608768000.0
2020-12-23,15.6,15.6,15.6,15.6,15.6,8000,1,124800.0,8000,100.0,0.0,0.0,1608681600.0
2020-12-22,15.4,15.4,15.4,15.4,15.4,8000,1,123200.0,8000,100.0,0.0,0.0,1608595200.0
2020-12-21,15.2,15.2,15.2,15.2,15.2,8000,1,121600.0,8000,100.0,0.0,0.0,1608508800.0
2020-12-18,14.2,14.2,14.2,14.2,14.2,24000,3,340800.0,24000,100.0,0.0,0.0,1608249600.0
2020-12-02,13.15,13.15,13.15,13.15,13.15,8000,1,105200.0,8000,100.0,0.0,0.0,1606867200.0
2020-11-27,14.4,14.4,14.4,14.4,14.4,8000,1,115200.0,8000,100.0,0.0,0.0,1606435200.0
2020-11-25,18.0,18.0,18.0,18.0,18.0,8000,1,144000.0,8000,100.0,0.0,0.0,1606262400.0
2020-10-08,18.5,18.5,18.5,18.5,18.5,24000,1,444000.0,24000,100.0,0.0,0.0,1602115200.0
2020-10-06,18.5,18.5,18.5,18.5,18.5,24000,1,444000.0,24000,100.0,0.0,0.0,1601942400.0
2020-09-15,19.45,19.45,19.45,19.45,19.45,24000,2,466800.0,24000,100.0,0.0,0.0,1600128000.0
2020-09-11,19.25,19.25,19.25,19.25,19.25,40000,3,770000.0,40000,100.0,0.0,0.0,1599782400.0
2020-08-26,19.5,19.5,19.5,19.5,19.5,8000,1,156000.0,8000,100.0,0.0,0.0,1598400000.0
2020-08-18,19.0,19.0,19.0,19.0,19.0,8000,1,152000.0,8000,100.0,0.0,0.0,1597708800.0
2020-08-04,19.5,19.5,18.5,18.5,19.0,16000,2,304000.0,16000,100.0,1.0,-1.0,1596499200.0
2020-07-28,19.15,19.15,19.15,19.15,19.15,8000,1,153200.0,8000,100.0,0.0,0.0,1595894400.0
2020-07-27,19.0,19.0,19.0,19.0,19.0,8000,1,152000.0,8000,100.0,0.0,0.0,1595808000.0
