Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-28,9.95,9.95,9.95,9.95,9.5,2,1,19.0,2,100.0,0.0,0.0,1619568000.0
2021-04-27,10.0,10.0,10.0,10.0,10.0,23,2,230.0,23,100.0,0.0,0.0,1619481600.0
2021-04-26,10.0,10.0,10.0,10.0,10.0,203100,8,2031000.0,203100,100.0,0.0,0.0,1619395200.0
2021-04-20,10.0,10.0,10.0,10.0,10.0,450,1,4500.0,450,100.0,0.0,0.0,1618876800.0
2021-04-16,10.0,10.0,10.0,10.0,10.0,65800,6,658000.0,65800,100.0,0.0,0.0,1618531200.0
2021-04-13,10.0,10.0,10.0,10.0,10.0,50300,13,503000.0,50300,100.0,0.0,0.0,1618272000.0
2021-04-09,10.0,10.0,10.0,10.0,10.0,200,1,2000.0,200,100.0,0.0,0.0,1617926400.0
2021-04-07,10.0,10.0,10.0,10.0,10.0,74012,14,740120.0,74012,100.0,0.0,0.0,1617753600.0
2021-04-06,10.0,10.0,10.0,10.0,10.0,5,1,50.0,5,100.0,0.0,0.0,1617667200.0
2021-03-31,10.0,10.0,10.0,10.0,10.0,300966,22,3009660.0,300966,100.0,0.0,0.0,1617148800.0
2021-03-30,10.0,10.0,10.0,10.0,10.0,3711,4,37110.0,3711,100.0,0.0,0.0,1617062400.0
2021-03-24,10.0,10.0,10.0,10.0,10.0,2140,8,21400.0,2140,100.0,0.0,0.0,1616544000.0
2021-03-22,10.0,10.0,10.0,10.0,10.0,50400,7,504000.0,50400,100.0,0.0,0.0,1616371200.0
2021-03-18,9.9,10.0,9.9,10.0,9.999554548363937,231226,40,2312157.0,231226,100.0,0.1,0.1,1616025600.0
2021-03-17,9.5,10.0,9.5,10.0,9.999019503705458,122387,9,1223750.0,122387,100.0,0.5,0.5,1615939200.0
2021-03-16,9.9,10.0,9.85,10.0,9.999062152281036,125820,11,1258082.0,125820,100.0,0.15,0.1,1615852800.0
2021-03-15,9.5,10.0,9.5,10.0,9.994887804878047,76875,11,768357.0,76525,99.54,0.5,0.5,1615766400.0
2021-03-10,9.15,10.0,9.15,10.0,9.999393617120521,321579,50,3215595.0,321563,100.0,0.85,0.85,1615334400.0
2021-03-09,9.36,10.0,9.36,9.63,9.52578906851424,1299,21,12374.0,908,69.9,0.64,0.27,1615248000.0
2021-03-08,9.37,10.0,9.37,9.85,9.562851782363976,533,11,5097.0,483,90.62,0.63,0.48,1615161600.0
2021-03-04,9.41,10.0,9.41,9.86,9.92,6075,21,60264.0,5566,91.62,0.59,0.45,1614816000.0
2021-03-03,10.0,10.0,9.9,9.9,9.998904709748084,27390,10,273870.0,27390,100.0,0.1,-0.1,1614729600.0
2021-03-02,9.5,10.0,9.14,9.98,9.879835496722785,7781,30,76875.0,7382,94.87,0.86,0.48,1614643200.0
2021-03-01,10.0,10.0,9.5,9.62,9.990194659526738,27638,8,276109.0,27638,100.0,0.5,-0.38,1614556800.0
2021-02-26,10.0,10.0,10.0,10.0,10.0,1,1,10.0,1,100.0,0.0,0.0,1614297600.0
2021-02-25,10.0,10.0,9.5,10.0,9.999963547552218,82299,22,822987.0,82299,100.0,0.5,0.0,1614211200.0
2021-02-24,10.0,10.0,10.0,10.0,10.0,77987,24,779870.0,77987,100.0,0.0,0.0,1614124800.0
2021-02-23,10.0,10.0,9.99,10.0,9.99996,75000,22,749997.0,75000,100.0,0.01,0.0,1614038400.0
2021-02-22,10.0,10.0,10.0,10.0,10.0,30,1,300.0,30,100.0,0.0,0.0,1613952000.0
2021-02-19,10.0,10.0,9.95,10.0,9.999989420228525,94520,10,945199.0,94520,100.0,0.05,0.0,1613692800.0
2021-02-18,10.0,10.0,10.0,10.0,10.0,49766,11,497660.0,49766,100.0,0.0,0.0,1613606400.0
2021-02-17,10.0,10.0,10.0,10.0,10.0,61734,14,617340.0,61734,100.0,0.0,0.0,1613520000.0
2021-02-16,10.0,10.0,10.0,10.0,10.0,22613,14,226130.0,22613,100.0,0.0,0.0,1613433600.0
2021-02-12,10.0,10.0,10.0,10.0,10.0,80255,32,802550.0,80255,100.0,0.0,0.0,1613088000.0
2021-02-11,10.0,10.1,10.0,10.1,10.088735081414436,22539,9,227390.0,22539,100.0,0.1,0.1,1613001600.0
2021-02-10,10.0,10.0,10.0,10.0,10.0,97393,27,973930.0,97393,100.0,0.0,0.0,1612915200.0
2021-02-08,9.95,9.95,9.95,9.95,9.9,10,2,99.0,10,100.0,0.0,0.0,1612742400.0
2021-02-05,10.0,10.0,9.5,10.0,9.999471196391184,92662,9,926571.0,75001,80.94,0.5,0.0,1612483200.0
2021-02-04,10.0,10.0,10.0,10.0,10.0,63300,6,633000.0,63300,100.0,0.0,0.0,1612396800.0
2021-02-03,10.0,10.0,10.0,10.0,10.0,46530,5,465300.0,46530,100.0,0.0,0.0,1612310400.0
2021-02-02,10.0,10.0,10.0,10.0,10.0,105051,11,1050510.0,105051,100.0,0.0,0.0,1612224000.0
2021-02-01,10.0,10.0,10.0,10.0,10.0,2261,5,22610.0,2261,100.0,0.0,0.0,1612137600.0
2021-01-29,10.0,10.0,10.0,10.0,10.0,78887,18,788870.0,54898,69.59,0.0,0.0,1611878400.0
2021-01-28,9.66,10.0,9.66,10.0,9.968500675371454,55525,33,553501.0,55525,100.0,0.34,0.34,1611792000.0
2021-01-27,9.66,9.66,9.66,9.66,9.659991604347082,64319,20,621321.0,64319,100.0,0.0,0.0,1611705600.0
2021-01-25,9.2,9.2,9.2,9.2,9.0,1,1,9.0,1,100.0,0.0,0.0,1611532800.0
2021-01-15,9.95,10.0,9.68,9.68,9.973473752313858,111286,9,1109908.0,55948,50.27,0.32,-0.27,1610668800.0
2021-01-13,9.68,10.0,9.68,9.68,9.989174334589022,161930,18,1617547.0,82461,50.92,0.32,0.0,1610496000.0
2021-01-11,9.7,9.7,9.68,9.68,9.693811074918566,2149,17,20832.0,2149,100.0,0.02,-0.02,1610323200.0
2021-01-08,10.17,10.17,9.7,9.71,9.83637259733859,2029,13,19958.0,2029,100.0,0.47,-0.46,1610064000.0
2021-01-06,9.69,9.69,9.69,9.69,9.68909090909091,550,3,5329.0,550,100.0,0.0,0.0,1609891200.0
2021-01-05,9.7,9.7,9.69,9.7,9.699318769086211,4257,10,41290.0,4257,100.0,0.01,0.0,1609804800.0
2021-01-04,9.5,9.7,9.5,9.7,9.548,1250,2,11935.0,1250,100.0,0.2,0.2,1609718400.0
2021-01-01,9.7,9.72,9.7,9.7,9.7,400,3,3880.0,400,100.0,0.02,0.0,1609459200.0
2020-12-30,9.7,9.7,9.69,9.69,9.694419441944193,2222,10,21541.0,2222,100.0,0.01,-0.01,1609286400.0
