Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-02,120.0,120.0,120.0,120.0,120.0,42,2,5040.0,42,100.0,0.0,0.0,1614643200.0
2021-02-11,123.3,123.3,123.3,123.3,123.0,1,1,123.0,1,100.0,0.0,0.0,1613001600.0
2021-02-09,117.5,117.5,117.5,117.5,117.5,2,1,235.0,2,100.0,0.0,0.0,1612828800.0
2021-01-29,123.5,123.5,123.5,123.5,123.48,25,1,3087.0,25,100.0,0.0,0.0,1611878400.0
2020-10-13,130.0,130.0,130.0,130.0,130.0,1,1,130.0,1,100.0,0.0,0.0,1602547200.0
2020-10-08,130.0,130.0,130.0,130.0,130.0,3,2,390.0,3,100.0,0.0,0.0,1602115200.0
2020-09-21,130.0,130.0,130.0,130.0,130.0,1,1,130.0,1,100.0,0.0,0.0,1600646400.0
2020-09-18,130.5,130.5,130.5,130.5,130.0,1,1,130.0,1,100.0,0.0,0.0,1600387200.0
2020-08-14,130.5,130.5,130.5,130.5,130.5,6,2,783.0,6,100.0,0.0,0.0,1597363200.0
2020-08-04,130.5,130.5,130.5,130.5,130.33333333333331,3,1,391.0,3,100.0,0.0,0.0,1596499200.0
2020-07-31,130.5,130.5,130.5,130.5,130.0,1,1,130.0,1,100.0,0.0,0.0,1596153600.0
2020-07-24,130.5,130.5,130.5,130.5,130.5,2,1,261.0,2,100.0,0.0,0.0,1595548800.0
2020-07-22,137.2,137.2,137.2,137.2,137.0,1,1,137.0,1,100.0,0.0,0.0,1595376000.0
2020-07-20,152.0,152.0,144.4,144.4,146.25,4,3,585.0,4,100.0,7.6,-7.6,1595203200.0
2020-07-17,152.0,152.0,152.0,152.0,152.0,10,1,1520.0,10,100.0,0.0,0.0,1594944000.0
2020-06-19,145.0,145.0,145.0,145.0,145.0,6,2,870.0,6,100.0,0.0,0.0,1592524800.0
2020-06-12,140.0,145.0,140.0,145.0,142.0,10,5,1420.0,10,100.0,5.0,5.0,1591920000.0
2020-06-09,140.0,140.0,140.0,140.0,140.0,11,3,1540.0,11,100.0,0.0,0.0,1591660800.0
2020-06-03,135.0,135.0,135.0,135.0,135.0,2,1,270.0,2,100.0,0.0,0.0,1591142400.0
2020-05-22,135.0,135.0,135.0,135.0,135.0,14,2,1890.0,14,100.0,0.0,0.0,1590105600.0
2020-05-21,135.0,135.0,135.0,135.0,135.0,1,1,135.0,1,100.0,0.0,0.0,1590019200.0
2020-05-18,131.0,131.0,131.0,131.0,131.0,3,1,393.0,3,100.0,0.0,0.0,1589760000.0
2020-05-13,131.0,131.0,131.0,131.0,131.0,3,1,393.0,3,100.0,0.0,0.0,1589328000.0
2020-05-12,131.0,131.0,131.0,131.0,131.0,1,1,131.0,1,100.0,0.0,0.0,1589241600.0
2020-03-27,120.0,125.0,120.0,125.0,121.3157894736842,19,2,2305.0,19,100.0,5.0,5.0,1585267200.0
2020-03-12,125.0,125.0,125.0,125.0,125.0,20,1,2500.0,20,100.0,0.0,0.0,1583971200.0
2020-01-20,125.15,125.15,125.0,125.0,125.08333333333331,12,3,1501.0,12,100.0,0.15,-0.15,1579478400.0
2020-01-03,116.0,119.2,116.0,119.2,118.4,5,2,592.0,5,100.0,3.2,3.2,1578009600.0
2019-12-27,108.15,113.55,108.15,113.55,109.22,50,2,5461.0,50,100.0,5.4,5.4,1577404800.0
2019-12-23,108.15,108.15,108.15,108.15,108.15,40,2,4326.0,40,100.0,0.0,0.0,1577059200.0
2019-12-20,108.15,108.15,108.15,108.15,108.0,1,1,108.0,1,100.0,0.0,0.0,1576800000.0
2019-12-19,107.35,107.35,103.0,103.0,103.7,30,3,3111.0,30,100.0,4.35,-4.35,1576713600.0
2019-10-17,102.35,102.35,102.35,102.35,102.0,1,1,102.0,1,100.0,0.0,0.0,1571270400.0
2019-03-14,102.35,102.35,102.35,102.35,102.3125,16,2,1637.0,16,100.0,0.0,0.0,1552521600.0
2018-01-31,97.5,97.5,97.5,97.5,97.5,2,1,195.0,2,100.0,0.0,0.0,1517356800.0
2018-01-04,97.5,97.5,97.5,97.5,97.5,2,2,195.0,2,100.0,0.0,0.0,1515024000.0
2017-11-28,97.5,97.5,97.5,97.5,97.5,10,1,975.0,10,100.0,0.0,0.0,1511827200.0
2017-10-17,97.5,97.5,97.5,97.5,97.0,1,1,97.0,1,100.0,0.0,0.0,1508198400.0
2017-02-01,93.0,93.0,93.0,93.0,93.0,2,1,186.0,2,100.0,0.0,0.0,1485907200.0
2016-10-20,97.5,97.5,97.5,97.5,97.5,10,1,975.0,10,100.0,0.0,0.0,1476921600.0
2016-10-07,94.7,94.7,94.7,94.7,94.5,2,1,189.0,2,100.0,0.0,0.0,1475798400.0
2016-09-16,90.2,90.2,90.2,90.2,90.0,2,1,180.0,2,100.0,0.0,0.0,1473984000.0
2016-09-15,89.05,89.05,89.05,89.05,89.04651162790698,86,3,7658.0,86,100.0,0.0,0.0,1473897600.0
2016-09-09,80.45,84.85,80.45,84.85,80.8,10,2,808.0,10,100.0,4.4,4.4,1473379200.0
2016-09-08,80.85,80.85,80.85,80.85,80.0,1,1,80.0,1,100.0,0.0,0.0,1473292800.0
2016-09-06,77.0,77.0,77.0,77.0,77.0,2,1,154.0,2,100.0,0.0,0.0,1473120000.0
2016-09-02,73.35,73.35,73.35,73.35,73.0,2,1,146.0,2,100.0,0.0,0.0,1472774400.0
2016-09-01,69.9,69.9,69.9,69.9,69.88095238095238,42,1,2935.0,42,100.0,0.0,0.0,1472688000.0
2016-08-31,63.45,66.6,63.45,66.6,64.44,25,2,1611.0,25,100.0,3.15,3.15,1472601600.0
2016-08-23,63.45,63.45,63.45,63.45,63.0,1,1,63.0,1,100.0,0.0,0.0,1471910400.0
2016-08-22,60.45,60.45,60.45,60.45,60.4,5,1,302.0,5,100.0,0.0,0.0,1471824000.0
2016-08-19,57.6,57.6,57.6,57.6,57.6,5,1,288.0,5,100.0,0.0,0.0,1471564800.0
2016-08-17,54.9,54.9,54.9,54.9,54.9,80,3,4392.0,80,100.0,0.0,0.0,1471392000.0
2016-08-16,50.7,52.3,50.7,52.3,52.08333333333333,12,3,625.0,12,100.0,1.6,1.6,1471305600.0
2016-07-27,49.85,49.85,49.85,49.85,49.85,20,1,997.0,20,100.0,0.0,0.0,1469577600.0
2016-01-13,49.85,49.85,49.85,49.85,49.8,5,1,249.0,5,100.0,0.0,0.0,1452643200.0
2016-01-05,50.8,50.8,48.9,48.9,49.125,40,2,1965.0,40,100.0,1.9,-1.9,1451952000.0
2015-12-31,49.85,49.85,49.85,49.85,49.85,100,1,4985.0,100,100.0,0.0,0.0,1451520000.0
2015-12-03,49.85,49.85,49.85,49.85,49.83333333333333,6,2,299.0,6,100.0,0.0,0.0,1449100800.0
2015-10-19,47.5,47.5,47.5,47.5,47.5,6,1,285.0,6,100.0,0.0,0.0,1445212800.0
2015-09-28,47.5,47.5,47.5,47.5,47.0,1,1,47.0,1,100.0,0.0,0.0,1443398400.0
