Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-05-04,1.77,1.95,1.77,1.86,1.9059829059829057,1053,9,2007.0,1053,100.0,0.1799999999999999,0.09,1620086400.0
2021-05-03,1.86,1.86,1.77,1.86,1.7743346700692673,2743,10,4867.0,2743,100.0,0.09,0.0,1620000000.0
2021-04-30,1.9,1.9,1.77,1.86,1.7938523220848646,14965,22,26845.0,14965,100.0,0.13,-0.04,1619740800.0
2021-04-29,2.0,2.04,1.86,1.86,1.880213903743316,935,17,1758.0,935,100.0,0.18,-0.14,1619654400.0
2021-04-28,2.15,2.15,1.95,1.95,1.99039172209904,5412,22,10772.0,5412,100.0,0.2,-0.2,1619568000.0
2021-04-27,2.05,2.25,2.05,2.05,2.06708526107072,3026,18,6255.0,3026,100.0,0.2,0.0,1619481600.0
2021-04-26,2.27,2.27,2.15,2.15,2.218357339871284,6526,13,14477.0,6526,100.0,0.12,-0.12,1619395200.0
2021-04-23,2.28,2.28,2.08,2.26,2.24434250764526,3270,15,7339.0,3270,100.0,0.2,-0.02,1619136000.0
2021-04-22,2.08,2.18,1.98,2.18,2.085687382297552,3186,29,6645.0,3186,100.0,0.2,0.1,1619049600.0
2021-04-20,2.28,2.28,2.08,2.08,2.1416053277252014,5706,31,12220.0,5706,100.0,0.2,-0.2,1618876800.0
2021-04-19,2.18,2.18,2.15,2.18,2.179498861047836,2195,16,4784.0,2195,100.0,0.03,0.0,1618790400.0
2021-04-16,2.08,2.08,1.9,2.08,2.079263947688309,23857,23,49605.0,23857,100.0,0.18,0.0,1618531200.0
2021-04-15,1.85,1.99,1.85,1.99,1.9305459571527297,2894,14,5587.0,2894,100.0,0.14,0.14,1618444800.0
2021-04-13,1.85,1.9,1.85,1.9,1.8507936507936509,315,6,583.0,315,100.0,0.05,0.05,1618272000.0
2021-04-12,1.95,1.95,1.9,1.9,1.935251798561152,139,3,269.0,139,100.0,0.05,-0.05,1618185600.0
2021-04-09,1.95,2.02,1.95,1.95,2.0083056478405314,602,4,1209.0,602,100.0,0.07,0.0,1617926400.0
2021-04-08,1.95,1.95,1.95,1.95,1.0,1,1,1.0,1,100.0,0.0,0.0,1617840000.0
2021-04-07,1.95,1.95,1.86,1.86,1.9004975124378107,201,4,382.0,201,100.0,0.09,-0.09,1617753600.0
2021-04-06,1.96,1.96,1.95,1.95,1.9595522767743576,3931,8,7703.0,3931,100.0,0.01,-0.01,1617667200.0
